      Epidote
      Nagashima M, Akasada M
      American Mineralogist 95 (2010) 1237-1246
      X-ray Rietveld and 57Fe Mossbauer studies of epidote and piemontite on the join
      Ca2Al2FeSi3O12(OH) - Ca2Al2MnSi3O12(OH) formed by hydrothermal synthesis
      Locality: synthetic
      Sample: q=0.75, run 27
      _database_code_amcsd 0016950
      CELL PARAMETERS:   8.8980  5.6549 10.1752   90.000  115.428   90.000
      SPACE GROUP: P2_1/m    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    462.390
      Density (g/cm3):      3.418
      MAX. ABS. INTENSITY / VOLUME**2:      6.420639607    
      RIR:      0.877
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.18          1.67        9.1895    0   0   1         2
                12.79          4.98        8.0360    1   0   0         2
                12.88          3.04        7.9813   -1   0   1         2
                20.35          1.37        5.0666    1   0   1         2
                20.52         28.02        5.0255   -1   0   2         2
                22.32          2.21        4.6246    1   1   0         4
                22.37          3.81        4.6141   -1   1   1         4
                25.75         15.20        4.0180    2   0   0         2
                25.92         21.00        3.9907   -2   0   2         2
                27.44          5.50        3.7735    1   1   1         4
                27.57          2.91        3.7565   -1   1   2         4
                29.67         31.26        3.4965   -2   1   1         4
                30.46         11.75        3.4078    1   0   2         2
                32.38          9.64        3.2101    2   0   1         2
                32.67          1.03        3.1823   -2   0   3         2
                33.98          3.42        3.0632    0   0   3         2
                35.65         13.69        2.9240   -3   0   2         2
                35.89        100.00        2.9056   -1   1   3         4
                36.91         39.09        2.8275    0   2   0         2
                37.40          8.10        2.7917    2   1   1         4
                37.66          3.89        2.7733   -2   1   3         4
                38.82         34.21        2.6934    0   1   3         4
                39.04         20.06        2.6787    3   0   0         2
                39.22         21.82        2.6672    1   2   0         4
                40.23         39.17        2.6029   -3   1   1         4
                40.32          1.26        2.5973   -3   1   2         4
                41.39         13.66        2.5333    2   0   2         2
                41.75          3.18        2.5123   -1   0   4         2
                42.60          9.86        2.4642   -1   2   2         4
                43.64         25.95        2.4080    0   2   2         4
                43.66         29.65        2.4073   -3   1   3         4
                44.06          4.09        2.3863   -2   2   1         4
                45.56          1.55        2.3119    2   1   2         4
                45.66         10.28        2.3071   -2   2   2         4
                45.70          5.76        2.3050    1   1   3         4
                45.84          1.42        2.2985   -3   0   4         2
                45.89          3.37        2.2963   -2   1   4         4
                45.89          3.05        2.2959   -1   1   4         4
                48.71          6.55        2.1705   -1   2   3         4
                48.81         14.71        2.1663   -4   0   1         2
                49.02          1.46        2.1577   -4   0   3         2
                49.91         17.21        2.1218    2   2   1         4
                50.11         15.33        2.1137   -2   2   3         4
                51.04         13.73        2.0776    0   2   3         4
                51.82          5.66        2.0486    2   0   3         2
                52.18          1.67        2.0353   -3   2   1         4
                52.92          5.77        2.0090    4   0   0         2
                53.56          1.72        1.9866   -1   0   5         2
                54.43          1.25        1.9575   -3   0   5         2
                54.82          1.22        1.9446    3   2   0         4
                55.39          3.96        1.9261    2   1   3         4
                56.65          9.26        1.8868    2   2   2         4
                56.85          3.51        1.8806    1   1   4         4
                56.93         13.19        1.8782   -2   2   4         4
                56.93          5.77        1.8780   -1   2   4         4
                57.06          2.91        1.8743   -1   1   5         4
                57.40          3.01        1.8641    3   1   2         4
                58.39          1.64        1.8352    1   3   0         4
                59.91          1.05        1.7926    3   2   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
