      Osumilite
      Armbruster T, Oberhansli R
      American Mineralogist 73 (1988) 585-594
      Crystal chemistry of double-ring silicates: Structural, chemical, and optical
      variation in osumilites
      Sample: Antarctica
      _database_code_amcsd 0001149
      CELL PARAMETERS:  10.0860 10.0860 14.3250   90.000   90.000  120.000
      SPACE GROUP: P6/mcc    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1262.011
      Density (g/cm3):      2.583
      MAX. ABS. INTENSITY / VOLUME**2:      7.118360829    
      RIR:      1.286
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                14.36         33.52        7.1625    0   0   2         2
                18.60         12.02        5.5385    1   0   2        12
                20.45         56.80        5.0430    1   1   0         6
                23.65         10.59        4.3674    2   0   0         6
                25.08         34.57        4.1235    1   1   2        12
                27.78         44.39        3.7288    2   0   2        12
                28.95         23.70        3.5812    0   0   4         2
                31.35         12.56        3.3136    1   0   4        12
                31.46          6.05        3.3014    2   1   0        12
                32.31        100.00        3.2171    2   1   1        24
                34.74          7.53        2.9982    2   1   2        24
                35.71         44.72        2.9199    1   1   4        12
                35.81          2.75        2.9116    3   0   0         6
                37.72         50.60        2.7693    2   0   4        12
                38.49          9.53        2.7156    2   1   3        24
                41.59         13.02        2.5215    2   2   0         6
                43.37          7.30        2.4226    3   1   0        12
                44.02          3.95        2.3887    3   1   1        24
                44.22          5.47        2.3784    2   2   2        12
                48.95          7.89        2.1604    3   1   3        24
                50.75          4.29        2.0888    4   0   2        12
                51.47          1.04        2.0617    2   2   4        12
                52.99         10.00        2.0066    3   1   4        24
                53.06          1.10        2.0039    3   2   0        12
                56.02          1.28        1.9061    4   1   0        12
                56.56          3.55        1.8894    4   1   1        24
                57.39          1.53        1.8644    4   0   4        12
                57.88         17.76        1.8499    3   1   5        24
                58.01          3.78        1.8462    3   0   6        12
                59.99          7.09        1.7906    0   0   8         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
