      Nacrite
      Zhukhlistov A P
      Crystallography Reports 53 (2008) 76-82
      Crystal structure of nacrite from the electron diffraction data
      _database_code_amcsd 0012394
      CELL PARAMETERS:   8.9100  5.1440 14.5930   90.000  100.500   90.000
      SPACE GROUP: Cc        
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    657.642
      Density (g/cm3):      2.607
      MAX. ABS. INTENSITY / VOLUME**2:      6.282790709    
      RIR:      1.125
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                14.34        100.00        7.1743    0   0   2         1
                23.28         32.85        4.4359    1   1   0         2
                23.58         41.64        4.3804    2   0   0         1
                23.73         30.05        4.3528   -1   1   1         2
                25.02         49.80        4.1318    1   1   1         2
                25.32          4.23        4.0843   -2   0   2         1
                26.27          9.38        3.9390   -1   1   2         2
                28.58          8.11        3.6262    1   1   2         2
                28.90         61.07        3.5872    0   0   4         1
                29.92         15.87        3.4681    2   0   2         1
                30.41         16.43        3.4132   -1   1   3         2
                33.43          6.13        3.1124    1   1   3         2
                33.99         17.12        3.0623   -2   0   4         1
                35.65          5.54        2.9243   -1   1   4         2
                39.16          1.27        2.6714    1   1   4         2
                40.73          1.57        2.5720    0   2   0         2
                40.74          4.54        2.5716   -3   1   1         2
                41.00          1.13        2.5563    2   0   4         1
                41.28          2.21        2.5396    3   1   0         2
                41.41          8.71        2.5316    0   2   1         2
                41.56          2.68        2.5231   -3   1   2         2
                41.65          5.64        2.5178   -1   1   5         2
                43.13         31.18        2.4353    3   1   1         2
                43.40         24.23        2.4211    0   2   2         2
                43.67         31.26        2.4065   -3   1   3         2
                43.96          6.36        2.3914    0   0   6         1
                45.51          3.65        2.3141    1   1   5         2
                46.17          3.93        2.2829    3   1   2         2
                46.55          2.93        2.2652    0   2   3         2
                46.94          5.30        2.2475   -3   1   4         2
                48.57          1.03        2.1764   -2   2   2         2
                50.23          3.26        2.1088    3   1   3         2
                50.71          6.88        2.0902    0   2   4         2
                51.20          5.16        2.0717   -3   1   5         2
                52.00          1.81        2.0421   -4   0   4         1
                53.30          1.26        1.9957    4   0   2         1
                54.07          2.36        1.9695   -2   2   4         2
                54.51          1.66        1.9545    2   0   6         1
                54.81          1.59        1.9448    2   2   3         2
                55.16         10.88        1.9333    3   1   4         2
                55.73         10.00        1.9153    0   2   5         2
                56.29          8.08        1.8976   -3   1   6         2
                58.26          1.93        1.8389   -2   2   5         2
                59.17          3.50        1.8131    2   2   4         2
                59.88          3.55        1.7936    0   0   8         1
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
