      Shcherbakovite
      Uvarova Y A, Sokolova E V, Hawthorne F C, Liferovich R P, Mitchell R H
      The Canadian Mineralogist 41 (2003) 1193-1201
      The crystal chemistry of shcherbakovite from the Khibina Massif, Kola Peninsula, Russia
      Locality: Khibina Massif, Kola Peninsula, Russia
      _database_code_amcsd 0005885
      CELL PARAMETERS:   8.1538 10.5569 13.9882   90.000   90.000   90.000
      SPACE GROUP: Imma      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1204.088
      Density (g/cm3):      3.145
      MAX. ABS. INTENSITY / VOLUME**2:      9.817930201    
      RIR:      1.457
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.20         10.11        8.4265    0   1   1         4
                14.60          1.67        7.0444    1   0   1         4
                14.71          7.56        6.9941    0   0   2         2
                19.53          5.01        5.2785    0   2   0         2
                21.76          1.05        4.7428    1   1   2         8
                24.23          1.89        4.2652    0   1   3         4
                24.47         10.02        4.2242    1   2   1         8
                24.53         15.91        4.2132    0   2   2         4
                25.37         46.65        4.0769    2   0   0         2
                25.55          8.08        4.0477    1   0   3         4
                29.45         30.65        3.5222    2   0   2         4
                30.41         24.28        3.4126    0   3   1         4
                32.21          7.77        3.2266    2   2   0         4
                32.36         39.45        3.2120    1   2   3         8
                33.85          2.05        3.0746    1   1   4         8
                35.36         15.16        2.9471    2   1   3         8
                35.54          4.57        2.9331    1   3   2         8
                35.58        100.00        2.9298    2   2   2         8
                35.76         61.89        2.9153    0   2   4         4
                37.17          2.53        2.8088    0   3   3         4
                38.66         11.88        2.7043    0   1   5         4
                39.21          2.80        2.6680    3   0   1         4
                39.42          8.98        2.6543    2   0   4         4
                39.54          3.88        2.6462    1   0   5         4
                39.65         20.83        2.6392    0   4   0         2
                44.16          1.51        2.3811    3   2   1         8
                44.32          4.81        2.3731    1   3   4         8
                44.36          5.14        2.3714    2   2   4         8
                44.82          3.70        2.3481    3   0   3         4
                45.16          1.50        2.3314    0   0   6         2
                45.54          6.45        2.3130    2   3   3         8
                46.81          5.30        2.2536    2   1   5         8
                47.66          4.39        2.2155    2   4   0         4
                48.25         21.12        2.1899    0   3   5         4
                49.64          1.33        2.1326    0   2   6         4
                50.15          8.39        2.1121    2   4   2         8
                50.29          7.74        2.1066    0   4   4         4
                50.38          2.94        2.1030    3   1   4         8
                50.78          1.51        2.0877    0   5   1         4
                52.10         26.58        2.0385    4   0   0         2
                54.67          1.33        1.9494    3   0   5         4
                54.93          2.03        1.9409    1   0   7         4
                55.29          3.34        1.9292    2   3   5         8
                56.16          3.34        1.9016    4   2   0         4
                56.55          2.73        1.8897    2   2   6         8
                56.99          6.00        1.8763    3   4   1         8
                57.24          2.64        1.8687    1   4   5         8
                57.59          2.26        1.8583    2   5   1         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
