      Chloritoid
      Koch-Muller M, Kahlenberg V, Schmidt C, Wirth R
      Physics and Chemistry of Minerals 27 (2000) 703-712
      Location of OH groups and oxidation processes in triclinic chloritoid
      _database_code_amcsd 0008491
      CELL PARAMETERS:   5.4744  5.4766  9.1505   83.530   76.680   60.060
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    231.335
      Density (g/cm3):      3.508
      MAX. ABS. INTENSITY / VOLUME**2:      10.93687359    
      RIR:      1.455
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                21.74          2.12        4.7457    0   1   0         2
                22.22          3.02        4.6458    1   0   0         2
                22.22          2.58        4.6451    1   1   0         2
                23.20        100.00        4.4522    0   0   2         2
                27.12          2.64        3.8178   -1  -1   1         2
                27.14          2.26        3.8146   -1   0   1         2
                28.81          2.94        3.5985    1   0   2         2
                28.86          2.13        3.5922    1   1   2         2
                31.96         10.92        3.2514    0  -1   2         2
                32.05         10.51        3.2426    0   1   2         2
                35.11         13.14        2.9681    0   0   3         2
                35.52          5.87        2.9349   -1  -1   2         2
                35.55          5.85        2.9318   -1   0   2         2
                37.73          8.05        2.7681    1   0   3         2
                37.79          9.15        2.7639    1   1   3         2
                38.82         12.22        2.6936    1  -1   1         2
                38.88         12.00        2.6894    1   2   1         2
                39.28         10.07        2.6636    2   1   0         2
                41.62          1.94        2.5196    0  -1   3         2
                41.73          1.28        2.5134    0   1   3         2
                42.75         23.22        2.4562    1  -1   2         2
                42.86         22.94        2.4502    1   2   2         2
                43.72         23.16        2.4043   -2  -1   1         2
                44.43          3.18        2.3677    2   0   1         2
                44.47          6.15        2.3656    2   2   1         2
                45.33          3.48        2.3229    2   0   0         2
                45.78          1.44        2.3014   -1  -1   3         2
                45.83          3.25        2.2991   -1   0   3         2
                45.93          9.84        2.2944    0  -2   1         2
                46.72          4.60        2.2577    2   1   3         2
                46.78          1.66        2.2550    2   0   2         2
                46.85          4.63        2.2517    2   2   2         2
                47.78          4.32        2.2105   -1  -2   2         2
                47.87          4.27        2.2065   -1   1   2         2
                49.35          7.60        2.1442   -2   0   1         2
                49.52          6.18        2.1373    1  -1   3         2
                49.67          6.36        2.1315    1   2   3         2
                50.55          3.87        2.0964    0  -2   2         2
                50.68          2.62        2.0916    0   2   2         2
                50.88          6.24        2.0840   -2  -1   2         2
                52.14          5.68        2.0370    2   2   3         2
                52.68          1.90        2.0175    0  -1   4         2
                55.98          3.61        1.9073   -2   0   2         2
                57.68          4.59        1.8559    0  -2   3         2
                58.43         10.02        1.8340    1  -1   4         2
                58.60         10.15        1.8292    1   2   4         2
                59.79          3.94        1.7961    2   2   4         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
