      Metasideronatrite
      Ventruti G, Stasi F, Scordari F
      American Mineralogist 95 (2010) 329-334
      Metasideronatrite: crystal structure and its relation with sideronatrite
      Locality: Sierra Gorda, Chile
      _database_code_amcsd 0005014
      CELL PARAMETERS:   7.3959 16.0979  7.1607   90.000   90.000   90.000
      SPACE GROUP: Pbnm      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    852.542
      Density (g/cm3):      2.572
      MAX. ABS. INTENSITY / VOLUME**2:      8.008122652    
      RIR:      1.454
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.77        100.00        8.0490    0   2   0         2
                15.31         33.50        6.7206    1   1   0         4
                18.92         10.46        5.4460    1   2   0         4
                19.26         27.08        5.3500    0   2   1         4
                20.04         15.13        5.1445    1   0   1         4
                21.05         24.21        4.9004    1   1   1         8
                23.79          3.25        4.3432    1   3   0         4
                23.84         15.34        4.3347    1   2   1         8
                25.70         14.71        4.0245    0   4   0         2
                27.90          3.29        3.7135    1   3   1         8
                28.02         67.56        3.6979    2   0   0         2
                28.76          1.97        3.6041    2   1   0         4
                28.96          2.99        3.5803    0   0   2         2
                29.56         26.42        3.5083    0   4   1         4
                31.76          9.23        3.2713    0   2   2         4
                32.29         20.64        3.2193    2   1   1         8
                32.81         12.33        3.1698    1   4   1         8
                32.91         26.09        3.1599    1   1   2         8
                34.19          1.17        3.0449    2   3   0         4
                34.23          6.01        3.0420    2   2   1         8
                35.30          6.62        2.9520    1   5   0         4
                37.26          9.49        2.8021    2   3   1         8
                37.81         90.05        2.7627    1   3   2         8
                38.29          6.16        2.7292    1   5   1         8
                38.98         14.69        2.6830    0   6   0         2
                39.10          1.38        2.6750    0   4   2         4
                41.27          6.54        2.5400    2   1   2         8
                41.58          2.73        2.5222    1   6   0         4
                41.69          2.27        2.5155    1   4   2         8
                41.74          6.89        2.5124    0   6   1         4
                42.86          5.74        2.4502    2   2   2         8
                43.10          9.21        2.4369    3   1   0         4
                45.17          1.97        2.3310    3   0   1         4
                45.82          4.15        2.2996    2   5   1         8
                47.10          5.20        2.2402    3   3   0         4
                47.13          2.68        2.2390    3   2   1         8
                48.11          4.35        2.1960    1   7   0         4
                48.69          2.62        2.1716    2   6   0         4
                49.28          6.50        2.1470    0   6   2         4
                50.40          5.42        2.1022    3   4   0         4
                52.76          1.79        2.0145    3   1   2         8
                52.83          2.54        2.0122    0   8   0         2
                52.90          3.71        2.0096    2   5   2         8
                53.46          7.85        1.9900    2   1   3         8
                54.09          1.29        1.9688    3   2   2         8
                54.43          3.87        1.9574    3   5   0         4
                54.78          2.24        1.9459    2   2   3         8
                54.91          2.76        1.9417    1   8   0         4
                56.24          8.00        1.8991    3   3   2         8
                57.07          1.67        1.8740    1   8   1         8
                57.64         12.76        1.8568    2   6   2         8
                57.67          1.40        1.8561    1   5   3         8
                57.91          3.39        1.8490    4   0   0         2
                59.83          1.10        1.7949    2   4   3         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
