      Vesuvianite
      Groat L A, Evans R J
      American Mineralogist 97 (2012) 1627-1634
      Crystal chemistry of Bi- and Mn-bearing vesuvianite from Langban, Sweden
      Note: sample vesuvianite 1
      Locality: Langban,Sweden
      _database_code_amcsd 0019528
      CELL PARAMETERS:  15.5948 15.5948 11.7794   90.000   90.000   90.000
      SPACE GROUP: P4/nnc    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   2864.724
      Density (g/cm3):      3.988
      MAX. ABS. INTENSITY / VOLUME**2:      11.32610915    
      RIR:      1.326
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.31         46.71       11.0272    1   1   0         4
                17.16          1.52        6.0012    2   1   1        16
                17.48          4.79        5.8897    0   0   2         2
                19.84          1.28        5.1951    1   1   2         8
                20.92         15.73        4.9315    3   1   0         8
                21.96          2.64        4.6997    2   0   2         8
                22.70          1.07        4.5489    3   1   1        16
                22.95         63.67        4.4998    2   1   2        16
                25.70          5.85        4.0251    2   2   2         8
                26.55         28.28        3.8987    4   0   0         4
                28.19          6.50        3.6757    3   3   0         4
                29.75         12.49        3.4871    4   2   0         8
                29.76          5.32        3.4862    3   2   2        16
                31.97          4.88        3.2510    4   0   2         8
                33.89          1.47        3.0717    3   1   3        16
                34.54          3.61        3.0151    4   3   1        16
                34.71          3.30        3.0006    4   2   2        16
                35.20          1.21        2.9602    5   1   1        16
                35.39         55.52        2.9448    0   0   4         2
                35.87          4.01        2.9072    3   2   3        16
                37.90         43.29        2.7568    4   4   0         4
                37.90         47.06        2.7563    4   3   2        16
                39.11          5.41        2.6745    5   3   0         8
                40.16          1.08        2.6073    4   2   3        16
                40.29          1.20        2.5991    6   0   0         4
                40.30         98.80        2.5987    5   2   2        16
                40.32         17.02        2.5976    2   2   4         8
                41.47         16.46        2.5284    3   1   4        16
                41.87          2.25        2.5051    6   1   1        16
                42.57         26.73        2.4658    6   2   0         8
                43.00          6.48        2.4422    5   0   3         8
                44.09          1.76        2.3851    5   4   1        16
                44.23          2.85        2.3779    6   0   2         8
                44.77         16.34        2.3507    6   1   2        16
                44.78         23.60        2.3498    4   0   4         8
                45.17          1.13        2.3306    5   2   3        16
                45.20          1.66        2.3294    1   0   5         8
                45.32          3.95        2.3236    4   1   4        16
                46.22          1.78        2.2807    6   3   1        16
                46.87          1.29        2.2507    5   4   2        16
                46.89          1.65        2.2499    4   2   4        16
                47.29          1.69        2.2320    2   1   5        16
                47.78          3.25        2.2104    5   3   3        16
                48.27          2.40        2.1890    7   0   1         8
                48.78          1.00        2.1678    7   1   1        16
                48.91          5.01        2.1624    6   3   2        16
                49.42          1.25        2.1412    4   3   4        16
                49.77          3.94        2.1271    6   4   1        16
                49.81          8.65        2.1258    3   1   5        16
                49.92          1.37        2.1213    5   1   4        16
                50.77          3.57        2.0882    6   2   3        16
                51.25          2.21        2.0697    5   4   3        16
                51.37          2.08        2.0654    7   1   2        16
                51.84         14.68        2.0477    7   3   0         8
                52.33          2.35        2.0301    6   4   2        16
                52.68          4.69        2.0174    7   3   1        16
                52.80          1.38        2.0131    7   2   2        16
                52.82          5.81        2.0125    4   4   4         8
                53.16          4.63        2.0004    6   3   3        16
                54.09          4.96        1.9686    6   5   1        16
                55.14          1.17        1.9341    7   3   2        16
                55.49          1.09        1.9229    7   1   3        16
                55.94          1.24        1.9087    7   4   1        16
                56.09          2.39        1.9038    2   0   6         8
                56.50          2.35        1.8911    8   2   0         8
                56.51          8.22        1.8910    6   5   2        16
                56.52          2.19        1.8905    6   2   4        16
                56.55          9.03        1.8898    2   1   6        16
                57.32          1.88        1.8664    5   1   5        16
                59.18          1.31        1.8129    7   5   0         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
