      Korobitsynite
      Rastsvetaeva R K, Chukanov N V, Pekov I V
      Doklady Akademii Nauk SSSR 357 (1997) 364-367
      Crystal structure of a new mineral - titanium analog
      of orthorhombic nenadkevichite
      _database_code_amcsd 0012492
      CELL PARAMETERS:   7.3500 14.1530  7.1240   90.000   90.000   90.000
      SPACE GROUP: Pbam      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    741.071
      Density (g/cm3):      2.583
      MAX. ABS. INTENSITY / VOLUME**2:      5.704907093    
      RIR:      1.031
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                14.44         84.57        7.1240    0   0   1         2
                14.53         83.16        7.0765    0   2   0         2
                15.78        100.00        6.5228    1   1   0         4
                20.23          1.63        5.0978    1   2   0         4
                20.54         51.85        5.0206    0   2   1         4
                21.45          4.93        4.8109    1   1   1         8
                26.06         15.26        3.9702    1   3   0         4
                28.20          1.91        3.6750    2   0   0         2
                29.15          3.53        3.5570    2   1   0         4
                31.81         49.20        3.2660    2   0   1         4
                31.86         58.73        3.2614    2   2   0         4
                32.61          1.03        3.1881    1   4   0         4
                32.67          9.02        3.1824    2   1   1         8
                32.68         53.98        3.1817    0   2   2         4
                32.82         43.90        3.1689    0   4   1         4
                33.28         40.86        3.1262    1   1   2         8
                35.14         10.47        2.9654    2   2   1         8
                35.83          3.16        2.9100    1   4   1         8
                35.97          7.33        2.8992    2   3   0         4
                38.94          3.55        2.6853    2   3   1         8
                39.46         24.73        2.6513    1   3   2         8
                39.62         24.45        2.6415    1   5   0         4
                40.97         18.86        2.5577    2   0   2         4
                41.12         23.81        2.5489    2   4   0         4
                41.67          2.11        2.5170    2   1   2         8
                41.78         39.94        2.5103    0   4   2         4
                43.53          1.70        2.4141    3   1   0         4
                44.27          1.90        2.3755    1   4   2         8
                46.86          1.86        2.2513    0   2   3         4
                46.92          2.14        2.2485    2   3   2         8
                47.05          1.11        2.2425    2   5   0         4
                48.62          4.19        2.1743    3   3   0         4
                50.99          3.80        2.0796    3   3   1         8
                51.17         19.09        2.0729    2   4   2         8
                52.77          1.66        2.0143    3   4   0         4
                53.61          1.05        1.9851    2   6   0         4
                54.00          7.76        1.9718    0   4   3         4
                54.15          8.39        1.9667    0   6   2         4
                54.67          1.90        1.9494    1   7   0         4
                55.82          1.89        1.9122    2   6   1         8
                56.29          1.57        1.8977    2   5   2         8
                56.86          1.03        1.8803    1   7   1         8
                57.79          5.03        1.8525    3   5   0         4
                58.31         10.93        1.8375    4   0   0         2
                58.32          1.11        1.8371    2   3   3         8
                58.84          4.28        1.8222    4   1   0         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
