      Levyne-Ca
      Sacerdoti M
      Neues Jahrbuch fur Mineralogie, Monatshefte 1996 (1996) 114-124
      New refinements of the crystal structure of levyne using twinned crystals
      Locality: Iki Island, Nagasaki Prefecture, Japan
      Sample: 10
      _database_code_amcsd 0014884
      CELL PARAMETERS:  13.3860 13.3860 22.5910   90.000   90.000  120.000
      SPACE GROUP: R-3m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   3505.643
      Density (g/cm3):      2.106
      MAX. ABS. INTENSITY / VOLUME**2:      3.552069651    
      RIR:      0.787
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.96         73.54       10.3139    1   0   1         6
                12.71         79.52        8.0901    0   1   2         6
                13.65         44.20        7.5303    0   0   3         2
                15.37         30.57        6.6930    1   1   0         6
                19.99         31.47        5.1570    2   0   2         6
                20.31          1.13        5.0773    1   0   4         6
                20.62          5.74        5.0026    1   1   3        12
                24.02          6.53        4.3014    2   1   1        12
                24.55         47.81        4.2098    0   1   5         6
                25.32         96.47        4.0850    1   2   2        12
                25.57          5.21        4.0451    0   2   4         6
                26.79         13.11        3.8642    3   0   0         6
                27.51          8.76        3.7652    0   0   6         2
                29.10         10.36        3.5635    2   0   5         6
                29.97         22.99        3.4619    2   1   4        12
                30.18          1.41        3.4380    0   3   3         6
                30.18          7.09        3.4380    3   0   3         6
                31.03         17.27        3.3465    2   2   0         6
                31.66          5.67        3.2816    1   1   6        12
                33.07         37.87        3.1454    1   2   5        12
                33.47         37.49        3.1091    1   0   7         6
                33.65         23.62        3.0924    3   1   2        12
                36.29         16.01        2.8746    4   0   1         6
                37.02          7.81        2.8197    0   2   7         6
                37.19        100.00        2.8072    0   4   2         6
                38.77          1.83        2.6967    0   3   6         6
                38.77          2.63        2.6967    3   0   6         6
                39.96          3.70        2.6196    3   1   5        12
                40.30         33.17        2.5985    2   1   7        12
                40.46          4.66        2.5887    2   3   2        12
                41.45         13.43        2.5297    4   1   0        12
                41.94          1.17        2.5013    2   2   6        12
                43.05          3.46        2.4394    0   4   5         6
                43.68          4.45        2.4061    3   2   4        12
                43.84          4.57        2.3980    1   4   3        12
                43.84         13.40        2.3980    4   1   3        12
                44.31          3.07        2.3736    1   2   8        12
                45.98          1.39        2.2919    2   3   5        12
                46.28          3.30        2.2778    1   3   7        12
                47.31          5.53        2.2310    3   3   0         6
                47.62          2.47        2.2174    1   0  10         6
                49.33          2.67        2.1448    0   5   4         6
                49.48          7.36        2.1391    3   3   3        12
                50.33          3.72        2.1050    0   3   9         6
                50.34          3.29        2.1049    0   2  10         6
                50.47          2.81        2.0998    4   1   6        12
                51.16          1.08        2.0733    5   1   1        12
                51.44          1.00        2.0628    5   0   5         6
                51.99          1.25        2.0425    2   4   4        12
                54.54          6.58        1.9536    5   1   4        12
                55.08          4.67        1.9361    2   3   8        12
                55.09          1.36        1.9358    2   0  11         6
                56.77          5.67        1.8830    0   5   7         6
                56.78          7.15        1.8826    0   0  12         2
                57.55          1.19        1.8596    1   2  11        12
                57.66          1.24        1.8563    5   2   0        12
                57.93          3.74        1.8484    1   3  10        12
                59.19          1.55        1.8126    2   4   7        12
                59.20          1.72        1.8123    1   1  12        12
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
