      Magnesiochloritoid
      Ivaldi G, Catti M, Ferraris G
      American Mineralogist 73 (1988) 358-364
      Crystal structure at 25 and 700 C of magnesiochloritoid from a high-pressure
      assemblage (Monte Rosa)
      Sample at 700 C
      _database_code_amcsd 0001140
      CELL PARAMETERS:   9.5150  5.5160 18.3000   90.000  101.300   90.000
      SPACE GROUP: C2/c      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    941.852
      Density (g/cm3):      3.235
      MAX. ABS. INTENSITY / VOLUME**2:      7.668105056    
      RIR:      1.107
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.45         14.61        8.9726    0   0   2         2
                21.73          6.74        4.7483    1   1   0         4
                21.92          3.19        4.7079   -1   1   1         4
                22.12          2.77        4.6653    2   0   0         2
                22.86          1.92        4.5173   -2   0   2         2
                23.02        100.00        4.4863    0   0   4         2
                26.44          1.33        3.9139   -1   1   3         4
                26.94          3.11        3.8425    2   0   2         2
                28.75          4.52        3.6059   -2   0   4         2
                29.20          5.60        3.5506    1   1   3         4
                30.20         12.01        3.4365   -1   1   4         4
                33.46         16.41        3.1099    1   1   4         4
                34.59          9.35        3.0113   -1   1   5         4
                34.83         11.84        2.9909    0   0   6         2
                35.24          8.71        2.9572    2   0   4         2
                37.61         10.52        2.7772   -2   0   6         2
                37.88          1.97        2.7580    0   2   0         2
                38.01          1.58        2.7490   -3   1   1         4
                38.21          2.75        2.7350    1   1   5         4
                38.34          4.41        2.7260    0   2   1         4
                38.35          3.94        2.7255   -3   1   2         4
                38.59          3.18        2.7092    3   1   0         4
                39.44          6.83        2.6528   -1   1   6         4
                39.59          6.29        2.6433   -3   1   3         4
                39.70          6.44        2.6363    0   2   2         4
                40.05          5.07        2.6138    3   1   1         4
                41.66         10.56        2.5170   -3   1   4         4
                41.88         13.07        2.5046    0   2   3         4
                42.33         11.62        2.4791    3   1   2         4
                43.34          4.87        2.4240    1   1   6         4
                44.09          4.02        2.3848   -2   2   1         4
                44.31          7.66        2.3737   -4   0   2         2
                44.48         15.15        2.3651   -3   1   5         4
                44.70          1.18        2.3539   -2   2   2         4
                44.79         12.60        2.3495    0   2   4         4
                45.32         14.87        2.3237    2   2   1         4
                45.32         16.04        2.3233    3   1   3         4
                45.40          1.57        2.3198    2   0   6         2
                46.70          6.32        2.2587   -4   0   4         2
                47.10          4.06        2.2406    2   2   2         4
                48.24          1.49        2.1907   -2   2   4         4
                48.79          2.51        2.1673    1   1   7         4
                49.04          1.50        2.1570    4   0   2         2
                49.58         11.62        2.1349    2   2   3         4
                51.04          3.41        2.0778   -2   2   5         4
                51.93          4.81        2.0444   -3   1   7         4
                51.95          6.61        2.0438   -4   0   6         2
                52.40          5.23        2.0275    0   2   6         4
                53.06          4.31        2.0041    3   1   5         4
                54.52          1.40        1.9544    1   1   8         4
                56.37          9.41        1.8951    2   2   5         4
                56.41          3.67        1.8939   -3   1   8         4
                56.94          3.63        1.8777    0   2   7         4
                57.66          2.77        1.8564    3   1   6         4
                59.54          5.13        1.8030   -4   0   8         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
