      Pumpellyite-(Fe2+)
      Artioli G, Geiger C A
      Physics and Chemistry of Minerals 20 (1994) 443-453
      The crystal chemistry of pumpellyite: An X-ray Rietveld
      refinement and 57Fe Mossbauer study
      Note: sample BU
      Locality: Torrente Bulla, Italy
      _database_code_amcsd 0007761
      CELL PARAMETERS:   8.8375  5.9520 19.1812   90.000   97.461   90.000
      SPACE GROUP: A2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1000.404
      Density (g/cm3):      3.271
      MAX. ABS. INTENSITY / VOLUME**2:      4.165002905    
      RIR:      0.594
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.80          6.17        9.5094    0   0   2         2
                11.73          3.20        8.7627    1   0   0         2
                14.89          2.63        6.9064   -1   0   2         2
                16.98          8.07        6.0636    1   0   2         2
                21.26          9.54        4.8531   -1   1   1         4
                21.70         27.48        4.7547    0   0   4         2
                22.03         48.77        4.6843    1   1   1         4
                23.33          5.31        4.4270   -1   0   4         2
                23.58         18.92        4.3813    2   0   0         2
                25.64          6.71        4.0338   -1   1   3         4
                26.07          2.81        3.9687    1   0   4         2
                27.28         50.31        3.7963    2   0   2         2
                27.56          3.81        3.7580    1   1   3         4
                29.33          3.02        3.5362   -2   1   1         4
                30.05         12.74        3.4532   -2   0   4         2
                30.47          3.53        3.4060    2   1   1         4
                32.18          1.46        3.2300   -2   1   3         4
                33.32          5.20        3.1223   -1   1   5         4
                34.35         17.44        3.0318    2   0   4         2
                35.01         18.75        2.9760    0   2   0         2
                35.27          7.94        2.9546    2   1   3         4
                35.69         22.23        2.9209    3   0   0         2
                35.84        100.00        2.9092    1   1   5         4
                35.96         19.94        2.8998   -3   0   2         2
                36.42          1.91        2.8642    1   0   6         2
                36.74         14.41        2.8402    0   2   2         4
                37.04         12.10        2.8179    1   2   0         4
                38.10         49.62        2.7429   -2   0   6         2
                38.23          5.41        2.7333   -2   1   5         4
                38.24          7.18        2.7331   -1   2   2         4
                38.79          3.40        2.6956    3   0   2         2
                39.15          8.53        2.6716    1   2   2         4
                39.65         50.58        2.6396   -3   1   1         4
                40.97          4.63        2.5576    3   1   1         4
                41.57         55.55        2.5226    0   2   4         4
                42.47          1.49        2.4716    0   1   7         4
                42.50          5.28        2.4698   -1   2   4         4
                42.64         16.53        2.4618    2   2   0         4
                42.65          3.99        2.4617    2   1   5         4
                42.75         32.55        2.4558   -1   1   7         4
                43.29          5.90        2.4266   -2   2   2         4
                43.36          1.13        2.4231    2   0   6         2
                44.31          2.75        2.3736   -1   0   8         2
                44.94         32.64        2.3421    2   2   2         4
                45.20         15.50        2.3291    3   1   3         4
                45.63          1.23        2.3086    1   1   7         4
                45.76          1.48        2.3021   -3   0   6         2
                46.08          9.08        2.2871   -3   1   5         4
                46.79          3.90        2.2543   -2   2   4         4
                47.71         27.44        2.2135   -2   0   8         2
                48.06          7.77        2.1981   -4   0   2         2
                48.24          6.30        2.1907    4   0   0         2
                48.73         12.79        2.1696    0   2   6         4
                49.18          3.34        2.1511   -1   2   6         4
                49.86         26.50        2.1238    2   2   4         4
                50.57          8.78        2.0958   -4   0   4         2
                50.86          4.55        2.0846    3   2   0         4
                51.06          2.63        2.0769   -3   2   2         4
                51.07          3.84        2.0766    4   0   2         2
                51.22          3.68        2.0711   -4   1   1         4
                51.41          1.82        2.0637    1   2   6         4
                51.78          1.80        2.0501    3   1   5         4
                52.70          7.05        2.0169   -2   2   6         4
                52.97          4.50        2.0073   -3   1   7         4
                55.49          6.01        1.9227   -4   0   6         2
                55.59          3.65        1.9195    1   3   1         4
                55.94          1.38        1.9085   -4   1   5         4
                56.15          1.59        1.9019    0   0  10         2
                56.46          2.05        1.8925    1   1   9         4
                56.57          4.41        1.8892    4   1   3         4
                56.90          9.27        1.8790    2   2   6         4
                57.34          1.16        1.8657   -1   3   3         4
                57.62         17.39        1.8574    0   2   8         4
                57.68          2.30        1.8557   -1   2   8         4
                57.97          3.25        1.8472    3   2   4         4
                58.89          1.26        1.8209   -3   2   6         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
