      Phlogopite
      Pabst A
      American Mineralogist 40 (1955) 967-974
      Redescription of the single layer structure of the micas
      _database_code_amcsd 0000077
      CELL PARAMETERS:   5.3200  9.2100 10.1600   90.000  100.030   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    490.203
      Density (g/cm3):      2.813
      MAX. ABS. INTENSITY / VOLUME**2:      2.822786287    
      RIR:      0.468
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.27         69.79       10.0047    0   0   1         2
                20.62         10.12        5.0024    0   0   2         2
                22.42         35.39        4.6050    0   2   0         2
                22.67         33.07        4.5536    1   1   0         4
                23.46          7.12        4.4035   -1   1   1         4
                24.71          2.76        4.1831    0   2   1         4
                26.36         28.51        3.9264    1   1   1         4
                28.36         62.75        3.6540   -1   1   2         4
                30.64        100.00        3.3880    0   2   2         4
                31.14         71.05        3.3349    0   0   3         2
                33.14         94.14        3.1391    1   1   2         4
                35.85         75.59        2.9086   -1   1   3         4
                38.71         47.25        2.7010    0   2   3         4
                39.49         22.64        2.6495   -2   0   1         2
                39.50         40.41        2.6487    1   3   0         4
                39.97         43.99        2.6193    2   0   0         2
                39.99         97.65        2.6182   -1   3   1         4
                41.70         20.21        2.5151    1   1   3         4
                41.85          1.44        2.5065    1   3   1         4
                41.94          2.48        2.5012    0   0   4         2
                43.19         45.98        2.4323    2   0   1         2
                43.21         94.62        2.4310   -1   3   2         4
                44.83          5.79        2.3473   -1   1   4         4
                45.76         11.48        2.3025    0   4   0         2
                45.88         14.23        2.2965   -2   2   1         4
                46.30         13.76        2.2768    2   2   0         4
                46.67          4.42        2.2600   -2   0   3         2
                46.67          7.39        2.2600    1   3   2         4
                47.02         12.54        2.2438    0   4   1         4
                47.98         13.18        2.2017   -2   2   2         4
                48.72         20.93        2.1703    2   0   2         2
                48.74         40.72        2.1692   -1   3   3         4
                49.19         10.36        2.1507    2   2   1         4
                50.68          4.19        2.0916    0   4   2         4
                52.36          2.17        2.0288   -2   2   3         4
                53.15         18.84        2.0009    0   0   5         2
                53.45         23.36        1.9905    1   3   3         4
                53.45         12.14        1.9903   -2   0   4         2
                56.05          1.38        1.9050    2   0   3         2
                56.08          2.68        1.9041   -1   3   4         4
                58.68          2.15        1.8270   -2   2   4         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
