      Labuntsovite-Fe
      Rastsvetaeva R K, Chukanov N V, Pekov I V, Shlyukova Z V, Khomyakov A P
      Crystallography Reports 43 (1998) 820-827
      Structures of two potassium-rich labuntsovites in relation to the crystal chemistry
      of minerals of the labuntsovite-nenadkevichite family
      Sample: II
      _database_code_amcsd 0012359
      CELL PARAMETERS:  14.3300 13.8300  7.7900   90.000  117.100   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1374.357
      Density (g/cm3):      2.861
      MAX. ABS. INTENSITY / VOLUME**2:      4.816212072    
      RIR:      0.786
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.96         19.40        9.3769    1   1   0         4
                14.83         93.95        6.9348    0   0   1         2
                14.88         22.31        6.9150    0   2   0         2
                15.21          3.91        6.7623   -1   1   1         4
                16.14         26.56        6.3784    2   0   0         2
                16.20         34.02        6.3531   -2   0   1         2
                21.07         33.18        4.8966    0   2   1         4
                21.26          5.40        4.8527    1   1   1         4
                23.19          1.69        4.4530   -3   1   1         4
                25.45          5.75        4.0645    3   1   0         4
                26.58          1.50        3.8933    2   0   1         2
                26.70          1.83        3.8761   -2   0   2         2
                28.18          2.06        3.6773   -1   1   2         4
                28.94         15.54        3.5825   -4   0   1         2
                29.92          5.27        3.4674    0   0   2         2
                30.60          7.77        3.3926    2   2   1         4
                30.70          4.92        3.3811   -2   2   2         4
                31.55          3.16        3.2923   -3   3   1         4
                32.60         15.85        3.1892    4   0   0         2
                32.69        100.00        3.1809   -4   2   1         4
                32.74         19.23        3.1765   -4   0   2         2
                33.57         67.79        3.0995    0   2   2         4
                33.63         53.19        3.0942    0   4   1         4
                34.25         30.33        3.0396    2   4   0         4
                34.29         37.68        3.0369   -2   4   1         4
                34.90         12.50        2.9851    3   1   1         4
                35.37         15.78        2.9470    1   1   2         4
                35.47          1.18        2.9389   -1   3   2         4
                36.01         16.31        2.8960    4   2   0         4
                36.13         10.85        2.8865   -4   2   2         4
                36.71          1.02        2.8428   -3   3   2         4
                38.68          1.26        2.7032    1   5   0         4
                40.19          4.46        2.6051   -1   5   1         4
                40.42          8.75        2.5911    2   0   2         2
                40.52         29.53        2.5852    2   4   1         4
                40.56         19.99        2.5826   -2   0   3         2
                40.60         22.75        2.5802   -2   4   2         4
                41.14          1.13        2.5478    3   3   1         4
                41.54          2.57        2.5240    1   3   2         4
                42.00          9.53        2.4976    4   0   1         2
                42.18         10.52        2.4878   -4   4   1         4
                42.22         18.02        2.4855   -4   0   3         2
                42.89         10.02        2.4483    0   4   2         4
                43.00          3.01        2.4425   -1   1   3         4
                43.04          2.38        2.4402    1   5   1         4
                44.10          8.25        2.3843   -3   5   1         4
                44.90          2.87        2.3442    4   4   0         4
                45.00          3.22        2.3392   -4   4   2         4
                45.57          2.86        2.3116    0   0   3         2
                46.80          3.28        2.2541   -3   3   3         4
                47.13          3.18        2.2393   -1   5   2         4
                48.11          5.04        2.1958   -3   5   2         4
                48.20          6.66        2.1923    0   2   3         4
                48.78          2.77        2.1678    2   6   0         4
                49.80          9.55        2.1261    6   0   0         2
                50.01          7.71        2.1177   -6   0   3         2
                50.98          4.68        2.0800    5   1   1         4
                51.75          8.46        2.0511    3   5   1         4
                52.09          2.79        2.0386    1   5   2         4
                52.48          5.45        2.0246    4   4   1         4
                52.64          2.35        2.0190   -7   1   2         4
                52.66          7.40        2.0181   -4   4   3         4
                53.66          4.40        1.9835    2   6   1         4
                54.75          3.01        1.9467   -6   4   1         4
                54.75          4.41        1.9467    4   0   2         2
                54.82          2.31        1.9446   -6   4   2         4
                55.01          1.93        1.9384   -4   6   1         4
                55.58          2.46        1.9201    1   3   3         4
                55.59          8.16        1.9196    0   6   2         4
                56.24          3.57        1.8993   -7   1   3         4
                56.60          1.37        1.8882   -3   5   3         4
                57.26          2.00        1.8681    4   6   0         4
                57.35          2.49        1.8656   -4   6   2         4
                59.13          2.21        1.8143    6   0   1         2
                59.24          3.34        1.8111    6   4   0         4
                59.40          1.46        1.8068    7   1   0         4
                59.43          2.66        1.8059   -6   4   3         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
