      Hydroxylclinohumite
      Kocman V, Rucklidge J C
      The Canadian Mineralogist 12 (1973) 39-45
      The crystal structure of a titaniferous clinohumite
      _database_code_amcsd 0005091
      CELL PARAMETERS:   4.7530 10.2690 13.7240  100.900   90.000   90.000
      SPACE GROUP: P2_1/b    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    657.764
      Density (g/cm3):      3.361
      MAX. ABS. INTENSITY / VOLUME**2:      2.989400784    
      RIR:      0.415
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 7.62         38.48       13.4764    0   0   1         2
                15.27          7.07        6.7382    0   0   2         2
                20.44         39.97        5.0457    0  -2   1         2
                20.45          1.10        5.0419    0   2   0         2
                22.99          3.89        4.4921    0   0   3         2
                23.15         22.12        4.4618    0  -2   2         2
                23.19          6.59        4.4539    0   2   1         2
                24.03          1.00        4.2993    1   1   0         4
                24.64          2.28        4.1951    1  -1   1         4
                25.84          1.08        4.0035    1   1   1         4
                26.65         28.86        3.8840    1   0   2         4
                27.51          1.58        3.7646    1  -1   2         4
                27.83         21.93        3.7217    0  -2   3         2
                27.89         33.15        3.7140    0   2   2         2
                29.65         46.85        3.4988    1   1   2         4
                29.99          8.73        3.4597    1  -2   1         4
                30.00         14.72        3.4585    1   2   0         4
                30.82         16.22        3.3691    0   0   4         2
                31.83          2.62        3.2647    1   0   3         4
                31.98          3.64        3.2500    1   2   1         4
                32.08         44.15        3.2392    1  -1   3         4
                34.86          2.79        2.9880    1   1   3         4
                35.57          8.07        2.9303    1  -2   3         4
                35.62          3.12        2.9265    1   2   2         4
                37.65         99.01        2.7742    1  -3   1         4
                37.82         37.26        2.7622    1  -1   4         4
                38.07         35.28        2.7443    1   3   0         4
                38.79         13.15        2.6953    0   0   5         2
                40.09         48.90        2.6115    1   3   1         4
                40.45          6.41        2.5892    0  -2   5         2
                40.53          7.84        2.5846    0   2   4         2
                40.81          2.59        2.5672    0  -4   1         2
                41.04        100.00        2.5538    1   1   4         4
                41.59         88.97        2.5215    1  -3   3         4
                43.52         37.28        2.4147    1   3   2         4
                43.79          8.83        2.4007    0  -4   3         2
                43.85         13.33        2.3974    0   4   1         2
                44.25          5.17        2.3765    2   0   0         2
                44.36         64.95        2.3713    1  -1   5         4
                45.53         21.06        2.3131    2   1   0         4
                46.37         39.78        2.2737    1  -2   5         4
                46.44         36.74        2.2706    1   2   4         4
                46.69         50.35        2.2588    1  -4   1         4
                46.97          1.36        2.2461    0   0   6         2
                47.31          5.07        2.2309    0  -4   4         2
                47.61          5.39        2.2175    2  -1   2         4
                47.90          5.53        2.2050    1   1   5         4
                48.11          7.33        2.1959    1   3   3         4
                48.98         13.98        2.1592    2   1   2         4
                50.62          7.51        2.0938    2  -1   3         4
                50.69          3.98        2.0911    1  -3   5         4
                51.94          6.76        2.0440    0  -4   5         2
                52.06          1.04        2.0399    0   4   3         2
                54.62          3.66        1.9509    2  -3   1         4
                55.33          3.38        1.9280    1   1   6         4
                56.73          8.36        1.8840    1  -5   1         4
                57.02          1.28        1.8754    1  -5   2         4
                58.50          2.97        1.8320    1  -5   3         4
                59.19          7.46        1.8124    1  -1   7         4
                59.74          6.91        1.7974    1   5   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
