      Triplite
      Rea J R, Kostiner E
      Acta Crystallographica B28 (1972) 2525-2529
      The crystal structure of manganese fluorophosphate, Mn2(PO4)F
      Locality: synthetic
      _database_code_amcsd 0009440
      CELL PARAMETERS:  13.4100  6.5096 10.0940   90.000  119.990   90.000
      SPACE GROUP: C2/c      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    763.169
      Density (g/cm3):      3.896
      MAX. ABS. INTENSITY / VOLUME**2:      10.29532848    
      RIR:      1.234
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                18.14          3.89        5.6785    1   1   0         4
                19.07          1.66        5.4034   -1   1   1         4
                21.30          1.09        4.8447   -2   0   2         2
                24.00          8.90        4.3057    1   1   1         4
                26.11          4.85        3.9635   -1   1   2         4
                28.16         46.95        3.6795   -3   1   1         4
                30.00         25.09        3.4590   -3   1   2         4
                31.54         71.21        3.2937   -4   0   2         2
                31.93          1.93        3.2548    0   2   0         2
                33.40          1.29        3.1153    1   1   2         4
                34.13         92.56        3.0503    0   2   1         4
                35.91          5.99        2.9036    4   0   0         2
                36.04         49.98        2.8933   -3   1   3         4
                36.34        100.00        2.8704    2   0   2         2
                36.75         15.63        2.8393    2   2   0         4
                38.10         11.58        2.7427    3   1   1         4
                38.70         10.89        2.7017   -2   2   2         4
                40.11         23.70        2.6106    0   2   2         4
                41.52         18.22        2.5252    2   2   1         4
                41.99         15.65        2.4982   -2   0   4         2
                42.35          2.00        2.4784   -5   1   2         4
                43.69          7.04        2.4058   -5   1   1         4
                44.42          2.76        2.3682    1   1   3         4
                44.51          1.98        2.3636   -5   1   3         4
                44.84          6.64        2.3472   -3   1   4         4
                45.49          5.64        2.3151   -4   2   2         4
                45.51          2.18        2.3143   -4   2   1         4
                47.32          2.60        2.2307   -1   1   4         4
                47.33          3.02        2.2302   -6   0   2         2
                47.41          9.76        2.2265    3   1   2         4
                48.35          2.99        2.1856    0   0   4         2
                48.76         14.69        2.1687   -4   2   3         4
                49.14          6.95        2.1528    2   2   2         4
                49.63          1.19        2.1330    1   3   0         4
                49.81          5.24        2.1255   -5   1   4         4
                50.02         24.17        2.1174   -1   3   1         4
                52.01         22.38        2.0416   -6   0   4         2
                52.34          2.29        2.0297    1   3   1         4
                53.14          1.72        2.0012    4   0   2         2
                53.46          2.16        1.9903   -1   3   2         4
                53.70          4.91        1.9818   -2   2   4         4
                54.61          5.05        1.9512   -3   3   1         4
                54.86          1.39        1.9432   -4   2   4         4
                55.09          5.20        1.9358    6   0   0         2
                55.57         17.30        1.9201    5   1   1         4
                56.45          3.09        1.8928    3   3   0         4
                56.52          2.56        1.8907    1   1   4         4
                58.36          5.10        1.8359    3   1   3         4
                58.81         12.33        1.8231    2   2   3         4
                59.12         11.02        1.8145    0   2   4         4
                59.58          2.22        1.8018   -1   3   3         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
