      Pseudolaueite
      Baur W H
      American Mineralogist 54 (1969) 1312-1323
      A comparison of the crystal structures of pseudolaueite and laueite
      _database_code_amcsd 0000193
      CELL PARAMETERS:   9.6470  7.4280 10.1940   90.000  104.630   90.000
      SPACE GROUP: P2_1/a    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    706.797
      Density (g/cm3):      2.584
      MAX. ABS. INTENSITY / VOLUME**2:      6.449000458    
      RIR:      1.165
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.41        100.00        9.8635    0   0   1         2
                17.35         14.34        5.9336    0   1   1         4
                17.72         90.30        5.8122    1   1   0         4
                19.11          2.29        5.3921   -1   1   1         4
                20.92         44.05        4.9317    0   0   2         2
                21.95         49.14        4.7028   -2   0   1         2
                21.98          2.86        4.6949    1   1   1         4
                25.17          3.01        4.1086    0   1   2         4
                26.04          4.23        3.9734   -2   1   1         4
                26.40         10.06        3.9200   -2   0   2         2
                26.83         32.64        3.8587    2   0   1         2
                27.89          3.11        3.7140    0   2   0         2
                29.85         16.80        3.4758    0   2   1         4
                29.93         10.54        3.4668   -2   1   2         4
                30.07         56.46        3.4509    1   2   0         4
                30.31          3.76        3.4242    2   1   1         4
                30.94          4.58        3.3564   -1   2   1         4
                32.84         58.67        3.1664    1   2   1         4
                33.81         47.43        3.0788   -2   0   3         2
                33.83         24.58        3.0766   -1   1   3         4
                34.37         25.77        3.0293    2   0   2         2
                35.12          6.63        2.9668    0   2   2         4
                35.88          1.41        2.9061    2   2   0         4
                36.35         28.56        2.8698    3   1   0         4
                36.69          5.63        2.8441   -2   1   3         4
                37.22          9.98        2.8050    2   1   2         4
                37.60          2.80        2.7776   -3   1   2         4
                38.56          9.43        2.7110    1   2   2         4
                38.78          2.66        2.6961   -2   2   2         4
                38.93         11.71        2.6864    1   1   3         4
                39.09          2.39        2.6759    2   2   1         4
                40.31          6.11        2.5980    3   1   1         4
                41.97          5.77        2.4998   -1   2   3         4
                42.64          4.82        2.4618    0   2   3         4
                42.84         13.85        2.4509   -2   0   4         2
                43.27         11.82        2.4281   -3   2   1         4
                43.50          2.98        2.4159    2   0   3         2
                43.58          1.01        2.4114   -4   0   1         2
                43.60          4.19        2.4104   -1   1   4         4
                43.77          6.59        2.4015    0   3   1         4
                44.38          7.65        2.3703   -2   2   3         4
                45.11         14.49        2.3336    4   0   0         2
                45.16          1.84        2.3313   -3   2   2         4
                45.94          4.59        2.2936   -4   1   1         4
                46.63          7.52        2.2619    3   1   2         4
                47.07          9.45        2.2418   -4   1   2         4
                47.51          5.29        2.2220    3   2   1         4
                47.72          4.68        2.2128    0   3   2         4
                47.79          5.77        2.2101   -1   3   2         4
                48.23          2.50        2.1909   -2   3   1         4
                48.32          1.06        2.1873    2   3   0         4
                49.52          3.96        2.1373   -3   2   3         4
                50.43          3.30        2.1013   -1   2   4         4
                50.45          2.44        2.1003    1   3   2         4
                50.88          5.91        2.0839    2   3   1         4
                51.66          1.01        2.0543    0   2   4         4
                51.90          8.88        2.0456   -2   2   4         4
                52.47          2.75        2.0251    2   2   3         4
                52.95          9.05        2.0080   -2   0   5         2
                53.16         10.90        2.0007    3   2   2         4
                53.25          5.76        1.9974   -1   3   3         4
                53.56          1.13        1.9867   -4   2   2         4
                53.66          1.17        1.9832    2   0   4         2
                53.97          7.28        1.9727    0   0   5         2
                54.22          1.65        1.9644   -1   1   5         4
                54.34          2.74        1.9603   -3   3   1         4
                54.35          6.99        1.9600   -4   0   4         2
                54.69          2.35        1.9488    3   1   3         4
                55.29          9.19        1.9293    4   0   2         2
                55.93          8.68        1.9090   -3   2   4         4
                56.85          1.99        1.8804   -4   2   3         4
                57.41          3.24        1.8637   -5   1   1         4
                57.64          1.95        1.8570    0   4   0         2
                57.78          1.19        1.8528   -5   1   2         4
                57.98          1.00        1.8469    3   3   1         4
                58.75         17.06        1.8249    0   4   1         4
                59.26          2.86        1.8105    5   1   0         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
