      Thomsenolite
      Cocco G, Castiglione P C, Vagliasindi G
      Acta Crystallographica 23 (1967) 162-166
      The crystal structure of thomsenolite
      Locality: Ivigtut, Greenland
      _database_code_amcsd 0009312
      CELL PARAMETERS:   5.5830  5.5080 16.1270   90.000   96.430   90.000
      SPACE GROUP: P2_1/c    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    492.804
      Density (g/cm3):      3.022
      MAX. ABS. INTENSITY / VOLUME**2:      3.737780773    
      RIR:      0.577
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.83         12.53        8.0128    0   0   2         2
                18.57          1.66        5.5479    1   0   0         2
                19.79          4.93        5.2089    0   1   1         4
                22.75          1.30        4.5390    0   1   2         4
                23.81          5.97        4.3395    1   0   2         2
                25.82         40.38        4.0064    0   0   4         2
                26.48        100.00        3.9088    1   1   0         4
                26.76         15.98        3.8684   -1   1   1         4
                27.00          6.14        3.8347    0   1   3         4
                28.57          3.47        3.6277   -1   1   2         4
                30.20          8.60        3.4358   -1   0   4         2
                30.45         16.82        3.4087    1   1   2         4
                31.67         18.11        3.2802   -1   1   3         4
                32.08         14.93        3.2400    0   1   4         4
                33.70          4.20        3.0880    1   0   4         2
                34.22         11.88        3.0421    1   1   3         4
                35.77         68.86        2.9151   -1   1   4         4
                37.65         35.01        2.7739    2   0   0         2
                37.70          1.60        2.7702    0   1   5         4
                37.94          9.21        2.7540    0   2   0         2
                38.51         19.78        2.7142    0   2   1         4
                38.82         20.95        2.6936    1   1   4         4
                40.60          2.55        2.5803   -1   1   5         4
                41.36          5.06        2.5350    2   0   2         2
                42.21          7.24        2.4862   -2   1   1         4
                42.36          3.08        2.4775    2   1   0         4
                42.55          7.83        2.4668    1   2   0         4
                43.11          4.60        2.4367   -2   1   2         4
                43.42         12.09        2.4200    1   2   1         4
                43.56          6.83        2.4122    2   1   1         4
                43.60          6.09        2.4105   -2   0   4         2
                43.97          2.28        2.3913   -1   2   2         4
                45.01          1.88        2.3386   -2   1   3         4
                45.65          6.71        2.3077    1   0   6         2
                46.00          1.98        2.2911   -1   1   6         4
                46.16         17.08        2.2832   -1   2   3         4
                46.46         11.16        2.2695    0   2   4         4
                47.83          2.76        2.2083   -2   1   4         4
                48.06          3.59        2.1983    1   2   3         4
                48.73         24.44        2.1697    2   0   4         2
                48.81         10.76        2.1663    2   1   3         4
                49.24          4.29        2.1489   -1   2   4         4
                49.74          8.43        2.1284    1   1   6         4
                50.75         22.63        2.0888    0   2   5         4
                51.44          2.84        2.0625   -2   1   5         4
                51.64          8.89        2.0554    1   2   4         4
                52.01          2.17        2.0416   -2   0   6         2
                52.64          6.37        2.0188    2   1   4         4
                53.07         24.62        2.0037   -1   2   5         4
                53.08         34.70        2.0032    0   0   8         2
                54.39         41.30        1.9587   -2   2   1         4
                54.49         29.97        1.9554   -1   0   8         2
                54.52         31.81        1.9544    2   2   0         4
                55.14          3.63        1.9342   -2   2   2         4
                55.52         14.76        1.9219    2   2   1         4
                55.66          2.87        1.9173    0   2   6         4
                55.76          7.97        1.9144   -2   1   6         4
                55.91          2.19        1.9094    1   2   5         4
                56.78         13.56        1.8826    0   1   8         4
                57.14          4.33        1.8717    2   1   5         4
                57.36          3.48        1.8651    2   2   2         4
                57.95          4.66        1.8478   -3   0   2         2
                58.13          1.64        1.8427   -1   1   8         4
                58.76          6.17        1.8246    2   0   6         2
                58.78          2.61        1.8241    0   3   1         4
                58.92          4.43        1.8201    1   0   8         2
                59.14          2.07        1.8138   -2   2   4         4
                60.00          8.22        1.7904    2   2   3         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
