      Potassic-fluoro-hastingsite
      Lupulescu M V, Rakovan J, Dyar M D, Robinson G W, Hughes J M
      The Canadian Mineralogist 47 (2009) 909-916
      Fluoro-potassichastingsite from the Greenwood mine, Orange County, New York:
      A new end-member calcic amphibole
      Locality: the Greenwood mine, Orange County, New York, USA
      _database_code_amcsd 0006296
      CELL PARAMETERS:   9.9480 18.1777  5.3302   90.000  105.140   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    930.414
      Density (g/cm3):      3.315
      MAX. ABS. INTENSITY / VOLUME**2:      6.528609821    
      RIR:      0.919
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.30         11.78        9.0889    0   2   0         2
                12.10        100.00        8.4908    1   1   0         4
                20.90         11.40        4.9343   -1   1   1         4
                21.49          5.40        4.8014    2   0   0         2
                22.72         13.11        4.5444    0   4   0         2
                23.06          1.43        4.4775    0   2   1         4
                25.80          3.96        4.0091    1   1   1         4
                26.44          4.46        3.9138   -1   3   1         4
                30.47          2.34        3.4061    0   4   1         4
                30.52         46.89        3.4015    1   3   1         4
                31.47         24.96        3.3005    2   4   0         4
                32.99         55.81        3.1524    3   1   0         4
                34.00          2.70        3.0616   -3   1   1         4
                34.37          1.10        3.0296    0   6   0         2
                35.25         25.97        2.9565    2   2   1         4
                36.88         15.64        2.8303    3   3   0         4
                37.79         24.52        2.7640   -3   3   1         4
                38.38         88.26        2.7232    1   5   1         4
                39.69          1.09        2.6368   -1   1   2         4
                40.11         48.86        2.6107    0   6   1         4
                40.67          1.21        2.5758    2   4   1         4
                40.88         57.80        2.5634   -2   0   2         2
                43.75          5.23        2.4024    3   5   0         4
                43.79          3.19        2.4007    4   0   0         2
                44.55         33.00        2.3615   -3   5   1         4
                44.78          9.86        2.3498   -4   2   1         4
                45.43          1.76        2.3180    1   1   2         4
                45.46          7.64        2.3166   -1   7   1         4
                45.71         17.26        2.3045   -3   1   2         4
                46.48          1.84        2.2685    3   3   1         4
                47.27          4.73        2.2327   -2   4   2         4
                48.13          2.86        2.1954    1   7   1         4
                48.59         32.19        2.1757    2   6   1         4
                48.74          4.98        2.1693   -3   3   2         4
                49.22          2.32        2.1494   -1   5   2         4
                51.64         17.05        2.0551    2   0   2         2
                52.02         12.99        2.0411   -4   0   2         2
                52.34         15.57        2.0296    3   5   1         4
                52.70          2.82        2.0166    3   7   0         4
                53.40          1.23        1.9922   -3   7   1         4
                53.86          2.38        1.9765    1   9   0         4
                54.42          1.80        1.9577   -3   5   2         4
                54.95          1.30        1.9401    4   2   1         4
                55.90          2.55        1.9099    5   1   0         4
                56.32          5.56        1.8968   -4   6   1         4
                56.89          3.54        1.8792   -1   9   1         4
                57.11          2.08        1.8726    2   4   2         4
                57.47          2.08        1.8619   -4   4   2         4
                57.54          2.32        1.8599   -1   7   2         4
                58.54          1.26        1.8308    5   3   0         4
                59.00          4.54        1.8178    0  10   0         2
                59.18          1.66        1.8127    1   9   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
