      Aenigmatite
      Yang H, Konzett J
      American Mineralogist 85 (2000) 259-262
      High-pressure synthesis of Na2Mg6Si6O18(OH)2 - a new hydrous silicate phase
      isostructural with aenigmatite
      _database_code_amcsd 0002350
      CELL PARAMETERS:  10.2925 10.7052  8.8027  105.280   96.712  125.256
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    718.083
      Density (g/cm3):      3.156
      MAX. ABS. INTENSITY / VOLUME**2:      2.634339005    
      RIR:      0.390
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.88         10.53        7.9810    0   0   1         2
                12.88         11.05        7.9804    0   1   0         2
                13.01          1.91        7.8994    1   0   0         2
                21.62          1.65        4.7721   -1  -1   1         2
                21.70          9.83        4.7556    0   1   1         2
                22.23          4.67        4.6439   -2   2   0         2
                22.23          3.57        4.6433   -2   1   1         2
                23.75          1.67        4.3492    0  -1   2         2
                23.76          1.50        4.3489    0  -2   1         2
                24.92         19.25        4.1486    2  -2   1         2
                24.93         21.02        4.1475   -2   0   1         2
                25.93          2.47        3.9905    0   0   2         2
                25.93          2.85        3.9902    0   2   0         2
                27.75          1.39        3.7330    1  -2   2         2
                28.25         31.56        3.6677    0  -2   2         2
                30.18         19.68        3.4379   -2   3   0         2
                30.19         22.62        3.4375   -2   1   2         2
                30.48          7.49        3.4055   -3   2   0         2
                31.37          4.12        3.3111    1   1   1         2
                32.13          6.95        3.2352   -3   1   1         2
                32.97          6.48        3.1546    1   0   2         2
                33.58         33.72        3.0989    0   1   2         2
                33.58         34.56        3.0988    0   2   1         2
                33.64          1.12        3.0934    1  -3   2         2
                35.16          6.57        2.9638    2  -3   2         2
                35.17          5.71        2.9630   -2  -1   2         2
                35.20          5.37        2.9607    3  -3   1         2
                35.67         18.51        2.9224   -2   3   1         2
                35.67         17.49        2.9223   -2   2   2         2
                35.90         31.60        2.9044    0  -1   3         2
                35.91         32.63        2.9041    0  -3   1         2
                35.99          5.42        2.8976    1   2   0         2
                36.13         13.86        2.8864    2  -1   2         2
                36.14         16.35        2.8859    2   1   0         2
                37.05         10.07        2.8174   -3   3   1         2
                37.80         13.36        2.7633   -1   2   2         2
                38.39         25.60        2.7226    3  -1   1         2
                38.45          8.47        2.7187   -3   2   2         2
                39.17         10.58        2.6702   -1   3   1         2
                39.19         47.73        2.6693    2  -4   1         2
                39.19         52.27        2.6688   -2   0   3         2
                39.32          6.02        2.6603    0   0   3         2
                39.33          5.00        2.6601    0   3   0         2
                39.43          3.88        2.6535   -3   0   2         2
                39.75         13.41        2.6331    3   0   0         2
                40.14          3.43        2.6088    1  -1   3         2
                41.11          5.56        2.5496   -3   4   0         2
                41.17          7.02        2.5462   -2   4   0         2
                41.17          4.92        2.5459   -2   1   3         2
                41.32          1.14        2.5369    1  -3   3         2
                41.67         39.61        2.5170    2  -4   2         2
                41.68         38.35        2.5164   -2  -1   3         2
                41.71         56.30        2.5147   -4   2   0         2
                41.80          7.44        2.5091   -1   1   3         2
                42.34          6.56        2.4787    3  -2   2         2
                42.90         11.30        2.4476   -4   3   1         2
                42.95          2.89        2.4451    0  -3   3         2
                43.35          8.80        2.4237    2   0   2         2
                43.35          9.06        2.4235    2   1   1         2
                44.06         10.08        2.3867    2  -3   3         2
                44.07          9.80        2.3860   -2  -2   2         2
                44.08         20.47        2.3853    2  -2   3         2
                44.09         18.94        2.3847   -2  -2   1         2
                44.87          5.14        2.3455   -3   1   3         2
                45.18          2.98        2.3302   -1  -3   1         2
                45.35          2.87        2.3220   -4   4   0         2
                45.36          1.81        2.3216   -4   2   2         2
                45.51          4.65        2.3143   -1   4   0         2
                46.02          2.65        2.2898   -3  -1   1         2
                46.13          6.05        2.2850    4  -2   1         2
                46.13          5.32        2.2847   -4   1   0         2
                48.04          7.77        2.1993    2  -4   3         2
                48.05          7.14        2.1988   -2  -2   3         2
                48.62          4.17        2.1746    0  -2   4         2
                48.62          4.57        2.1744    0  -4   2         2
                49.12          1.71        2.1535    0  -1   4         2
                49.13          1.76        2.1533    0  -4   1         2
                50.12          3.13        2.1134   -1   0   4         2
                50.33          1.46        2.1050   -3  -1   3         2
                50.68         38.02        2.0914   -2   0   4         2
                50.69          2.45        2.0912    4  -3   2         2
                50.70          2.32        2.0907   -4   0   1         2
                51.13          4.95        2.0743    4  -4   2         2
                51.15          4.17        2.0737   -4   0   2         2
                51.76         35.34        2.0507    4  -1   1         2
                51.87          1.72        2.0468    0  -3   4         2
                51.87          1.62        2.0467    0  -4   3         2
                53.73          1.12        1.9809    1   2   2         2
                53.78          8.49        1.9790   -2   1   4         2
                53.90          2.38        1.9751    4  -2   2         2
                53.91          2.09        1.9749    4   0   0         2
                54.78         11.60        1.9457   -4   4   2         2
                54.93          1.66        1.9410   -3   0   4         2
                55.18          2.38        1.9327   -4   0   3         2
                55.29          2.13        1.9293    2  -3   4         2
                55.30          2.04        1.9288   -2  -3   2         2
                55.64          1.05        1.9181   -1  -3   4         2
                55.92          1.02        1.9091   -3  -2   2         2
                56.65          5.45        1.8865    0   2   3         2
                56.66          6.33        1.8864    0   3   2         2
                56.73          1.97        1.8841    2  -2   4         2
                56.74          1.29        1.8837   -2  -3   1         2
                56.85          4.77        1.8806   -4   3   3         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
