      Astrophyllite
      Piilonen P C, McDonald A M, Lalonde A E
      The Canadian Mineralogist 41 (2003) 27-54
      Insights into astrophyllite-group minerals II: Crystal chemistry
      Note: sample US5
      Locality: granitic pegmatite at Mount Rosa, Pikes Peak, Colorado, USA
      _database_code_amcsd 0005809
      CELL PARAMETERS:   5.3627 11.8510 11.6680  113.040   94.523  103.093
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    652.938
      Density (g/cm3):      3.271
      MAX. ABS. INTENSITY / VOLUME**2:      22.82281034    
      RIR:      3.257
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.74        100.00       10.5481    0   0   1         2
                 9.81         16.61       10.4676    0   1   0         2
                10.52          5.28        9.7684    0  -1   1         2
                17.91          3.68        5.7520    0  -2   1         2
                23.56          3.26        4.3852   -1  -1   1         2
                23.92          1.60        4.3197   -1   2   0         2
                23.98          2.37        4.3084    1   0   1         2
                24.06          2.86        4.2947    1  -2   1         2
                25.49          3.33        4.0568    0   2   1         2
                27.04          1.09        3.8285    0  -3   1         2
                27.59          1.79        3.7545   -1   2   1         2
                27.63          1.93        3.7489    1  -1   2         2
                27.71          3.08        3.7374    0  -2   3         2
                27.96          3.55        3.7058    1  -2   2         2
                28.20          2.06        3.6744   -1   1   2         2
                29.50         21.45        3.5160    0   0   3         2
                29.53          5.99        3.5119    1   1   1         2
                29.73          1.26        3.4892    0   3   0         2
                32.00          6.52        3.2475   -1  -1   3         2
                33.39          1.89        3.1160    0   2   2         2
                33.93          5.19        3.0676   -1   2   2         2
                34.44          4.08        3.0235    1  -2   3         2
                35.01          2.15        2.9759    0   1   3         2
                36.39          2.42        2.8668    1  -3   3         2
                36.50          1.13        2.8584    0  -1   4         2
                36.53          1.92        2.8561    1   1   2         2
                37.14          1.67        2.8111    1   2   1         2
                37.75         12.27        2.7667   -1  -3   1         2
                37.79         13.28        2.7639    1  -4   2         2
                39.57         11.01        2.6448   -2   1   1         2
                39.69          8.54        2.6370    0   0   4         2
                40.64          1.81        2.5778   -1  -2   4         2
                40.78         12.83        2.5695    1   3   0         2
                40.88         12.28        2.5632    1  -4   3         2
                41.51          1.12        2.5260   -1   3   2         2
                42.47         10.58        2.4712   -2   1   2         2
                43.96          3.08        2.3916   -1   4   1         2
                44.12          3.11        2.3835   -1  -3   4         2
                45.73          1.90        2.3035    2  -1   2         2
                45.97          4.67        2.2926    1   3   1         2
                46.12          4.36        2.2852    1  -4   4         2
                47.51          5.44        2.2222   -2   1   3         2
                50.21          1.30        2.1096    0   0   5         2
                50.30          2.42        2.1062   -1   4   2         2
                50.50          2.29        2.0984   -1  -3   5         2
                51.97          3.40        2.0431    2  -1   3         2
                52.83          1.57        2.0120    1   3   2         2
                53.03          1.60        2.0050    1  -4   5         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
