      Actinolite
      Evans B W, Yang H
      American Mineralogist 83 (1998) 458-475
      Fe-Mg order-disorder in tremolite-actinolite-ferro-actinolite at ambient
      and high temperature
      Sample: C78, NMNH 93728 from Greiner, Zillertal, Austria in act-talc rock
      after heating at 700 C
      _database_code_amcsd 0001982
      CELL PARAMETERS:   9.8330 18.0780  5.2820   90.000  104.580   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    908.697
      Density (g/cm3):      3.031
      MAX. ABS. INTENSITY / VOLUME**2:      4.747833607    
      RIR:      0.731
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.37         37.99        9.0390    0   2   0         2
                12.20         85.73        8.4209    1   1   0         4
                20.17          4.54        5.1119    0   0   1         2
                20.25         10.66        5.0911    1   3   0         4
                21.15         29.25        4.8783   -1   1   1         4
                21.69          2.78        4.7582    2   0   0         2
                22.85         24.00        4.5195    0   4   0         2
                23.21          1.53        4.4496    0   2   1         4
                24.55          8.24        4.2104    2   2   0         4
                25.70          2.53        4.0246   -2   0   1         2
                25.91          3.16        3.9930    1   1   1         4
                26.69         23.23        3.8779   -1   3   1         4
                30.65         51.69        3.3865    1   3   1         4
                31.71         35.56        3.2769    2   4   0         4
                33.30         65.34        3.1244    3   1   0         4
                33.41          1.94        3.1138    2   0   1         2
                34.49          1.81        3.0198   -3   1   1         4
                35.40         35.85        2.9440    2   2   1         4
                35.42          4.86        2.9430   -1   5   1         4
                37.19         10.01        2.8070    3   3   0         4
                38.28         21.75        2.7304   -3   3   1         4
                38.57        100.00        2.7101    1   5   1         4
                40.35         35.04        2.5957    0   6   1         4
                41.00          6.71        2.5560    0   0   2         2
                41.39         56.94        2.5331   -2   0   2         2
                42.69          1.59        2.4595    0   2   2         4
                43.06          2.23        2.4392   -2   2   2         4
                43.57          2.19        2.4120   -2   6   1         4
                44.10          6.50        2.3845    3   5   0         4
                45.04         34.01        2.3370   -3   5   1         4
                45.39         13.81        2.3200   -4   2   1         4
                45.79         14.61        2.3009   -1   7   1         4
                46.37         18.75        2.2738   -3   1   2         4
                46.72          1.10        2.2574    3   3   1         4
                47.79          5.93        2.2097   -2   4   2         4
                48.39          5.05        2.1843    1   7   1         4
                48.72          1.15        2.1701    1   3   2         4
                48.84         29.24        2.1653    2   6   1         4
                49.40          3.12        2.1423   -3   3   2         4
                49.64          2.48        2.1324   -1   5   2         4
                51.86         16.46        2.0471    2   0   2         2
                52.62         13.61        2.0195    3   5   1         4
                52.83          8.98        2.0123   -4   0   2         2
                53.10          5.45        2.0028    3   7   0         4
                53.92          1.80        1.9744   -3   7   1         4
                54.19          4.82        1.9654    1   9   0         4
                54.22          1.20        1.9642   -4   2   2         4
                55.09          3.33        1.9358   -3   5   2         4
                55.28          1.62        1.9296    4   2   1         4
                56.45          6.27        1.8928    5   1   0         4
                56.95          2.34        1.8775   -4   6   1         4
                57.29          9.96        1.8673   -1   9   1         4
                57.38          2.41        1.8647    2   4   2         4
                58.00          3.36        1.8463   -1   7   2         4
                58.28          3.44        1.8383   -4   4   2         4
                59.10          3.82        1.8149    5   3   0         4
                59.36          2.08        1.8078    0  10   0         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
