      Dickthomssenite
      Hughes J M, Cureton F E, Marty J, Gault R A, Gunter M E,
      Campana C F, Rakovan J F, Sommer A J, Brueseke M E
      The Canadian Mineralogist 39 (2001) 1691-1700
      Dickthomssenite, Mg(V2O6).7H2O, a new mineral species from the Firefly-Pigmay mine, Utah:
      Descriptive mineralogy and arrangement of atoms
      Locality: Firefly-Pigmay mine, Utah, USA
      _database_code_amcsd 0005758
      CELL PARAMETERS:  38.9540  7.2010 16.3465   90.000   97.602   90.000
      SPACE GROUP: C2/c      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   4545.020
      Density (g/cm3):      2.036
      MAX. ABS. INTENSITY / VOLUME**2:      7.718498194    
      RIR:      1.770
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.64        100.00        9.6529    4   0   0         2
                12.69         37.84        8.1014    0   0   2         2
                14.53          6.79        7.0789    1   1   0         4
                15.46          7.67        6.6541   -4   0   2         2
                15.72          4.41        6.5454   -1   1   1         4
                16.00          5.98        6.4299    1   1   1         4
                17.64         71.10        5.8369    4   0   2         2
                19.10          1.43        5.3959   -1   1   2         4
                19.57          2.92        5.2677    1   1   2         4
                21.38         21.10        4.8265    8   0   0         2
                23.42          7.79        4.4109   -8   0   2         2
                25.53         23.58        4.0507    0   0   4         2
                26.37          3.72        3.9244    8   0   2         2
                29.04         17.34        3.5704    4   0   4         2
                29.85         13.28        3.4755   -2   2   1         4
                30.16          1.90        3.4406    2   2   1         4
                31.22          2.31        3.3271   -8   0   4         2
                32.31          1.50        3.2176   12   0   0         2
                32.33          2.51        3.2150    2   2   2         4
                33.10          3.53        3.1421    6   2   0         4
                33.17         14.23        3.1361  -12   0   2         2
                33.32         47.84        3.1226   -6   2   1         4
                34.16         13.02        3.0481    6   2   1         4
                34.79          5.19        2.9939   -2   2   3         4
                35.60          6.02        2.9280    2   2   3         4
                35.72         18.12        2.9185    8   0   4         2
                36.02          1.00        2.8950    9   1   3         4
                36.38          3.42        2.8677    6   2   2         4
                36.44          3.82        2.8633   12   0   2         2
                37.35          8.44        2.7956   -6   2   3         4
                38.72          4.36        2.7005    0   0   6         2
                38.73          7.47        2.6994  -12   0   4         2
                38.75          5.44        2.6979   -2   2   4         4
                39.60          1.25        2.6428    6   2   3         4
                39.75          1.08        2.6333   10   2   0         4
                40.54          1.19        2.5836   -9   1   5         4
                40.89          5.21        2.5628   10   2   1         4
                41.93         10.78        2.5019   -8   0   6         2
                43.04          1.03        2.4404   10   2   2         4
                43.43          2.64        2.4195   -2   2   5         4
                43.55          3.26        2.4132   16   0   0         2
                44.36          3.24        2.3713   12   0   4         2
                45.14          3.23        2.3324   -6   2   5         4
                47.24          1.16        2.2341    8   0   6         2
                47.60          1.70        2.2180  -12   0   6         2
                49.45          4.54        2.1401   14   2   1         4
                50.27          3.70        2.1076  -14   2   3         4
                51.52          1.04        2.0598   14   2   2         4
                52.13          3.79        2.0371   -4   0   8         2
                54.27          1.31        1.9625   -8   0   8         2
                54.28          4.20        1.9622   16   0   4         2
                54.39          3.83        1.9587   14   2   3         4
                55.06          1.57        1.9367  -20   0   2         2
                55.24          2.58        1.9308  -16   0   6         2
                55.25          2.55        1.9306   20   0   0         2
                55.46          2.29        1.9239   -6   2   7         4
                57.99          1.37        1.8467   14   2   4         4
                58.69          5.39        1.8264  -12   0   8         2
                58.77          1.66        1.8244   20   0   2         2
                58.85          1.32        1.8219  -10   2   7         4
                59.35          2.86        1.8080  -18   2   3         4
                59.63          3.72        1.8003    0   4   0         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
