      Chesterite
      Veblen D R, Burnham C W
      American Mineralogist 63 (1978) 1053-1073
      New biopyriboles from Chester, Vermont: II. The crystal chemistry of
      jimthompsonite, clinojimthompsonite, and chesterite, and the amphibole-mica
      reaction
      _database_code_amcsd 0000689
      CELL PARAMETERS:  18.6140 45.3060  5.2970   90.000   90.000   90.000
      SPACE GROUP: A2_1ma    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   4467.097
      Density (g/cm3):      3.073
      MAX. ABS. INTENSITY / VOLUME**2:      3.925424247    
      RIR:      0.596
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 4.53         24.04       22.6530    0   2   0         2
                 9.07         43.99       11.3265    0   4   0         2
                11.04         12.49        9.3070    2   0   0         1
                11.94        100.00        8.6087    2   2   0         2
                13.62         20.38        7.5510    0   6   0         2
                14.30          2.02        7.1908    2   4   0         2
                18.19          1.55        5.6632    0   8   0         2
                20.37          7.01        5.0628    1   1   1         4
                20.63          4.19        4.9985    0   3   1         4
                21.33         10.30        4.8380    2   8   0         2
                21.37         17.89        4.8274    1   3   1         4
                22.54          6.33        4.5800    2   1   1         4
                22.58          1.00        4.5730    0   5   1         4
                22.65          1.75        4.5583    4   2   0         2
                22.79         24.67        4.5306    0  10   0         2
                23.26          2.65        4.4409    1   5   1         4
                23.46         18.94        4.4036    2   3   1         4
                24.01         10.90        4.3044    4   4   0         2
                25.19          6.29        4.1043    2   5   1         4
                25.23          3.03        4.0992    0   7   1         4
                25.78          3.07        4.0128    3   1   1         4
                25.84         19.65        4.0033    1   7   1         4
                26.12          7.88        3.9616    4   6   0         2
                26.59          2.85        3.8925    3   3   1         4
                27.61         46.51        3.7514    2   7   1         4
                28.95          3.12        3.5809    1   9   1         4
                29.65          2.10        3.4986    2  12   0         2
                30.34         15.38        3.4202    3   7   1         4
                30.55         10.70        3.3972    2   9   1         4
                31.86         23.80        3.2617    4   5   1         4
                32.01         62.21        3.2462    4  10   0         2
                32.12          1.79        3.2361    0  14   0         2
                32.46          2.04        3.2030    1  11   1         4
                33.07          4.94        3.1454    3   9   1         4
                33.54          5.19        3.1023    6   0   0         1
                33.84          5.75        3.0760    4   7   1         4
                33.86         82.04        3.0736    6   2   0         2
                33.91          8.29        3.0695    2  11   1         4
                34.26          2.15        3.0389    5   1   1         4
                34.82          8.76        2.9921    6   4   0         2
                36.12         25.05        2.8871    5   5   1         4
                36.22          5.09        2.8800    3  11   1         4
                36.26          2.50        2.8765    1  13   1         4
                36.33          1.52        2.8715    4   9   1         4
                36.35          2.80        2.8696    6   6   0         2
                37.59         46.14        2.7787    2  13   1         4
                37.91          5.69        2.7559    5   7   1         4
                38.42         11.03        2.7208    6   8   0         2
                39.14          1.30        2.6723    6   1   1         4
                39.25          1.97        2.6653    4  11   1         4
                39.38          2.30        2.6569    4  14   0         2
                39.70          1.46        2.6359    6   3   1         4
                39.71         39.44        2.6357    3  13   1         4
                40.18          2.54        2.6059    5   9   1         4
                40.20          2.83        2.6047    1   2   2         4
                40.31         36.81        2.5981    1  15   1         4
                40.81          7.94        2.5673    6   5   1         4
                41.03          1.07        2.5545    1   4   2         4
                41.15         51.00        2.5474    2   0   2         2
                41.52         14.29        2.5254    2  15   1         4
                42.37          1.03        2.4770    1   6   2         4
                42.43          1.16        2.4737    6   7   1         4
                42.53         18.30        2.4682    4  13   1         4
                42.88          2.17        2.4489    5  11   1         4
                43.12         24.27        2.4359    3   0   2         2
                43.38          1.73        2.4219    3   2   2         4
                43.44          2.06        2.4190    4  16   0         2
                43.48          2.06        2.4166    3  15   1         4
                43.86          4.09        2.3969    6  12   0         2
                44.16          1.16        2.3814    3   4   2         4
                44.55          4.79        2.3615    1  17   1         4
                45.43          1.39        2.3182    3   6   2         4
