      Erionite-Ca
      Gualtieri A, Artioli G, Passaglia E, Bigi S, Viani A, Hanson J C
      American Mineralogist 83 (1998) 590-606
      Crystal structure-crystal chemistry relationships in the zeolites erionite
      and offretite
      Sample from Agate Beach
      _database_code_amcsd 0002004
      CELL PARAMETERS:  13.2890 13.2890 15.0790   90.000   90.000  120.000
      SPACE GROUP: P6_3/mmc  
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   2306.151
      Density (g/cm3):      2.203
      MAX. ABS. INTENSITY / VOLUME**2:      3.619393734    
      RIR:      0.767
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 8.92        100.00       11.5086    1   0   0         6
                11.23         29.13        9.1485    1   0   1        12
                13.64         68.19        7.5395    0   0   2         2
                15.48         18.58        6.6445    1   1   0         6
                16.32         41.15        6.3067    1   0   2        12
                17.90          8.85        5.7543    2   0   0         6
                19.17         17.47        5.3762    2   0   1        12
                20.69          1.02        4.9849    1   1   2        12
                22.41         17.48        4.6062    1   0   3        12
                22.57         21.18        4.5743    2   0   2        12
                23.75         61.80        4.3498    2   1   0        12
                24.73          8.35        4.1794    2   1   1        24
                26.99         27.62        3.8362    3   0   0         6
                27.36          2.77        3.7855    2   0   3        12
                27.47         13.18        3.7698    0   0   4         2
                27.49         49.92        3.7677    2   1   2        24
                27.86          9.39        3.7178    3   0   1        12
                28.94         32.78        3.5825    1   0   4        12
                30.35          3.07        3.4191    3   0   2        12
                31.26         27.56        3.3222    2   2   0         6
                31.58         27.50        3.2892    2   1   3        24
                32.57          5.48        3.1919    3   1   0        12
                32.98         17.31        3.1533    2   0   4        12
                34.14          6.84        3.0495    3   0   3        12
                35.46          6.96        2.9394    3   1   2        24
                35.74          2.31        2.9173    1   0   5        12
                36.25         41.58        2.8772    4   0   0         6
                36.63         54.04        2.8488    2   1   4        24
                36.93         13.66        2.8262    4   0   1        12
                38.81          7.24        2.6945    3   1   3        24
                38.89          3.31        2.6888    3   0   4        12
                38.90          2.04        2.6881    4   0   2        12
                39.16          4.40        2.6712    2   0   5        12
                39.64          1.64        2.6403    3   2   0        12
                40.27          1.09        2.6007    3   2   1        24
                41.73          8.32        2.5132    0   0   6         2
                41.76          8.98        2.5114    4   1   0        12
                42.09          4.71        2.4925    2   2   4        12
                42.11         10.25        2.4919    3   2   2        24
                44.13          1.49        2.3827    4   1   2        24
                45.74          2.95        2.3031    2   0   6        12
                46.33          1.86        2.2754    5   0   1        12
                47.68          6.35        2.2148    3   3   0         6
                47.99          3.54        2.2014    5   0   2        12
                48.90          1.92        2.1626    3   2   4        24
                49.14          1.14        2.1526    4   2   1        24
                49.83          3.25        2.1250    3   3   2        12
                50.02          2.01        2.1174    1   0   7        12
                50.40          3.67        2.1022    3   0   6        12
                50.65          2.78        2.0927    5   0   3        12
                50.73          6.10        2.0897    4   2   2        24
                50.93          2.42        2.0817    4   0   5        12
                53.36          5.82        1.9934    5   1   2        24
                54.22          3.62        1.9645    5   0   4        12
                55.84          1.60        1.9117    5   1   3        24
                56.13          1.42        1.9028    6   0   1        12
                56.45          1.50        1.8928    4   0   6        12
                56.71          3.38        1.8849    0   0   8         2
                56.74          1.12        1.8839    4   2   4        24
                57.53          2.62        1.8601    1   0   8        12
                59.19          1.03        1.8124    5   1   4        24
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
