      Akatoreite
      Burns P C, Hawthorne F C
      The Canadian Mineralogist 31 (1993) 321-329
      Edge-sharing MnO4 tetrahedra in the structure of akatoreite,
      Mn9Al2Si8O24(OH)8
      _database_code_amcsd 0005298
      CELL PARAMETERS:   8.3370 10.3670  7.6290  104.460   93.810  104.180
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    613.285
      Density (g/cm3):      3.501
      MAX. ABS. INTENSITY / VOLUME**2:      5.608099467    
      RIR:      0.748
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.63         21.89        9.6637    0   1   0         2
                12.84          1.48        8.0080    1   0   0         2
                14.29          1.95        7.1971   -1   1   0         2
                15.12          9.01        6.8038    0  -1   1         2
                17.73          5.00        5.8100   -1   0   1         2
                19.24          4.63        5.3576    1  -1   1         2
                20.51         11.81        5.0281   -1  -1   1         2
                21.75         29.69        4.7440   -1   2   0         2
                22.13         83.37        4.6650    0  -2   1         2
                25.84          4.19        4.0040    2   0   0         2
                28.19          1.95        3.6757   -1   2   1         2
                28.32          6.71        3.6594    0   0   2         2
                28.62          5.85        3.6212   -2   1   1         2
                28.77         36.64        3.6026    0   2   1         2
                29.19          5.65        3.5519    2  -1   1         2
                29.92         37.42        3.4680   -1  -1   2         2
                30.63          3.36        3.3888    2   1   0         2
                30.92         36.17        3.3578   -2  -1   1         2
                31.09          8.87        3.3404    2  -2   1         2
                31.21          1.44        3.3274    2   0   1         2
                31.33          6.31        3.3157    1  -3   1         2
                31.33         37.50        3.3154   -1   3   0         2
                31.46         26.73        3.3020    0  -3   1         2
                32.27         14.21        3.2212    0   3   0         2
                33.04          2.73        3.1476    0   1   2         2
                33.25          5.84        3.1286   -2   2   1         2
                34.01         42.68        3.0611   -1  -2   2         2
                35.62          3.46        2.9264   -2   3   0         2
                35.89          2.22        2.9050   -2   0   2         2
                36.35          3.32        2.8702    2  -3   1         2
                36.56          2.56        2.8537    2   1   1         2
                36.81         14.45        2.8353    0  -3   2         2
                37.21          1.09        2.8057   -2  -2   1         2
                37.30          7.56        2.7989   -2  -1   2         2
                37.41         24.18        2.7915   -1   3   1         2
                37.67          2.84        2.7728   -3   1   0         2
                37.77         10.86        2.7654   -2   1   2         2
                38.08          6.55        2.7441    1   1   2         2
                38.67        100.00        2.7040    2  -1   2         2
                38.90          3.89        2.6883    0   3   1         2
                39.19          3.81        2.6693    3   0   0         2
                39.27         31.25        2.6638   -1   2   2         2
                39.31          1.65        2.6612   -3   2   0         2
                39.51         20.34        2.6482   -3   1   1         2
                39.87         36.98        2.6252   -3   0   1         2
                40.37          4.79        2.5940    0   2   2         2
                40.50          5.00        2.5864   -2   3   1         2
                40.73         22.98        2.5722    1  -4   1         2
                41.25          4.47        2.5410    3  -1   1         2
                41.33          1.44        2.5367    0  -1   3         2
                41.36          9.72        2.5350    2   0   2         2
                41.82          1.15        2.5084   -1   4   0         2
                42.52         11.80        2.4687   -1  -1   3         2
                42.54          8.33        2.4678    0  -2   3         2
                42.57          2.56        2.4660   -2   2   2         2
                43.05          3.52        2.4396    0   0   3         2
                43.19          2.39        2.4324   -3  -1   1         2
                43.28          2.33        2.4275   -1   0   3         2
                43.49          2.15        2.4159    0   4   0         2
                43.59          2.53        2.4109    3   1   0         2
                43.82          5.21        2.3990   -3   3   0         2
                44.37          6.03        2.3708    1  -1   3         2
                44.59          4.31        2.3597    1   3   1         2
                44.62          3.22        2.3578   -1  -2   3         2
                45.13          3.71        2.3325    0  -4   2         2
                46.79          3.37        2.2545   -1   1   3         2
                47.29         29.17        2.2320    2   3   0         2
                47.57          4.97        2.2193   -1   3   2         2
                47.61         35.89        2.2176   -3  -1   2         2
                47.70         43.48        2.2137   -1   4   1         2
                48.28          1.90        2.1886    2  -4   2         2
                48.46          1.48        2.1811   -2  -3   2         2
                48.97          2.42        2.1599   -3  -2   1         2
                49.30          2.02        2.1463   -1  -3   3         2
                49.37          1.97        2.1432    0   3   2         2
                49.55          4.93        2.1362   -3   2   2         2
                49.78          1.34        2.1267    0   4   1         2
                50.27          1.23        2.1075    3   2   0         2
                50.42          4.84        2.1015    2  -2   3         2
                50.75         10.91        2.0888    3  -4   1         2
                50.80          5.29        2.0869    3  -3   2         2
                51.11          1.79        2.0751   -4   1   0         2
                51.60          3.38        2.0569   -4   2   0         2
                52.03          1.00        2.0408   -4   1   1         2
                52.13          9.33        2.0374   -3  -2   2         2
                52.33         38.14        2.0301    2  -3   3         2
                52.98          4.40        2.0068   -1   5   0         2
                53.12          5.48        2.0020    4   0   0         2
                53.13          1.02        2.0015   -4   0   1         2
                54.03          3.89        1.9706    0   2   3         2
                54.09          1.57        1.9686    4  -2   1         2
                54.11          1.30        1.9679    2   0   3         2
                55.22          3.47        1.9316    3  -4   2         2
                55.54          2.29        1.9212   -2  -3   3         2
                55.80          1.28        1.9129    3   2   1         2
                56.06          2.60        1.9049    2  -5   2         2
                56.60          1.26        1.8880   -4  -1   1         2
                56.80          2.28        1.8819   -1  -1   4         2
                56.94          1.62        1.8778   -2  -4   2         2
                57.13          2.82        1.8720   -4   1   2         2
                57.26          2.81        1.8681   -1   4   2         2
                57.28          4.33        1.8675    4   0   1         2
                57.32          2.08        1.8664   -4   0   2         2
                57.68          3.02        1.8558   -1  -2   4         2
                58.29          2.90        1.8379   -2   4   2         2
                58.38          2.92        1.8355    3  -5   1         2
                58.67          5.01        1.8273    1  -2   4         2
                58.71          3.05        1.8261   -3  -3   2         2
                58.83          4.33        1.8227    1   2   3         2
                59.39          7.13        1.8070    2   1   3         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
