      Pumpellyite-(Al)
      Artioli G, Geiger C A
      Physics and Chemistry of Minerals 20 (1994) 443-453
      The crystal chemistry of pumpellyite: An X-ray Rietveld
      refinement and 57Fe Mossbauer study
      Note: sample HR
      Locality: Hicks Ranch, California
      _database_code_amcsd 0007759
      CELL PARAMETERS:   8.8193  5.9042 19.1138   90.000   97.433   90.000
      SPACE GROUP: A2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    986.909
      Density (g/cm3):      3.189
      MAX. ABS. INTENSITY / VOLUME**2:      4.579397908    
      RIR:      0.670
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.75          1.94        8.7452    1   0   0         2
                14.94          3.74        6.8861   -1   0   2         2
                17.02          3.94        6.0487    1   0   2         2
                21.39          8.41        4.8233   -1   1   1         4
                21.78         14.49        4.7383    0   0   4         2
                22.16         47.65        4.6571    1   1   1         4
                23.41          3.42        4.4120   -1   0   4         2
                23.63          9.72        4.3726    2   0   0         2
                24.72          3.94        4.1814   -2   0   2         2
                25.79          5.72        4.0118   -1   1   3         4
                26.15          2.81        3.9572    1   0   4         2
                27.34         35.83        3.7883    2   0   2         2
                27.70          4.32        3.7398    1   1   3         4
                29.45          2.71        3.5212   -2   1   1         4
                30.14          8.55        3.4431   -2   0   4         2
                30.60          3.97        3.3924    2   1   1         4
                32.92          1.31        3.1589    0   0   6         2
                33.48          6.29        3.1076   -1   1   5         4
                34.43         11.96        3.0243    2   0   4         2
                35.30         24.92        2.9521    0   2   0         2
                35.41          6.51        2.9436    2   1   3         4
                35.77         17.46        2.9151    3   0   0         2
                36.00        100.00        2.8969    1   1   5         4
                36.04         13.03        2.8934   -3   0   2         2
                37.04         10.20        2.8185    0   2   2         4
                37.33         11.05        2.7970    1   2   0         4
                38.22         37.21        2.7340   -2   0   6         2
                38.40          4.69        2.7219   -2   1   5         4
                38.53          6.70        2.7133   -1   2   2         4
                38.87          2.51        2.6901    3   0   2         2
                39.44          7.04        2.6530    1   2   2         4
                39.78         44.35        2.6310   -3   1   1         4
                41.11          3.17        2.5496    3   1   1         4
                41.86         41.36        2.5056    0   2   4         4
                42.80          4.16        2.4535   -1   2   4         4
                42.81          4.68        2.4530    2   1   5         4
                42.92          9.96        2.4467    2   2   0         4
                42.95         31.75        2.4453   -1   1   7         4
                43.58          2.73        2.4116   -2   2   2         4
                44.48          2.17        2.3653   -1   0   8         2
                45.22         20.77        2.3286    2   2   2         4
                45.35         13.93        2.3220    3   1   3         4
                45.82          1.71        2.2996    1   1   7         4
                46.26          8.31        2.2789   -3   1   5         4
                47.08          6.30        2.2411   -2   2   4         4
                47.88         20.13        2.2060   -2   0   8         2
                48.17          9.12        2.1934   -4   0   2         2
                48.34          4.15        2.1863    4   0   0         2
                49.04         14.19        2.1568    0   2   6         4
                49.49          4.58        2.1385   -1   2   6         4
                50.14         23.39        2.1125    2   2   4         4
                50.70          6.51        2.0907   -4   0   4         2
                51.13          4.33        2.0742    3   2   0         4
                51.18          5.51        2.0724    4   0   2         2
                51.34          3.89        2.0664   -3   2   2         4
                51.37          3.54        2.0653   -4   1   1         4
                51.72          1.38        2.0524    1   2   6         4
                51.95          1.62        2.0439    3   1   5         4
                52.82          1.12        2.0124    4   1   1         4
                53.01          9.01        2.0059   -2   2   6         4
                53.18          4.59        2.0000   -3   1   7         4
                55.66          6.54        1.9175   -4   0   6         2
                56.06          4.32        1.9049    1   3   1         4
                56.13          1.04        1.9025   -4   1   5         4
                56.37          2.30        1.8953    0   0  10         2
                56.69          1.44        1.8855    1   1   9         4
                56.73          3.85        1.8842    4   1   3         4
                57.20          6.89        1.8699    2   2   6         4
                57.95         13.53        1.8477    0   2   8         4
                58.02          1.66        1.8459   -1   2   8         4
                58.26          2.66        1.8390    3   2   4         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
