      Richterite
      Della Ventura G, Robert J-L, Beny J-M, Raudsepp M, Hawthorne F C
      American Mineralogist 78 (1993) 980-987
      The OH-F substitution in Ti-rich potassium richterite: Rietveld structure
      refinement and FTIR and micro-Raman spectroscopic studies of synthetic
      amphiboles in the system K2O-Na2O-CaO-MgO-SiO2-TiO2-H2O-HF
      Sample Rich58
      Atomic parameters from ICSD
      _database_code_amcsd 0001609
      CELL PARAMETERS:  10.0746 18.0337  5.2979   90.000  104.906   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    930.145
      Density (g/cm3):      3.014
      MAX. ABS. INTENSITY / VOLUME**2:      3.376736287    
      RIR:      0.523
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.39          5.66        9.0169    0   2   0         2
                12.00         21.31        8.5669    1   1   0         4
                21.00         11.60        4.9114   -1   1   1         4
                21.19         10.79        4.8678    2   0   0         2
                22.90         24.53        4.5084    0   4   0         2
                25.78         15.62        4.0129    1   1   1         4
                26.60         23.18        3.8909   -1   3   1         4
                27.80          2.06        3.7265   -2   2   1         4
                30.56         94.14        3.3962    1   3   1         4
                30.68          2.01        3.3835    0   4   1         4
                31.40         72.55        3.3077    2   4   0         4
                32.55         68.80        3.1939    3   1   0         4
                33.76         10.84        3.0829   -3   1   1         4
                34.36          1.38        3.0302   -2   4   1         4
                35.07         64.39        2.9709    2   2   1         4
                35.38         23.62        2.9456   -1   5   1         4
                36.54         23.53        2.8556    3   3   0         4
                37.63         49.49        2.7755   -3   3   1         4
                38.54        100.00        2.7127    1   5   1         4
                39.94          1.24        2.6208   -1   1   2         4
                40.41         50.42        2.5920    0   6   1         4
                40.94          7.99        2.5598    0   0   2         2
                41.06         83.55        2.5522   -2   0   2         2
                43.16          2.83        2.4339    4   0   0         2
                43.37          2.11        2.4225   -2   6   1         4
                43.56         14.84        2.4124    3   5   0         4
                44.37         26.78        2.3704   -4   2   1         4
                44.51         27.18        2.3635   -3   5   1         4
                45.77         17.13        2.3020   -3   1   2         4
                45.81         26.96        2.2999   -1   7   1         4
                46.15          1.53        2.2837    3   3   1         4
                46.79          1.26        2.2542    0   8   0         2
                47.42          1.57        2.2260    0   4   2         4
                47.54         11.76        2.2210   -2   4   2         4
                48.40          3.04        2.1838    1   7   1         4
                48.64         34.41        2.1734    2   6   1         4
                48.84          9.57        2.1652   -3   3   2         4
                49.58          7.30        2.1350   -1   5   2         4
                51.56         18.60        2.0580    2   0   2         2
                51.89         10.30        2.0462   -4   0   2         2
                51.90          1.25        2.0455    2   8   0         4
                52.13         10.71        2.0372    3   5   1         4
                52.67          2.36        2.0177    3   7   0         4
                54.27          7.30        1.9626    1   9   0         4
                54.38          2.83        1.9591    4   2   1         4
                54.60          5.05        1.9518   -3   5   2         4
                55.08         18.63        1.9359    5   1   0         4
                56.14          5.36        1.9022   -4   6   1         4
                57.13          1.64        1.8722    2   4   2         4
                57.36         10.29        1.8652   -1   9   1         4
                57.43          3.97        1.8633   -4   4   2         4
                57.80          4.20        1.8524    5   3   0         4
                57.98          1.18        1.8468   -1   7   2         4
                59.52          5.36        1.8034    0  10   0         2
                59.58          4.21        1.8016    1   9   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
