      Ilesite
      Held P, Bohaty L
      Acta Crystallographica E58 (2002) i121-i123
      Manganese(II) sulfate tetrahydrate (ilesite)
      Locality: synthetic
      _database_code_amcsd 0010394
      CELL PARAMETERS:   5.9783 13.8090  8.0481   90.000   90.800   90.000
      SPACE GROUP: P2_1/n    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    664.341
      Density (g/cm3):      2.230
      MAX. ABS. INTENSITY / VOLUME**2:      4.722951355    
      RIR:      0.989
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                14.79         28.80        6.9528    0   1   1         4
                14.90         18.71        6.9045    0   2   0         2
                18.78        100.00        5.4858    1   1   0         4
                19.67          5.92        5.2401    0   2   1         4
                21.65         17.23        4.7669    1   0   1         2
                22.85         87.05        4.5193    1   2   0         4
                22.92         38.12        4.5060    1   1   1         4
                25.71         76.96        4.0237    0   0   2         2
                25.89          4.15        3.9956    0   3   1         4
                26.38          1.24        3.9228    1   2   1         4
                26.80          1.47        3.8630    0   1   2         4
                28.42         12.09        3.6470    1   3   0         4
                30.06         57.11        3.4523    0   4   0         2
                31.16          2.07        3.3325   -1   3   1         4
                31.37         22.13        3.3112    1   3   1         4
                31.83         46.03        3.2645   -1   1   2         4
                32.78          1.14        3.1726    0   4   1         4
                34.47         28.22        3.0211   -1   2   2         4
                34.85         20.72        2.9895    1   2   2         4
                34.85         29.11        2.9895    1   4   0         4
                34.85          1.03        2.9889    2   0   0         2
                35.69          9.03        2.9212    2   1   0         4
                37.17          6.66        2.8088   -1   4   1         4
                37.34          6.54        2.7960    1   4   1         4
                37.88          1.95        2.7580   -2   1   1         4
                38.09          4.72        2.7429    2   2   0         4
                38.22          7.95        2.7340    2   1   1         4
                38.52          3.02        2.7137   -1   3   2         4
                38.86          1.28        2.6908    1   3   2         4
                39.75          3.80        2.6332    0   1   3         4
                39.96          1.53        2.6200    0   4   2         4
                40.50         33.98        2.5861    2   2   1         4
                41.84          6.60        2.5071    1   5   0         4
                41.96          2.34        2.5004    0   2   3         4
                42.67         27.34        2.4602   -1   0   3         2
                43.14          3.83        2.4347    1   0   3         2
                43.50          2.05        2.4155   -2   0   2         2
                43.65          2.55        2.4077   -1   4   2         4
                43.84          8.54        2.3977    1   1   3         4
                43.84          3.81        2.3977   -1   5   1         4
                43.96          1.30        2.3917    1   4   2         4
                44.12          7.18        2.3835    2   0   2         2
                44.20         14.59        2.3794   -2   1   2         4
                44.81          6.07        2.3487    2   1   2         4
                45.44          7.20        2.3176    0   3   3         4
                45.78         21.03        2.3015    0   6   0         2
                45.89          2.25        2.2961    1   2   3         4
                46.23          1.92        2.2800   -2   2   2         4
                46.82          8.36        2.2530    2   2   2         4
                47.72          5.11        2.2128    0   6   1         4
                48.73          3.67        2.1697   -1   3   3         4
                48.74          1.79        2.1696    2   4   1         4
                49.16          1.05        2.1522    1   3   3         4
                49.48          7.48        2.1389   -2   3   2         4
                49.61          3.78        2.1335   -1   5   2         4
                49.89          1.11        2.1223    1   5   2         4
                51.04          3.38        2.0778   -1   6   1         4
                52.84          3.41        2.0118    0   0   4         2
                53.08          5.33        2.0035   -1   4   3         4
                53.24         10.50        1.9978    0   6   2         4
                53.47          1.08        1.9896    1   4   3         4
                53.48          5.73        1.9894   -2   1   3         4
                54.01          1.01        1.9713   -2   5   1         4
                54.27          2.08        1.9625    2   1   3         4
                54.27          6.01        1.9625    2   5   1         4
                54.31          3.34        1.9614    2   4   2         4
                54.94          1.27        1.9405   -3   0   1         2
                55.33          3.56        1.9279    3   0   1         2
                55.45          1.28        1.9242    0   5   3         4
                55.75          3.68        1.9144    3   2   0         4
                55.91          1.25        1.9094    3   1   1         4
                56.03         13.93        1.9056    2   2   3         4
                56.26          3.36        1.8987   -1   6   2         4
                56.32          3.44        1.8967   -1   1   4         4
                56.51          2.10        1.8908    1   6   2         4
                56.83          1.76        1.8810    1   1   4         4
                57.26          1.04        1.8681   -3   2   1         4
                58.04          3.11        1.8452   -1   2   4         4
                58.62          1.19        1.8286    3   3   0         4
                58.70          2.63        1.8263   -1   7   1         4
                58.82         11.87        1.8228    1   7   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
