      Lomonosovite
      Camara F, Sokolova E, Hawthorne F C, Abdu Y
      Mineralogical Magazine 72 (2008) 1207-1228
      From structure topology to chemical composition. IX. Titanium silicates: revision of
      the crystal chemistry of lomonosovite and murmanite, Group-IV minerals
      Locality: Lovozero alkaline massif, Russia
      _database_code_amcsd 0018518
      CELL PARAMETERS:   5.4170  7.1190 14.4870   99.957   96.711   90.360
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    546.286
      Density (g/cm3):      3.161
      MAX. ABS. INTENSITY / VOLUME**2:      4.570284680    
      RIR:      0.675
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 7.25        100.00       14.1661    0   0   1         2
                14.52          3.19        7.0831    0   0   2         2
                15.20         16.10        6.7704    0  -1   1         2
                17.49          6.72        5.8865    0   1   1         2
                18.79         49.02        5.4846    0  -1   2         2
                19.67          1.67        5.2403   -1   0   1         2
                21.32          2.28        4.8392    1   0   1         2
                21.86          1.66        4.7220    0   0   3         2
                22.46          9.17        4.5965    0   1   2         2
                22.67          1.34        4.5539   -1   0   2         2
                24.17         38.77        4.2763   -1  -1   1         2
                24.54         15.16        4.2120    1   1   0         2
                24.92         42.24        4.1487    1  -1   1         2
                25.08          1.43        4.1220   -1   1   1         2
                25.50          6.96        4.0557    1   0   2         2
                25.96          6.78        3.9851   -1  -1   2         2
                27.93         15.28        3.7096    1  -1   2         2
                28.22          1.48        3.6716   -1   1   2         2
                28.53         18.09        3.6329    0   1   3         2
                29.21          1.29        3.5498    0  -2   1         2
                29.28         23.91        3.5415    0   0   4         2
                29.56          2.69        3.5089   -1  -1   3         2
                29.60          1.06        3.5046    0   2   0         2
                30.44          6.14        3.4100    0  -1   4         2
                31.76          3.21        3.2713    0   2   1         2
                32.80         15.67        3.1706   -1   1   3         2
                33.18          1.86        3.1353   -1   0   4         2
                33.75         14.86        3.0841    0  -2   3         2
                34.45          5.72        3.0229   -1  -1   4         2
                35.22          1.54        2.9591    1  -2   1         2
                35.41         13.16        2.9432    0   2   2         2
                35.88         29.10        2.9059   -1  -2   2         2
                36.44         25.61        2.8629   -1   2   1         2
                36.84         86.98        2.8332    0   0   5         2
                36.94          4.61        2.8256    1  -2   2         2
                37.19          2.21        2.8074    1   0   4         2
                37.91          1.21        2.7554    1  -1   4         2
                38.10          1.74        2.7423    0  -2   4         2
                38.13         52.57        2.7405   -1  -2   3         2
                38.26          5.78        2.7314    1   2   1         2
                38.36          1.14        2.7243   -1   1   4         2
                38.70         24.07        2.7017   -2   0   1         2
                38.89         45.99        2.6890    2   0   0         2
                39.26         68.69        2.6645   -1   2   2         2
                39.63          6.20        2.6404   -1   0   5         2
                40.04         37.03        2.6147    1  -2   3         2
                40.20          3.54        2.6047    0   2   3         2
                40.23         11.27        2.6028   -1  -1   5         2
                40.51         16.68        2.5857    2   0   1         2
                41.85         23.22        2.5065    1   2   2         2
                42.34          6.83        2.4787    1   1   4         2
                43.43         10.02        2.4196    2   0   2         2
                43.97          3.53        2.3913    1   0   5         2
                44.28          4.51        2.3752    1  -2   4         2
                44.56          6.21        2.3610    0   0   6         2
                44.90          4.81        2.3441    0  -3   2         2
                46.25          2.39        2.2792   -1  -2   5         2
                46.30          2.87        2.2770   -2   0   4         2
                46.48          5.02        2.2688    1   2   3         2
                47.33          1.20        2.2300    2   1   2         2
                47.45         10.67        2.2249    2   0   3         2
                47.45          1.02        2.2248   -2  -1   4         2
                48.25          3.29        2.1903   -1   2   4         2
                48.92          3.08        2.1618   -2   2   0         2
                49.00          1.26        2.1587   -1  -3   2         2
                49.30          2.98        2.1461   -2  -2   1         2
                49.48          1.03        2.1391    1  -3   2         2
                49.50          1.72        2.1381   -2  -2   2         2
                50.19          1.35        2.1108   -2   1   4         2
                50.88         13.03        2.0837   -2  -2   3         2
                50.92          4.35        2.0824    1  -1   6         2
                51.02          9.42        2.0786   -2   0   5         2
                51.13          8.47        2.0744    2  -2   2         2
                51.18          2.17        2.0724    1   0   6         2
                51.48          3.91        2.0610   -2   2   2         2
                51.69          2.76        2.0535   -1  -2   6         2
                52.16          1.29        2.0361    0   2   5         2
                52.46          8.69        2.0253    2   2   1         2
                52.50          3.34        2.0237    0   0   7         2
                52.83          8.35        2.0122   -1  -3   4         2
                52.97          1.21        2.0071   -1   3   2         2
                53.74          1.39        1.9805    0  -3   5         2
                54.00          1.77        1.9718   -1   2   5         2
                54.28          1.94        1.9622    0   3   3         2
                56.54          1.30        1.8899   -2   0   6         2
                57.55          4.23        1.8596    0   1   7         2
                57.71          2.65        1.8548    2  -2   4         2
                57.83          4.91        1.8514   -1  -2   7         2
                58.09          2.34        1.8437    2  -1   5         2
                58.11         13.14        1.8433    2   0   5         2
                58.75          1.55        1.8248   -1   1   7         2
                58.80          1.82        1.8235    1   0   7         2
                58.82          1.05        1.8229    1  -3   5         2
                59.44          1.06        1.8056   -3   0   1         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
