      Pyrosmalite-(Mn)
      Takeuchi Y, Kawada I, Irimaziri S, Sadanaga R
      Mineralogical Journal 5 (1969) 450-467
      The crystal structure and polytypism of manganpyrosmalite
      Locality: Kyurazawa mine, Tochigi Prefecture, Japan
      _database_code_amcsd 0018490
      CELL PARAMETERS:  13.4200 13.4200  7.1590   90.000   90.000  120.000
      SPACE GROUP: P-3m1     
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1116.575
      Density (g/cm3):      2.998
      MAX. ABS. INTENSITY / VOLUME**2:      16.10850301    
      RIR:      2.508
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 8.83         41.09       11.6221    1   0   0         6
                14.37         73.35        7.1590    0   0   1         2
                15.33         13.77        6.7100    1   1   0         6
                16.89         14.79        6.0954    0   1   1         6
                21.07          1.56        4.8957    1   1   1        12
                22.89          6.99        4.5118    2   0   1         6
                23.52          4.49        4.3927    2   1   0        12
                27.66          4.78        3.7441    1   2   1        12
                28.96         28.39        3.5795    0   0   2         2
                30.34         15.91        3.4209    0   1   2         6
                30.34          7.08        3.4209    1   0   2         6
                30.95          2.85        3.3550    2   2   0         6
                32.93          1.41        3.1582    1   1   2        12
                34.16          1.39        3.0477    0   2   2         6
                34.27          4.92        3.0379    2   2   1        12
                35.89         13.88        2.9055    4   0   0         6
                37.64          3.72        2.7749    1   2   2        12
                37.64          1.19        2.7749    2   1   2        12
                38.84         94.08        2.6922    0   4   1         6
                38.84          5.92        2.6922    4   0   1         6
                39.81          1.43        2.6291    0   3   2         6
                43.89          2.00        2.3953    3   1   2        12
                43.98          4.30        2.3906    4   1   1        12
                44.06          2.68        2.3863    0   0   3         2
                46.76         28.35        2.2559    0   4   2         6
                46.76         18.79        2.2559    4   0   2         6
                47.77          1.44        2.2108    0   5   1         6
                49.58          1.30        2.1349    3   3   1        12
                50.54          2.74        2.0969    2   1   3        12
                50.54          2.71        2.0969    1   2   3        12
                55.64          1.36        1.9179    1   3   3        12
                58.08         11.68        1.8441    0   4   3         6
                58.08          6.73        1.8441    4   0   3         6
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
