      Anorthite
      Angel R J, Carpenter M A, Finger L W
      American Mineralogist 75 (1990) 150-162
      Structural variation associated with compositional variation and order-disorder
      behavior in anorthite-rich feldspars
      sample #115082a
      Locality: South of Blantyre, Nyasalad (Malawi)
      _database_code_amcsd 0001289
      CELL PARAMETERS:   8.1780 12.8700 14.1750   93.170  115.970   91.150
      SPACE GROUP: I-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1337.598
      Density (g/cm3):      2.763
      MAX. ABS. INTENSITY / VOLUME**2:      3.338220938    
      RIR:      0.564
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                15.80          9.98        6.5138   -1   1   0         2
                16.04          2.86        6.4173    0   2   0         2
                20.61          1.39        5.0038   -1  -2   1         2
                22.03         16.79        4.6859    0  -2   2         2
                24.15          1.10        4.2797    1  -2   1         2
                25.60         64.86        4.0408   -2   0   2         2
                26.47         13.24        3.9096    1  -1   2         2
                27.41         34.03        3.7786   -1   3   0         2
                27.60         19.65        3.7526    1   1   2         2
                28.63         38.73        3.6197    1   3   0         2
                28.76         13.95        3.6041   -1  -3   2         2
                29.56          3.48        3.5094   -1   3   2         2
                29.98         15.50        3.4606   -1  -1   4         2
                30.23          1.79        3.4333   -2   2   2         2
                30.48          7.03        3.4057   -2  -2   2         2
                30.87         31.69        3.3634   -1   1   4         2
                31.91         63.14        3.2569   -2   2   0         2
                32.40         50.66        3.2087    0   4   0         2
                32.52        100.00        3.1973   -2   0   4         2
                32.72         96.07        3.1778    0   0   4         2
                33.33         48.22        3.1212    2   2   0         2
                34.28         24.34        3.0373    1  -3   2         2
                35.33         32.34        2.9502    0  -4   2         2
                35.55         19.49        2.9321    0  -2   4         2
                36.02          9.15        2.8952   -2  -2   4         2
                36.93         27.36        2.8265    1   3   2         2
                37.23         11.01        2.8042   -1  -3   4         2
                39.11          1.54        2.6745   -3   1   2         2
                39.41         17.47        2.6550   -1   3   4         2
                41.02          4.80        2.5547    2  -2   2         2
                41.52          7.07        2.5255    1  -1   4         2
                41.55         21.56        2.5238   -2   4   2         2
                41.77          4.64        2.5113   -3  -1   4         2
                41.86          1.68        2.5056   -3   1   4         2
                41.93         35.18        2.5019   -2  -4   2         2
                42.36          1.14        2.4774   -2   4   0         2
                43.13          4.14        2.4355    2   2   2         2
                43.30          4.19        2.4265   -3   1   0         2
                43.68          4.48        2.4062   -1  -5   2         2
                44.05          1.14        2.3867    1   5   0         2
                44.13          3.55        2.3829    3   1   0         2
                44.60          1.94        2.3591    2   4   0         2
                44.60          3.90        2.3588   -1   5   2         2
                45.36          7.54        2.3213   -3   3   2         2
                46.43          5.41        2.2708   -3  -3   2         2
                46.58          3.90        2.2641   -1   1   6         2
                46.73          1.38        2.2572    1  -3   4         2
                47.19          4.89        2.2364    1  -5   2         2
                47.27          3.00        2.2329   -2   4   4         2
                48.26          1.21        2.1897   -3   3   4         2
                48.45          1.16        2.1815    0   4   4         2
                48.69          2.18        2.1713   -3   3   0         2
                48.99          3.39        2.1592   -2   2   6         2
                49.46         16.27        2.1399    2  -4   2         2
                49.48          9.29        2.1391    0   6   0         2
                50.60         12.56        2.0948    1   5   2         2
                50.64          1.39        2.0930   -3   1   6         2
                50.96          1.09        2.0808    3   3   0         2
                52.47          2.19        2.0249   -1   5   4         2
                52.60          2.39        2.0204   -4   0   4         2
                52.73          4.57        2.0158   -4   0   2         2
                53.10          2.53        2.0025    3  -1   2         2
                53.41          2.64        1.9919   -1   3   6         2
                53.61          4.14        1.9850    0   6   2         2
                54.22          2.68        1.9644    3   1   2         2
                54.51          2.63        1.9548    2  -2   4         2
                55.20          9.86        1.9321   -4   2   4         2
                55.26          1.36        1.9301   -3  -3   6         2
                55.51          3.84        1.9222   -4  -2   4         2
                56.02          1.94        1.9061   -4  -2   2         2
                56.54          1.82        1.8901   -3   5   2         2
                56.56          3.39        1.8893   -2   6   0         2
                56.75          1.68        1.8836   -2  -6   2         2
                56.99          8.23        1.8763    2   2   4         2
                57.44          2.05        1.8629    3  -3   2         2
                58.00         10.83        1.8462   -4   0   6         2
                58.03          2.17        1.8454   -2   4   6         2
                58.35          2.78        1.8362    0  -6   4         2
                58.37         16.59        1.8358    4   0   0         2
                58.47          3.07        1.8329    1  -1   6         2
                58.61          2.27        1.8289    0  -4   6         2
                59.29          4.41        1.8099    2   6   0         2
                59.40          1.61        1.8066   -3   5   4         2
                59.57          4.10        1.8020   -2  -6   4         2
                59.65          2.88        1.7999   -1   7   0         2
                59.81          9.12        1.7953    1   1   6         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
