      Hielscherite
      Pekov I V, Chukanov N V, Britvin S N, Kabalov Y K, Gottlicher J, Yapaskurt V O,
      Zadov A E, Krivovichev S V, Schuller W, Ternes B
      Mineralogical Magazine 76 (2012) 1133-1152
      The sulfite anion in ettringite-group minerals: a new mineral species
      hielscherite, Ca3Si(OH)6(SO4)(SO3)*11H2O, and the thaumasite-hielscherite
      solid-solution series
      Note: sample G-3231, single crystal
      Locality: Graulay basalt quarry, Hillesheim,  Eifel Mountains, Germany
      _database_code_amcsd 0019544
      CELL PARAMETERS:  11.1060 11.1060 10.4920   90.000   90.000  120.000
      SPACE GROUP: P6_3      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1120.738
      Density (g/cm3):      1.815
      MAX. ABS. INTENSITY / VOLUME**2:      6.605675048    
      RIR:      1.699
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.68        100.00        9.6181    1   0   0         6
                18.55         58.73        5.5530    1   1   0         6
                19.65          3.04        5.2460    0   0   2         1
                21.02         11.91        4.9080    1   1   1         6
                21.45          4.93        4.8090    2   0   0         6
                22.42         30.89        4.6055    1   0   2         6
                23.63          1.24        4.3717    2   0   1         6
                27.15         59.36        3.8134    1   1   2         6
                28.51          2.98        3.6353    2   1   0         6
                29.25         10.30        3.5449    2   0   2         6
                30.21          7.21        3.4350    1   2   1         6
                30.21         17.07        3.4350    2   1   1         6
                31.61          1.63        3.2868    1   0   3         6
                32.43         13.58        3.2060    3   0   0         6
                35.21          2.24        2.9593    1   1   3         6
                38.20         31.72        2.7356    3   0   2         6
                39.21          1.97        2.6676    1   3   0         6
                39.91          9.12        2.6230    0   0   4         1
                40.52          2.27        2.5853    3   1   1         6
                40.52          5.67        2.5853    1   3   1         6
                41.61         17.01        2.5203    1   2   3         6
                41.61          7.03        2.5203    2   1   3         6
                42.79          1.65        2.4540    2   2   2         6
                44.23          3.15        2.3778    3   1   2         6
                44.35          1.16        2.3717    1   1   4         6
                45.75          3.52        2.3027    2   0   4         6
                47.87          4.30        2.2065    3   2   0         6
                47.87          1.38        2.2065    2   3   0         6
                48.35          2.99        2.1858    4   0   2         6
                48.62         23.23        2.1745    2   2   3         6
                48.98          6.42        2.1593    2   3   1         6
                49.93          6.62        2.1210    1   3   3         6
                49.93          5.81        2.1210    3   1   3         6
                50.49          1.84        2.0988    4   1   0         6
                52.22          3.56        2.0339    2   3   2         6
                53.72          1.50        1.9814    4   0   3         6
                54.26          1.93        1.9629    1   1   5         6
                54.69          2.33        1.9487    4   1   2         6
                55.47          5.58        1.9236    5   0   0         6
                56.00          1.33        1.9067    2   2   4         6
                58.82          1.68        1.8229    3   3   1         6
                59.02          1.96        1.8174    1   2   5         6
                59.02          2.68        1.8174    2   1   5         6
                59.42          2.11        1.8060    5   0   2         6
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
