      Argandite
      Brugger J, Elliott P, Meisser N, Ansermet S
      American Mineralogist 96 (2011) 1894-1900
      Argandite, Mn7(VO4)2(OH)8, the V analogue of allactite from the metamorphosed
      Mn ores at Pipji, Turtmann Valley, Switzerland
      Locality: Pipji, Turtmann Valley, Switzerland
      _database_code_amcsd 0018517
      CELL PARAMETERS:   5.5038 12.2665 10.1055   90.000   95.559   90.000
      SPACE GROUP: P2_1/n    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    679.038
      Density (g/cm3):      3.658
      MAX. ABS. INTENSITY / VOLUME**2:      8.546970860    
      RIR:      1.091
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                13.22         12.44        7.7777    0   1   1         4
                16.78          3.34        6.1333    0   2   0         2
                19.69          1.50        5.2365    0   2   1         4
                20.51          4.36        5.0290    0   0   2         2
                20.55         22.08        5.0193   -1   0   1         2
                20.62          7.17        5.0018    1   1   0         4
                22.22         19.48        4.6454   -1   1   1         4
                22.31          3.91        4.6261    1   0   1         2
                25.31         20.14        4.0856    1   2   0         4
                26.62          2.57        3.8888    0   2   2         4
                26.65          4.72        3.8843   -1   2   1         4
                27.34         14.23        3.7878    0   3   1         4
                27.89         52.01        3.7145   -1   1   2         4
                28.05         26.44        3.6933    1   2   1         4
                30.54         26.58        3.3992    1   1   2         4
                31.58         49.53        3.2895   -1   2   2         4
                31.71          2.62        3.2767    1   3   0         4
                32.14         44.13        3.2340    0   1   3         4
                32.78          6.12        3.1725    0   3   2         4
                33.97          3.41        3.0645    1   2   2         4
                33.98        100.00        3.0637    1   3   1         4
                34.82          3.95        2.9915   -1   0   3         2
                35.43          2.77        2.9418    0   2   3         4
                35.54         38.18        2.9333    0   4   1         4
                35.88         10.66        2.9063   -1   1   3         4
                38.08         21.12        2.7437    1   0   3         2
                38.15          1.04        2.7390    2   0   0         2
                38.89         15.48        2.6887   -1   2   3         4
                39.06         22.20        2.6775    1   1   3         4
                39.09         18.79        2.6759    1   4   0         4
                39.09          2.46        2.6754    1   3   2         4
                39.54         15.23        2.6463   -2   1   1         4
                39.98         12.75        2.6182    0   4   2         4
                40.01          1.79        2.6169   -1   4   1         4
                40.40         14.48        2.5926    0   3   3         4
                41.53          9.05        2.5249    2   1   1         4
                41.71          6.68        2.5145    0   0   4         2
                41.79         29.06        2.5096   -2   0   2         2
                41.95         13.52        2.5009    2   2   0         4
                42.34         10.26        2.4789   -2   2   1         4
                42.70          2.71        2.4587   -2   1   2         4
                43.53         13.72        2.4143   -1   3   3         4
                44.22         16.48        2.3782    2   2   1         4
                45.45         29.25        2.3172    1   4   2         4
                46.27          7.35        2.2783    1   3   3         4
                46.38          1.12        2.2730    2   1   2         4
                46.61          9.56        2.2628    0   4   3         4
                46.69          1.49        2.2590   -2   3   1         4
                47.13          4.30        2.2390    1   5   0         4
                47.70          2.66        2.2140   -1   2   4         4
                47.90          4.73        2.2049    0   5   2         4
                48.17         13.74        2.1936   -2   1   3         4
                48.79          8.17        2.1674    1   5   1         4
                49.41          3.61        2.1419    0   3   4         4
                49.42          3.25        2.1414   -1   4   3         4
                50.58          3.01        2.0954   -2   2   3         4
                51.08          3.08        2.0762   -1   5   2         4
                51.70         11.41        2.0531   -1   3   4         4
                52.72          1.79        2.0160    1   5   2         4
                53.18         11.75        2.0000    2   1   3         4
                53.61          4.61        1.9851    0   1   5         4
                54.43          2.07        1.9575   -2   3   3         4
                54.64          1.29        1.9504   -1   0   5         2
                54.69          6.56        1.9487   -2   0   4         2
                55.43          4.85        1.9247    2   2   3         4
                55.43          8.02        1.9246   -2   1   4         4
                55.72          3.59        1.9154    1   6   0         4
                56.31          2.86        1.8970   -1   5   3         4
                56.43         12.30        1.8934   -1   6   1         4
                56.96          9.77        1.8773   -1   4   4         4
                57.63          4.05        1.8572   -2   2   4         4
                59.22          1.00        1.8117    1   1   5         4
                59.99         29.59        1.7906    1   4   4         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
