      Carpholite
      Lindemann W, Wogerbauer R, Berger P
      Neues Jahrbuch fur Mineralogie, Monatshefte 1979 (1979) 282-287
      Die kristallstruktur von karpholith
      (Mn0.97Mg0.08FeII0.07)(Al1.90FeIII0.01)Si2O6(OH)4
      Locality: Schlaggenwald, Bohemia
      _database_code_amcsd 0014762
      CELL PARAMETERS:  13.7180 20.2160  5.1320   90.000   90.000   90.000
      SPACE GROUP: Ccca      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1423.222
      Density (g/cm3):      3.034
      MAX. ABS. INTENSITY / VOLUME**2:      8.135633481    
      RIR:      1.252
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                18.15        100.00        5.6757    2   2   0         4
                20.40         52.98        5.0540    0   4   0         2
                22.07         43.15        4.6763    1   1   1         8
                26.45          2.45        3.9132    1   3   1         8
                27.20         23.65        3.8066    2   2   1         8
                30.26         24.30        3.4295    4   0   0         2
                30.81          6.34        3.3693    0   6   0         2
                30.84          9.40        3.3664    3   1   1         8
                32.00          5.48        3.2477    4   2   0         4
                33.63         14.55        3.0941    1   5   1         8
                34.19         28.48        3.0455    3   3   1         8
                34.43         12.52        3.0242    2   6   0         4
                36.77          9.76        2.8378    4   4   0         4
                38.07         23.68        2.7443    4   2   1         8
                40.14         46.97        2.6085    3   5   1         8
                40.19         26.16        2.6054    2   6   1         8
                40.83          1.60        2.5660    0   0   2         2
                41.49          4.75        2.5270    0   8   0         2
                41.91         10.26        2.5028    1   1   2         8
                42.26          2.51        2.4834    4   4   1         8
                42.40          1.57        2.4755    1   7   1         8
                43.73          1.73        2.4035    4   6   0         4
                43.73          6.81        2.4033    2   0   2         4
                44.54         13.55        2.3622    1   3   2         8
                47.46         10.28        2.2242    3   1   2         8
                47.90          8.13        2.2049    3   7   1         8
                48.57          2.45        2.1766    4   6   1         8
                48.71         11.92        2.1704    2   4   2         8
                49.15          7.65        2.1525    2   8   1         8
                49.45          1.07        2.1400    1   5   2         8
                50.90          1.06        2.0831    6   4   0         4
                51.08          1.12        2.0762    5   5   1         8
                51.66         10.37        2.0546    4   0   2         4
                51.91          9.76        2.0453    6   2   1         8
                52.02          1.55        2.0414    0   6   2         4
                52.19          2.15        2.0350    1   9   1         8
                52.21          3.69        2.0344    4   8   0         4
                52.56          2.46        2.0216    0  10   0         2
                52.79          2.28        2.0134    4   2   2         8
                54.45          3.58        1.9566    2   6   2         8
                54.98          2.81        1.9391    2  10   0         4
                55.26          4.12        1.9302    6   4   1         8
                56.11          3.47        1.9033    4   4   2         8
                57.72         17.04        1.8547    5   7   1         8
                58.81          2.60        1.8233    7   1   1         8
                59.63          2.20        1.8005    0   8   2         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
