      Chabazite-Ca
      Smith J V, Rinaldi F, Dent Glasser L S
      Acta Crystallographica 16 (1963) 45-53
      Crystal structures with a chabazite framework.
      II. Hydrated Ca-chabazite at room temperature
      Locality: synthetic
      _database_code_amcsd 0017691
      CELL PARAMETERS:   9.4200  9.4200  9.4200   94.280   94.280   94.280
      SPACE GROUP: R-3m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    828.533
      Density (g/cm3):      2.119
      MAX. ABS. INTENSITY / VOLUME**2:      4.836719901    
      RIR:      1.066
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.97         48.38        9.3631    1   0   0         6
                14.90         11.55        6.9050    0  -1   1         6
                16.16         21.03        6.3689    1   1   0         6
                18.54         65.38        5.5573    1  -1   1         6
                20.56         25.81        5.0164    1   1   1         2
                22.05          3.16        4.6816    2   0   0         6
                23.87         77.49        4.3293    0  -1   2        12
                25.48          5.87        4.0584    2   1   0        12
                25.95          5.86        3.9866    1  -2   1         6
                28.89         49.81        3.5889    2   1   1         6
                30.05          3.98        3.4525    0  -2   2         6
                32.65         12.11        3.1844    2   2   0         6
                33.33         12.63        3.1210    2  -1   2         6
                33.33          1.56        3.1210    3   0   0         6
                34.31          2.85        3.0352    0  -1   3        12
                35.54        100.00        2.9326   -1  -1   3         6
                35.72          8.85        2.9188    2   2   1         6
                36.06         39.27        2.8917    3   1   0        12
                36.69          8.96        2.8440    3  -1   1        12
                37.59         18.07        2.7786    2  -2   2         6
                38.73          4.26        2.6993    0  -2   3        12
                38.90          8.58        2.6885    3   1   1         6
                40.12         18.39        2.6099    2  -3   1        12
                40.64         12.01        2.5778    3  -2   1        12
                41.82          2.54        2.5082    2   2   2         2
                41.87         31.77        2.5053    3   2   0        12
                42.17          2.23        2.4881    3  -1   2        12
                44.53          3.80        2.3623    2  -3   2         6
                44.63          1.56        2.3575    3   2   1        12
                45.49          1.82        2.3153    3  -2   2        12
                45.77         12.08        2.3017    0  -3   3         6
                46.24          5.05        2.2796   -1  -1   4         6
                47.63          7.89        2.2169    4  -1   1        12
                49.79          4.74        2.1265   -1  -2   4        12
                49.92          1.54        2.1212    3  -1   3         6
                50.67          1.24        2.0920    4  -2   1        12
                51.36          7.48        2.0655    3  -3   2        12
                52.39          2.88        2.0277    4  -1   2        12
                52.65          1.29        2.0185    3  -2   3         6
                55.04          1.03        1.9375    4  -2   2        12
                55.73          3.51        1.9151    3  -4   1        12
                57.11          2.46        1.8726    5   0   0         6
                57.59          3.16        1.8583    3   3   2         6
                57.79          1.11        1.8524   -1  -1   5         6
                59.26          2.53        1.8106    3  -4   2        12
                59.34         11.02        1.8084    5   1   0        12
                59.34          5.98        1.8084    4  -1   3        12
                59.38          6.02        1.8073    5  -1   1        12
                59.85          2.62        1.7944    4   2   2         6
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
