      Ferrorosemaryite
      Hatert F, Lefevre P, Fransolet A M, Spirlet M R,
      Rebbouh L, Fontan F, Keller P
      European Journal of Mineralogy 17 (2005) 749-759
      Ferrorosemaryite, NaFe2+Fe3+Al(PO4)3, a new phosphate
      mineral from the Rubindi pegmatite, Rwanda
      Locality: Rubindi pegmatite, Rwanda
      _database_code_amcsd 0007132
      CELL PARAMETERS:  11.8380 12.3470  6.2973   90.000  114.353   90.000
      SPACE GROUP: P2_1/n    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    838.539
      Density (g/cm3):      3.292
      MAX. ABS. INTENSITY / VOLUME**2:      7.060181248    
      RIR:      1.001
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.65         16.17        8.1225    1   1   0         4
                16.49         10.58        6.2437   -1   0   1         2
                16.67        100.00        6.1735    0   2   0         2
                19.11         60.25        5.3923    2   0   0         2
                19.24          6.28        5.3578    1   2   0         4
                21.81          1.85        4.7312   -2   1   1         4
                24.60          1.33        4.2025    0   2   1         4
                25.09          4.43        4.1215    1   1   1         4
                25.47         33.16        4.0612    2   2   0         4
                28.25          3.27        3.6678   -3   1   1         4
                30.06         33.05        3.4516    3   1   0         4
                30.20          8.20        3.4363   -1   3   1         4
                31.05          4.15        3.3441    0   3   1         4
                31.86          1.65        3.2614   -3   2   1         4
                32.55          1.64        3.1945    2   1   1         4
                33.72         10.59        3.0868    0   4   0         2
                34.55         65.76        3.0147   -1   1   2         4
                34.76          4.95        2.9968    1   3   1         4
                35.76          5.56        2.9152    2   2   1         4
                36.37         14.33        2.8685    0   0   2         2
                36.98         25.01        2.8228   -3   1   2         4
                37.18          2.55        2.8082   -3   3   1         4
                37.37          2.34        2.7941    0   1   2         4
                37.48         16.41        2.7859   -2   2   2         4
                37.61          1.38        2.7766   -1   2   2         4
                38.45         14.13        2.7183    0   4   1         4
                38.61          5.77        2.7075    3   3   0         4
                38.78         33.74        2.6962    4   0   0         2
                39.04         78.32        2.6789    2   4   0         4
                39.58          1.68        2.6438   -2   4   1         4
                40.25          8.05        2.6014    0   2   2         4
                40.92          8.73        2.5611   -4   0   2         2
                41.17          1.50        2.5457    3   1   1         4
                41.58          1.14        2.5217    1   4   1         4
                42.31         19.79        2.4806   -1   3   2         4
                42.42          9.51        2.4742    1   1   2         4
                42.48         12.70        2.4708    4   2   0         4
                44.47          4.67        2.3656   -4   2   2         4
                45.89          4.88        2.2963   -1   5   1         4
                48.04          1.90        2.1991    3   3   1         4
                49.15          4.40        2.1525    1   3   2         4
                49.83         14.32        2.1248    5   1   0         4
                51.57          2.47        2.0578    0   6   0         2
                51.72         19.76        2.0523   -3   1   3         4
                51.75          1.05        2.0510   -5   3   1         4
                52.18         10.17        2.0354    3   5   0         4
                54.02          3.51        1.9710   -4   4   2         4
                54.57          4.29        1.9528   -5   3   2         4
                55.15          1.37        1.9336   -1   5   2         4
                55.50         11.36        1.9226    2   6   0         4
                55.56          2.35        1.9206   -6   0   2         2
                55.88          7.64        1.9105    5   3   0         4
                56.25          1.12        1.8990   -4   2   3         4
                56.58          1.29        1.8888    4   3   1         4
                56.87          6.98        1.8800   -3   5   2         4
                57.14          2.82        1.8717    3   1   2         4
                57.63          1.55        1.8573   -3   3   3         4
                58.43          3.64        1.8339   -6  -2   2         4
                59.97          6.82        1.7910    3   5   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
