      Tremolite
      Oberti R, Camara F, Ottolini L
      American Mineralogist 90 (2005) 732-736
      Clinoholmquistite discredited: The new amphibole end-member fluoro-sodic-pedrizite
      sample from Tastyg spodumene deposit, Tuva, Siberia, Russia
      _database_code_amcsd 0003771
      CELL PARAMETERS:   9.8480 18.0490  5.2790   90.000  104.730   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    907.486
      Density (g/cm3):      3.021
      MAX. ABS. INTENSITY / VOLUME**2:      4.398844633    
      RIR:      0.680
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.39         29.88        9.0245    0   2   0         2
                12.20         71.03        8.4235    1   1   0         4
                20.20          3.77        5.1055    0   0   1         2
                20.27         10.72        5.0865    1   3   0         4
                21.14         27.83        4.8795   -1   1   1         4
                21.67          3.85        4.7622    2   0   0         2
                22.88         23.19        4.5122    0   4   0         2
                23.24          1.01        4.4437    0   2   1         4
                24.54          5.42        4.2117    2   2   0         4
                25.66          2.15        4.0310   -2   0   1         2
                25.95          4.19        3.9868    1   1   1         4
                26.70         23.67        3.8762   -1   3   1         4
                30.70         55.39        3.3811    1   3   1         4
                31.72         40.63        3.2754    2   4   0         4
                33.27         63.90        3.1268    3   1   0         4
                33.45          1.75        3.1102    2   0   1         2
                34.42          2.74        3.0251   -3   1   1         4
                35.45         41.30        2.9405    2   2   1         4
                35.45          6.91        2.9403   -1   5   1         4
                37.18         10.53        2.8078    3   3   0         4
                38.23         24.50        2.7335   -3   3   1         4
                38.64        100.00        2.7058    1   5   1         4
                40.41         35.69        2.5917    0   6   1         4
                41.06          8.11        2.5528    0   0   2         2
                41.37         59.42        2.5341   -2   0   2         2
                42.74          1.37        2.4564    0   2   2         4
                43.05          1.95        2.4398   -2   2   2         4
                43.59          3.27        2.4109   -2   6   1         4
                43.71          1.03        2.4048   -4   0   1         2
                44.11          7.63        2.3840    3   5   0         4
                45.02         33.41        2.3380   -3   5   1         4
                45.31         16.31        2.3238   -4   2   1         4
                45.85         17.28        2.2981   -1   7   1         4
                46.31         18.46        2.2763   -3   1   2         4
                46.77          1.07        2.2554    3   3   1         4
                47.80          7.33        2.2095   -2   4   2         4
                48.47          4.87        2.1808    1   7   1         4
                48.81          1.29        2.1666    1   3   2         4
                48.91         29.82        2.1623    2   6   1         4
                49.36          3.51        2.1440   -3   3   2         4
                49.69          3.23        2.1305   -1   5   2         4
                51.95         16.47        2.0439    2   0   2         2
                52.68         13.14        2.0175    3   5   1         4
                52.74          9.48        2.0155   -4   0   2         2
                53.13          5.75        2.0015    3   7   0         4
                53.93          1.31        1.9740   -3   7   1         4
                54.28          5.13        1.9624    1   9   0         4
                55.06          3.81        1.9365   -3   5   2         4
                55.31          1.58        1.9286    4   2   1         4
                56.40          7.60        1.8943    5   1   0         4
                56.92          2.46        1.8784   -4   6   1         4
                57.37         10.37        1.8648   -1   9   1         4
                57.48          2.70        1.8618    2   4   2         4
                58.07          3.70        1.8443   -1   7   2         4
                58.21          3.66        1.8403   -4   4   2         4
                59.06          4.18        1.8160    5   3   0         4
                59.47          2.36        1.8049    0  10   0         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
