      Richterite
      Oberti R, Vannucci R, Zanetti A, Tiepolo M, Brumm R C
      American Mineralogist 85 (2000) 407-419
      A Crystal Chemical re-evaluation of amphibole/melt and amphibole/clinopyroxene
      DTi values in petrogenetic studies
      SAMPLE 31
      _database_code_amcsd 0002381
      CELL PARAMETERS:  10.0110 18.0600  5.2970   90.000  104.770   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    926.045
      Density (g/cm3):      3.497
      MAX. ABS. INTENSITY / VOLUME**2:      5.831898306    
      RIR:      0.778
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.38         86.45        9.0300    0   2   0         2
                12.04          1.47        8.5319    1   1   0         4
                20.13         11.34        5.1220    0   0   1         2
                20.17          1.38        5.1121    1   3   0         4
                21.03         13.12        4.9046   -1   1   1         4
                21.32         15.57        4.8401    2   0   0         2
                23.18         27.03        4.4552    0   2   1         4
                24.23         17.78        4.2659    2   2   0         4
                25.38          3.25        4.0744   -2   0   1         2
                25.79         10.71        4.0116    1   1   1         4
                27.89         34.92        3.7139   -2   2   1         4
                30.56        100.00        3.3968    1   3   1         4
                30.68         19.66        3.3841    1   5   0         4
                31.46         89.66        3.3015    2   4   0         4
                32.74         34.65        3.1764    3   1   0         4
                33.12          7.70        3.1408    2   0   1         2
                33.95          3.98        3.0660   -3   1   1         4
                35.13         68.43        2.9665    2   2   1         4
                36.69          5.43        2.8440    3   3   0         4
                37.79         42.85        2.7639   -3   3   1         4
                38.51         97.96        2.7144    1   5   1         4
                40.36         58.81        2.5951    0   6   1         4
                40.63          2.05        2.5783    2   4   1         4
                41.13         83.83        2.5480   -2   0   2         2
                42.61          2.90        2.4638    0   2   2         4
                42.82          6.21        2.4523   -2   2   2         4
                43.01          2.88        2.4417   -4   0   1         2
                43.40          1.68        2.4210   -2   6   1         4
                43.42         12.37        2.4201    4   0   0         2
                43.68         18.50        2.4064    3   5   0         4
                44.63         37.61        2.3573   -3   5   1         4
                44.64         35.59        2.3571   -4   2   1         4
                45.03          1.53        2.3376    4   2   0         4
                45.77         30.99        2.3018   -1   7   1         4
                45.92          8.37        2.2949   -3   1   2         4
                46.26          7.59        2.2786    3   3   1         4
                47.39          9.23        2.2276    0   4   2         4
                47.58         20.52        2.2191   -2   4   2         4
                48.60          2.19        2.1754    1   3   2         4
                48.65         38.04        2.1732    2   6   1         4
                48.97          3.54        2.1596   -3   3   2         4
                49.56          9.61        2.1358   -1   5   2         4
                49.63          5.78        2.1330    4   4   0         4
                51.59         26.09        2.0572    2   0   2         2
                51.89          1.13        2.0459    2   8   0         4
                52.13         16.08        2.0372   -4   0   2         2
                52.21         12.54        2.0342    3   5   1         4
                52.75          6.92        2.0151    3   7   0         4
                53.01          2.15        2.0058    2   2   2         4
                53.18          1.70        2.0000    4   0   1         2
                53.54          2.81        1.9873   -4   2   2         4
                54.20         18.45        1.9649    1   9   0         4
                54.71         11.34        1.9482   -3   5   2         4
                55.42          6.91        1.9250    5   1   0         4
                56.34         10.58        1.8963   -4   6   1         4
                56.66          2.60        1.8862   -5   3   1         4
                57.30         14.95        1.8671   -1   9   1         4
                57.64          7.30        1.8569   -4   4   2         4
                57.94          4.40        1.8480   -1   7   2         4
                58.11          4.92        1.8431    5   3   0         4
                59.43          3.74        1.8060    0  10   0         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
