      Andalusite
      Ralph R L, Finger L W, Hazen R M, Ghose S
      American Mineralogist 69 (1984) 513-519
      Compressibility and crystal structure of andalusite at high pressure
      25 kbar step-scan
      _database_code_amcsd 0000940
      CELL PARAMETERS:   7.7382  7.8571  5.5338   90.000   90.000   90.000
      SPACE GROUP: Pnnm      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    336.454
      Density (g/cm3):      3.199
      MAX. ABS. INTENSITY / VOLUME**2:      5.266826641    
      RIR:      0.769
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                18.69        100.00        5.5133    1   1   0         4
                22.82         67.66        4.5243    0   1   1         4
                22.94         99.36        4.5012    1   0   1         4
                26.34          3.01        3.9286    0   2   0         2
                26.50         54.00        3.9057    1   1   1         8
                26.75          4.42        3.8691    2   0   0         2
                29.61         32.45        3.5030    1   2   0         4
                29.89         24.75        3.4711    2   1   0         4
                37.75         22.08        2.7669    0   0   2         2
                37.90         67.79        2.7566    2   2   0         4
                42.30          5.24        2.4808    1   3   0         4
                42.44         32.61        2.4729    1   1   2         8
                42.54          4.01        2.4674    2   2   1         8
                42.85         23.15        2.4507    3   1   0         4
                44.44         10.57        2.3673    0   3   1         4
                45.02         10.76        2.3379    3   0   1         4
                46.59         17.99        2.2637    1   3   1         8
                46.62         36.73        2.2621    0   2   2         4
                47.09         25.62        2.2408    3   1   1         8
                48.69         24.14        2.1713    1   2   2         8
                48.88         24.59        2.1636    2   1   2         8
                49.06         30.79        2.1562    3   2   0         4
                54.22          5.85        1.9643    0   4   0         2
                55.12          3.49        1.9346    4   0   0         2
                56.09          1.00        1.9039    1   4   0         4
                56.92          4.61        1.8784    4   1   0         4
                57.98          8.22        1.8471    1   3   2         8
                59.63          6.46        1.8003    1   4   1         8
                59.80          7.20        1.7958    0   1   3         4
                59.85          3.36        1.7943    1   0   3         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
