      Muscovite
      Brigatti M F, Galli E, Medici L, Poppi L, Cibin G, Marcelli A, Mottana A
      European Journal of Mineralogy 13 (2001) 377-389
      Chromium-containing muscovite: crystal chemistry and XANES spectroscopy
      Locality: Westland
      _database_code_amcsd 0006858
      CELL PARAMETERS:   5.1920  9.0110 20.0280   90.000   95.740   90.000
      SPACE GROUP: C2/c      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    932.314
      Density (g/cm3):      2.662
      MAX. ABS. INTENSITY / VOLUME**2:      2.710935183    
      RIR:      0.475
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.31          3.30        9.9638    0   0   2         2
                20.70         32.60        4.9819    0   0   4         2
                22.92         17.87        4.5055    0   2   0         2
                23.04         94.08        4.4817    1   1   0         4
                23.18         17.00        4.4560   -1   1   1         4
                23.51         15.22        4.3946    0   2   1         4
                24.45          6.14        4.2268   -1   1   2         4
                25.19         11.15        4.1053    0   2   2         4
                26.12         46.21        3.9607    1   1   2         4
                26.72         17.36        3.8743   -1   1   3         4
                27.78        100.00        3.7287    0   2   3         4
                29.01         52.99        3.5742    1   1   3         4
                29.76         81.16        3.4857   -1   1   4         4
                31.08          7.77        3.3416    0   2   4         4
                31.27         77.54        3.3213    0   0   6         2
                32.52         54.93        3.1968    1   1   4         4
                33.40         29.77        3.1155   -1   1   5         4
                34.90         52.18        2.9852    0   2   5         4
                36.51         10.10        2.8576    1   1   5         4
                37.48         28.70        2.7866   -1   1   6         4
                39.12          9.64        2.6734    0   2   6         4
                40.33          8.54        2.5966    1   3   0         4
                40.41         26.01        2.5916   -1   3   1         4
                40.55          9.96        2.5830    2   0   0         2
                40.87         12.77        2.5641    1   1   6         4
                40.88         63.77        2.5634   -2   0   2         2
                40.96         94.98        2.5585    1   3   1         4
                42.12         16.34        2.4909    0   0   8         2
                42.66          9.37        2.4607   -1   3   3         4
                43.01          4.17        2.4417    2   0   2         2
                43.67          9.98        2.4066    0   2   7         4
                43.93         11.42        2.3930   -2   0   4         2
                44.22         23.29        2.3782    1   3   3         4
                45.52         12.21        2.3138    1   1   7         4
                46.62          5.27        2.2622   -1   1   8         4
                46.92          5.82        2.2486   -2   2   1         4
                47.09         10.99        2.2409    2   2   0         4
                47.14          2.74        2.2385    0   4   1         4
                47.38          1.67        2.2280   -2   2   2         4
                47.39         16.85        2.2274   -1   3   5         4
                47.89         12.10        2.2057    2   2   1         4
                47.91          6.26        2.2048    2   0   4         2
                48.08         23.72        2.1973    0   4   2         4
                48.45         18.67        2.1814   -2   2   3         4
                49.32         14.86        2.1456   -2   0   6         2
                49.62         10.58        2.1334    0   4   3         4
                49.77         29.49        2.1273    1   3   5         4
                50.12          5.55        2.1134   -2   2   4         4
                50.53          1.19        2.0975   -1   3   6         4
                51.26          8.80        2.0696    2   2   3         4
                51.58          1.77        2.0573   -1   1   9         4
                51.71          1.81        2.0526    0   4   4         4
                52.33          1.71        2.0300   -2   2   5         4
                53.38         24.18        1.9928    0   0  10         2
                54.10         30.25        1.9684   -1   3   7         4
                54.75         13.25        1.9468    2   0   6         2
                55.58          2.76        1.9201    1   1   9         4
                56.78          2.26        1.8825   -1   1  10         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
