      Sobolevite
      Sokolova E, Hawthorne F C, Khomyakov A P
      The Canadian Mineralogist 43 (2005) 1527-1544
      Polyphite and sobolevite: Revision of their crystal structures
      Locality: Khibina-Lovozero alkaline complex, Kola peninsula, Russia
      _database_code_amcsd 0006066
      CELL PARAMETERS:   7.0755  5.4106 40.6230   90.000   93.156   90.000
      SPACE GROUP: Pc        
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1552.800
      Density (g/cm3):      3.091
      MAX. ABS. INTENSITY / VOLUME**2:      4.465663805    
      RIR:      0.674
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 5.06        100.00       20.2807    0   0   2         1
                10.13         16.56       10.1403    0   0   4         1
                14.56          1.59        7.0648    1   0   0         1
                15.15          1.12        6.7887   -1   0   2         1
                15.22          5.84        6.7602    0   0   6         1
                15.68         22.06        6.5603    1   0   2         1
                17.30          2.80        5.9524   -1   0   4         1
                18.22         16.85        5.6525    1   0   4         1
                20.34          3.61        5.0702    0   0   8         1
                20.52          2.72        5.0244   -1   0   6         1
                21.62          1.73        4.7736    0   1   4         2
                21.70          7.00        4.7553    1   0   6         1
                22.94          2.98        4.5013    0   1   5         2
                24.06         15.34        4.2956    1   1   0         2
                24.11         15.12        4.2867   -1   1   1         2
                24.43          5.49        4.2310   -1   0   8         1
                24.47          5.08        4.2242    0   1   6         2
                24.77         16.43        4.1741    1   1   2         2
                25.50          3.17        4.0561    0   0  10         1
                25.51         18.00        4.0549    1   1   3         2
                25.76          3.98        4.0158    1   0   8         1
                25.84          5.92        4.0037   -1   1   4         2
                26.17          7.20        3.9546    0   1   7         2
                26.89          1.47        3.8499   -1   1   5         2
                27.66         14.77        3.7447    1   1   5         2
                28.14          4.53        3.6818   -1   1   6         2
                28.76         12.05        3.6043   -1   0  10         1
                29.36          4.42        3.5324    2   0   0         1
                29.53          3.24        3.5128   -2   0   2         1
                30.19          7.59        3.4369    1   0  10         1
                30.71         10.76        3.3801    0   0  12         1
                31.16          2.23        3.3329   -1   1   8         2
                32.02          1.19        3.2454    0   1  10         2
                32.23          3.05        3.2246    1   1   8         2
                32.45          4.96        3.2040   -2   0   6         1
                32.88          7.00        3.1628   -1   1   9         2
                33.99         20.33        3.0623    2   0   6         1
                34.03          1.18        3.0587    1   1   9         2
                34.72          1.38        2.9997   -1   1  10         2
                35.01         19.76        2.9762   -2   0   8         1
                35.37          1.07        2.9463   -2   1   2         2
                35.45          5.11        2.9402    2   1   1         2
