      Chlorapatite
      Fleet M E, Liu X, Pan Y
      American Mineralogist 85 (2000) 1437-1446
      Rare-earth elements in chlorapatite [Ca10(PO4)6(Cl)2]:
      Uptake, site preference, and degradation of monoclinic structure
      Sample: La-ClAp
      _database_code_amcsd 0002519
      CELL PARAMETERS:   9.6501 19.3002  6.7724   90.000   90.000  120.000
      SPACE GROUP: P2_1/b    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1092.363
      Density (g/cm3):      3.192
      MAX. ABS. INTENSITY / VOLUME**2:      10.41942680    
      RIR:      1.524
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.30          2.13        8.3572    0   2   0         2
                12.30          2.23        8.3572    1   0   0         2
                12.30          2.21        8.3572   -1   2   0         2
                19.59          2.08        5.2617    1   0   1         4
                19.59          2.27        5.2617   -1   2   1         4
                19.59          2.17        5.2617    0   2   1         4
                29.16          1.86        3.5562    2   0   1         4
                29.16          1.92        3.5562    0   4   1         4
                29.16          1.91        3.5562   -2   4   1         4
                30.66         18.34        3.3862    0   0   2         2
                32.92          2.67        3.1587    2   2   0         2
                32.92          2.79        3.1587   -1   6   0         2
                32.92          2.69        3.1587   -3   4   0         2
                36.44         22.22        2.8627    2   2   1         4
                36.44         11.15        2.8627    1   4   1         4
                36.44         22.50        2.8627   -1   6   1         4
                36.44         10.90        2.8627    3  -2   1         4
                36.44         22.10        2.8627   -3   4   1         4
                36.44         11.13        2.8627   -2   6   1         4
                37.49         25.38        2.7857    0   6   0         2
                37.49         25.31        2.7857    3   0   0         2
                37.49         25.69        2.7857   -3   6   0         2
                37.68         26.50        2.7717    1   2   2         4
                37.68         26.69        2.7717   -1   4   2         4
                37.68         26.39        2.7717    2  -2   2         4
                39.78          2.63        2.6308    2   0   2         4
                39.78          2.65        2.6308    0   4   2         4
                39.78          2.71        2.6308   -2   4   2         4
                40.66          1.23        2.5763    3   0   1         4
                40.66          1.21        2.5763    0   6   1         4
                40.66          1.19        2.5763   -3   6   1         4
                45.44          5.51        2.3179   -4   2   0         2
                45.44          5.40        2.3179    1   6   0         2
                45.44          5.29        2.3179   -3   8   0         2
                45.60          3.36        2.3098   -2   6   2         4
                45.60          3.46        2.3098    3  -2   2         4
                45.60          3.37        2.3098    1   4   2         4
                48.18          2.29        2.1930    1   6   1         4
                48.18          2.34        2.1930   -3   8   1         4
                48.18          2.34        2.1930    4  -2   1         4
                49.18          1.83        2.1513    0   6   2         4
                49.18          1.74        2.1513    3   0   2         4
                49.18          1.85        2.1513   -3   6   2         4
                51.92          1.86        2.0447    2  -2   3         4
                51.92          1.77        2.0447    1   2   3         4
                51.92          1.76        2.0447   -1   4   3         4
                54.20         12.82        1.9648   -2   8   2         4
                54.20         12.52        1.9648    2   4   2         4
                54.20         12.43        1.9648    4  -4   2         4
                55.66          1.54        1.9173    2   6   0         2
                55.81          1.24        1.9127   -1   8   2         4
                55.81          1.22        1.9127    3   2   2         4
                55.81          1.22        1.9127   -4   6   2         4
                58.06          2.10        1.8448    3   4   1         4
                58.06          3.28        1.8448    2   6   1         4
                58.34          5.24        1.8366    2   2   3         4
                58.34          5.13        1.8366   -1   6   3         4
                58.34          3.20        1.8366   -2   6   3         4
                58.34          3.37        1.8366    3  -2   3         4
                58.34          3.33        1.8366    1   4   3         4
                58.34          5.32        1.8366   -3   4   3         4
                58.79          1.68        1.8237    1   8   0         2
                58.79          3.31        1.8237    4   2   0         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
