      Sanidine
      Viswanathan K, Brandt K
      American Mineralogist 65 (1980) 472-476
      The crystal structure of ternary (Ba,K,Na)-feldspar and its significance
      Locality: Otjosondu, Namibia
      _database_code_amcsd 0000781
      CELL PARAMETERS:   8.5160 13.0230  7.2060   90.000  115.900   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    718.902
      Density (g/cm3):      2.709
      MAX. ABS. INTENSITY / VOLUME**2:      5.130718018    
      RIR:      0.884
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                15.58          2.32        6.6030    1   1   0         4
                22.47          6.08        4.5939    0   2   1         4
                24.63         36.75        4.1969   -2   0   1         2
                26.25          8.29        3.9428    1   1   1         4
                27.03          6.82        3.8303    2   0   0         2
                27.42         66.06        3.7768    1   3   0         4
                28.63         17.66        3.6199   -1   3   1         4
                29.40         16.71        3.5276   -2   2   1         4
                29.88         57.81        3.4722   -1   1   2         4
                31.46        100.00        3.3015    2   2   0         4
                31.68         55.41        3.2794   -2   0   2         2
                31.92         18.40        3.2557    0   4   0         2
                32.07         65.50        3.2411    0   0   2         2
                34.78         57.74        2.9948    1   3   1         4
                35.59          4.45        2.9289   -2   2   2         4
                35.84         25.68        2.9094    0   4   1         4
                35.94          8.37        2.9015    0   2   2         4
                37.68         26.90        2.7723   -1   3   2         4
                40.41         18.11        2.5915   -3   1   2         4
                40.67          3.89        2.5757    2   2   1         4
                40.73         39.15        2.5725   -2   4   1         4
                41.04         12.27        2.5539    1   1   2         4
                41.86         10.07        2.5058    3   1   0         4
                42.30          1.02        2.4807    2   4   0         4
                43.40          9.93        2.4207   -1   5   1         4
                44.31          9.80        2.3739   -3   3   1         4
                45.21          7.13        2.3291   -1   1   3         4
                46.70          3.56        2.2584   -3   3   2         4
                47.24          1.83        2.2340   -2   2   3         4
                47.26          1.31        2.2334    1   3   2         4
                47.92          7.17        2.2041    1   5   1         4
                48.71         21.76        2.1705    0   6   0         2
                49.83          9.60        2.1249    2   4   1         4
                50.38          4.05        2.1032   -4   0   1         2
                50.50          5.01        2.0984   -4   0   2         2
                51.03          1.62        2.0783   -1   3   3         4
                51.29          2.04        2.0685    2   0   2         2
                51.53          4.13        2.0592    3   1   1         4
                51.56          5.71        2.0582    0   6   1         4
                53.25         13.07        1.9973   -4   2   2         4
                54.01         10.59        1.9714    2   2   2         4
                54.57          3.77        1.9526   -3   3   3         4
                55.33          1.52        1.9279   -2   6   1         4
                55.64          2.48        1.9182   -3   5   1         4
                55.73          9.97        1.9152    4   0   0         2
                56.07          5.56        1.9044   -4   0   3         2
                56.59          1.02        1.8884    2   6   0         4
                56.87          3.01        1.8798    3   3   1         4
                57.63          6.66        1.8573    1   1   3         4
                57.68          1.43        1.8557   -3   5   2         4
                58.16          2.69        1.8417    1   5   2         4
                58.31          1.07        1.8373    4   2   0         4
                58.80          2.88        1.8234    3   5   0         4
                59.28          4.27        1.8100   -2   6   2         4
                59.52          7.07        1.8035    0   6   2         4
                59.63          9.03        1.8003    0   4   3         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
