      Babingtonite
      Armbruster T
      Schweizerische Mineralogische und Petrographische Mitteilungen 80 (2000) 279-284
      Cation distribution in Mg, Mn-bearing babingtonite from Arvigo,
      Val Calanca, Grisons, Switzerland
      Note: Sample Arvigo 1, NMBE 34973
      Locality: Arvigo, Val Calanca, Grisons, Switzerland
      _database_code_amcsd 0018474
      CELL PARAMETERS:   7.4690 12.1610  6.6750   86.090   93.940  112.210
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    559.398
      Density (g/cm3):      3.351
      MAX. ABS. INTENSITY / VOLUME**2:      4.695391850    
      RIR:      0.654
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.13         40.26       11.2469    0   1   0         2
                14.25          3.25        7.2152   -1   1   0         2
                14.89         28.58        6.9074    1   0   0         2
                15.47         32.24        6.6523    0   0   1         2
                17.62          1.97        5.8439    0   1   1         2
                18.32          3.20        5.6235    0   2   0         2
                18.79          1.92        5.4825   -1   2   0         2
                20.24          1.75        5.0951    1   1   0         2
                20.25          5.25        5.0924   -1   1   1         2
                21.91          7.45        4.7114    1  -1   1         2
                22.04          3.48        4.6840    1   0   1         2
                23.42         14.98        4.4108   -1   2   1         2
                23.50          1.38        4.3948    0   2   1         2
                24.61          1.82        4.2010    0  -2   1         2
                25.40         24.36        4.0717   -1  -1   1         2
                25.40          3.86        4.0712    1  -2   1         2
                26.00          6.75        3.9797   -1   3   0         2
                27.63          4.39        3.7490    0   3   0         2
                27.77          8.11        3.7295    1   2   0         2
                27.88          5.98        3.7157   -2   1   0         2
                29.34          2.34        3.5344   -1   3   1         2
                30.04         27.79        3.4537    2   0   0         2
                31.11          3.63        3.3378   -2   1   1         2
                31.17          3.38        3.3318    0   3   1         2
                31.22          9.03        3.3261    0   0   2         2
                31.67          8.52        3.2802   -2   2   1         2
                31.87          5.95        3.2604    1   2   1         2
                32.02          1.88        3.2459   -1  -2   1         2
                32.38          2.35        3.2100   -2   3   0         2
                32.45          2.63        3.2040    0  -3   1         2
                32.94          4.70        3.1576    2  -1   1         2
                33.01          6.98        3.1507    0  -1   2         2
                33.41         69.35        3.1142   -1   1   2         2
                34.10          8.21        3.0528   -1   0   2         2
                34.35          4.79        3.0314   -1   4   0         2
                34.62         56.59        3.0085    2   0   1         2
                34.85          1.28        2.9889   -2   3   1         2
                35.30         45.42        2.9524   -1   2   2         2
                35.41         52.00        2.9438    1   0   2         2
                35.52          2.27        2.9350    1  -1   2         2
                35.68         12.82        2.9220    0   2   2         2
                36.30         99.63        2.8739    1   3   0         2
                37.13          3.81        2.8117    0   4   0         2
                37.74          2.61        2.7680    1   1   2         2
                37.78          3.49        2.7647   -2  -1   1         2
                38.05          7.10        2.7462    1  -2   2         2
                38.12        100.00        2.7413   -2   4   0         2
                38.62          2.95        2.7069    2   1   1         2
                39.43          2.34        2.6534    1   3   1         2
                39.74          3.51        2.6334    0   4   1         2
                39.90         29.67        2.6233   -1  -3   1         2
                40.11          3.19        2.6105   -2   4   1         2
                40.89         19.24        2.5626   -2   1   2         2
                41.14          2.37        2.5475    2   2   0         2
                41.17          4.63        2.5462   -2   2   2         2
                42.28         13.49        2.4821   -3   2   0         2
                42.59          3.17        2.4648    2  -4   1         2
                42.63         38.95        2.4625    1  -3   2         2
                42.99         20.27        2.4429   -3   1   0         2
                43.59          1.03        2.4111   -2   3   2         2
                43.99          1.05        2.3899   -2  -2   1         2
                44.17          1.73        2.3809   -3   2   1         2
                44.67          1.51        2.3557    2  -2   2         2
                44.94          1.74        2.3420    2   0   2         2
                45.26          1.63        2.3263   -1   5   1         2
                45.28          5.71        2.3255   -2   5   0         2
                46.37          4.47        2.2737    3  -2   1         2
                47.10         19.81        2.2403   -3   4   0         2
                47.33          2.81        2.2302    1  -5   1         2
                47.89          1.40        2.2054   -2   4   2         2
                47.92          1.37        2.2043    1   4   1         2
                48.08         21.06        2.1974    0   4   2         2
                48.14         12.88        2.1947    0   1   3         2
                48.54          2.68        2.1776   -3   4   1         2
                48.62          1.48        2.1743   -1  -4   1         2
                48.78         22.42        2.1675   -1   1   3         2
                48.79         18.61        2.1671    2   3   0         2
                49.02          3.01        2.1579   -1  -3   2         2
                49.04          3.70        2.1569    0  -1   3         2
                49.37          4.90        2.1434    2  -5   1         2
                50.04          1.06        2.1165   -1   2   3         2
                50.31          4.99        2.1058    3   1   0         2
                50.57          3.10        2.0958    0   2   3         2
                51.18         14.27        2.0726    3  -4   1         2
