      Clinotobermorite
      Hoffmann C, Armbruster T
      Zeitschrift fur Kristallographie 212 (1997) 863-873
      Clinotobermorite, Ca5(Si3O8(OH))2*4(H2O) - Ca5(Si6O17)*5(H2O),
      a natural C-S-H(I) type cement mineral: determination of the substructure
      Locality: Wessels mine, Kalahari manganese field, South Africa
      _cod_database_code 1000046
      _database_code_amcsd 0011075
      CELL PARAMETERS:   5.5930  3.6450 22.4560   90.000   96.970   90.000
      SPACE GROUP: I2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    454.415
      Density (g/cm3):      2.400
      MAX. ABS. INTENSITY / VOLUME**2:      10.60131943    
      RIR:      2.062
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.21        100.00       11.1450    0   0   2         2
                18.57          1.40        5.5473   -1   0   1         2
                27.89          9.27        3.7150    0   0   6         2
                27.98          2.07        3.7023   -1   0   5         2
                28.82         10.20        3.5972    0   1   1         4
                31.61          9.87        3.2868    1   0   5         2
                31.75          5.70        3.2724    0   1   3         4
                34.17         17.48        3.0470    1   1   0         4
                34.84         44.63        2.9902   -1   1   2         4
                35.71          5.10        2.9193   -1   0   7         2
                36.08         11.42        2.8905    1   1   2         4
                36.99          2.52        2.8218    0   1   5         4
                37.48          8.18        2.7863    0   0   8         2
                37.63          9.23        2.7758    2   0   0         2
                37.66          1.71        2.7736   -2   0   2         2
                39.83         14.34        2.6280    1   0   7         2
                40.04          1.04        2.6145   -2   0   4         2
                43.10          1.18        2.4368   -1   1   6         4
                43.84          8.08        2.3981    0   1   7         4
                44.35         11.62        2.3714   -1   0   9         2
                44.47          3.57        2.3656   -2   0   6         2
                47.36          3.91        2.2290    0   0  10         2
                48.56          3.33        2.1771    2   1   1         4
                51.43          6.11        2.0631    2   1   3         4
                51.52          6.08        2.0595   -2   1   5         4
                51.82          3.67        2.0485    0   1   9         4
                53.43          4.78        1.9912    1   1   8         4
                55.99          3.75        1.9070    2   1   5         4
                56.13          5.02        1.9027   -2   1   7         4
                57.57          2.58        1.8590   -1   1  10         4
                58.83         12.92        1.8225    0   2   0         2
                59.69          1.13        1.7986    0   2   2         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
