      Ilvaite
      Bonazzi P, Bindi L
      American Mineralogist 87 (2002) 845-852
      Structural properties and heat-induced oxidation-dehydrogenation of
      manganoan ilvaite from Perda Niedda mine, Sardinia, Italy
      Sample: PN6-RT, Crystal at room temperature
      _database_code_amcsd 0002848
      CELL PARAMETERS:  13.0140  8.8670  5.8380   90.000   90.000   90.000
      SPACE GROUP: Pnam      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    673.677
      Density (g/cm3):      4.026
      MAX. ABS. INTENSITY / VOLUME**2:      8.400645604    
      RIR:      0.974
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                14.03         97.67        7.3278    1   1   0         4
                15.81         27.40        6.5070    2   0   0         2
                21.16          7.86        4.8760    0   1   1         4
                22.61         12.17        4.5661    1   1   1         8
                24.63          6.15        4.1967    1   2   0         4
                26.52          4.65        3.9020    2   1   1         8
                26.56         20.52        3.8967    3   1   0         4
                30.46          6.38        3.4076    1   2   1         8
                31.94         25.24        3.2535    4   0   0         2
                32.07          7.33        3.2410    3   1   1         8
                33.56         11.37        3.1006    3   2   0         4
                35.72          6.71        2.9190    0   0   2         2
                36.19         40.59        2.8823    1   3   0         4
                36.72         94.51        2.8420    4   0   1         4
                38.16         19.09        2.7384    3   2   1         8
                38.55        100.00        2.7118    1   1   2         8
                38.86         70.34        2.6911    2   3   0         4
                39.69          1.17        2.6370    0   3   1         4
                39.91         15.76        2.6230    4   2   0         4
                40.53          7.02        2.5844    1   3   1         8
                41.09         22.06        2.5507    2   1   2         8
                42.01          9.93        2.4974    5   1   0         4
                42.97         33.68        2.4439    2   3   1         8
                43.08         18.99        2.4380    0   2   2         4
                43.94         29.12        2.3926    4   2   1         8
                45.06         32.30        2.3362    3   1   2         8
                45.89          1.14        2.2961    5   1   1         8
                46.81          3.17        2.2533    3   3   1         8
                47.63          1.43        2.2167    0   4   0         2
                48.36         18.97        2.1853    1   4   0         4
                48.66         32.02        2.1727    4   0   2         4
                48.75          2.39        2.1690    6   0   0         2
                49.82         10.51        2.1254    3   2   2         8
                50.20         50.13        2.1103    4   1   2         8
                50.50         12.61        2.0983    2   4   0         4
                50.59          1.28        2.0951    5   2   1         8
                53.70          1.30        1.9818    6   1   1         8
                53.91         10.09        1.9747    2   4   1         8
                53.93         12.40        1.9740    3   4   0         4
                54.55          1.61        1.9534    5   3   0         4
                54.62         15.46        1.9510    4   2   2         8
                54.70          1.56        1.9483    6   2   0         4
                56.19          2.81        1.9008    0   1   3         4
                56.29         28.40        1.8977    5   1   2         8
                57.79          4.39        1.8524    5   3   1         8
                57.94          2.70        1.8481    6   2   1         8
                58.50          2.38        1.8319    4   4   0         4
                58.94          1.56        1.8196    7   1   0         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
