      Taranakite
      Dick S, Gossner U, Weiss A, Robl C, Grossman G, Ohms G, Zeiske T
      Inorganica Chimica Acta 269 (1998) 47-57
      Taranakite - the mineral with the longest crystallographic axis
      Locality: synthetic
      _database_code_amcsd 0012725
      CELL PARAMETERS:   8.7025  8.7025 95.0500   90.000   90.000  120.000
      SPACE GROUP: R-3c      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   6234.059
      Density (g/cm3):      2.145
      MAX. ABS. INTENSITY / VOLUME**2:      12.66548179    
      RIR:      2.756
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 6.48        100.00       15.8417    0   0   6         2
                12.98         11.86        7.9208    0   0  12         2
                13.81         16.65        7.4436    0   1   2         6
                14.32          3.39        7.1839    1   0   4         6
                17.44          9.41        5.9055    1   0  10         6
                20.44          2.31        5.0443    0   1  14         6
                22.12          1.85        4.6655    1   0  16         6
                23.74          3.39        4.3513    1   1   0         6
                23.97          7.52        4.3108    1   1   3        12
                24.64          1.64        4.1959    1   1   6        12
                25.73          2.63        4.0200    0   1  20         6
                27.15         24.44        3.8137    1   1  12        12
                27.63          5.40        3.7482    1   0  22         6
                27.83          2.40        3.7218    0   2   4         6
                28.90         12.24        3.5870    1   1  15        12
                30.92          5.55        3.3581    1   1  18        12
                31.53          7.65        3.2948    2   0  14         6
                32.68          4.42        3.1821    0   2  16         6
                32.82          2.51        3.1683    0   0  30         2
                33.16         18.84        3.1368    1   1  21        12
                35.29          4.32        2.9527    2   0  20         6
                35.59          1.81        2.9289    1   1  24        12
                36.75          8.01        2.8399    0   2  22         6
                37.05         11.10        2.8171    1   2   5        12
                37.46          3.40        2.7879    2   1   7        12
                38.18          5.68        2.7368    1   1  27        12
                38.30          1.10        2.7287    2   1  10        12
                38.64          1.63        2.7053    1   2  11        12
                39.64          3.58        2.6403    0   0  36         2
                39.85          2.77        2.6267    1   2  14        12
                39.89          6.29        2.6239    2   0  26         6
                40.79          3.10        2.5685    2   1  16        12
                41.30          1.83        2.5381    1   2  17        12
                42.30          1.29        2.4812    3   0   6         6
                43.90          4.58        2.3946    0   3  12         6
                43.90          1.31        2.3946    3   0  12         6
                44.87          2.00        2.3454    1   2  23        12
                46.53          1.85        2.2663    1   0  40         6
                49.21          1.64        2.1500    1   2  29        12
                50.73          2.27        2.0898    1   3   1        12
                51.35          4.89        2.0659    1   3   7        12
                51.62          1.73        2.0559    1   2  32        12
                52.01          1.49        2.0415    1   3  10        12
                53.75          1.24        1.9802    0   0  48         2
                54.10          1.32        1.9685    3   0  30         6
                54.41          1.57        1.9579    3   1  17        12
                56.00          2.28        1.9068    2   2  24        12
                57.36          1.01        1.8652    3   1  23        12
                57.94          1.06        1.8482    4   0  10         6
                58.76          1.70        1.8247    2   1  40        12
                59.56          1.91        1.8023    1   1  48        12
                59.71          1.07        1.7981    1   2  41        12
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
