      Palygorskite
      Chiari G, Giustetto R, Ricchiardi G
      European Journal of Mineralogy 15 (2003) 21-33
      Crystal structure refinements of palygorskite and Maya Blue from molecular
      modeling and powder synchrotron diffraction
      Sample: MP
      _database_code_amcsd 0006953
      CELL PARAMETERS:  13.3040 17.8760  5.2510   90.000  107.010   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1194.174
      Density (g/cm3):      2.323
      MAX. ABS. INTENSITY / VOLUME**2:      11.51736195    
      RIR:      2.315
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.91        100.00       10.3651    1   1   0         4
                11.50          2.82        8.9380    0   2   0         2
                16.18          3.53        6.3610    2   0   0         2
                19.89          1.41        5.1825    2   2   0         4
                20.54          2.14        5.0213    0   0   1         2
                20.58          1.14        5.0119   -1   1   1         4
                23.11         27.64        4.4690    0   4   0         2
                23.60          4.43        4.3778    0   2   1         4
                24.93          3.20        4.1477    1   1   1         4
                25.02          6.86        4.1318   -2   2   1         4
                25.06         18.42        4.1262    3   1   0         4
                26.35          5.67        3.9270   -1   3   1         4
                27.58          2.12        3.7550   -3   1   1         4
                28.34          1.49        3.6567    2   4   0         4
                29.83          1.56        3.4775    2   0   1         2
                29.92          1.74        3.4676    1   3   1         4
                30.03          2.37        3.4550    3   3   0         4
                30.15          1.09        3.4419    1   5   0         4
                32.07         22.93        3.2408    2   2   1         4
                32.20         13.88        3.2282   -3   3   1         4
                32.69         15.22        3.1805    4   0   0         2
                35.33          8.09        2.9499   -1   5   1         4
                37.03          2.29        2.8186    3   1   1         4
                40.01          6.53        2.6169   -3   5   1         4
                40.11          5.33        2.6106   -2   0   2         2
                40.42          3.28        2.5913    4   4   0         4
                40.52          1.65        2.5851   -1   1   2         4
                40.70          2.24        2.5742    3   3   1         4
                40.84          1.02        2.5653   -4   4   1         4
                40.90          5.05        2.5623    0   6   1         4
                41.63          1.94        2.5190    5   1   0         4
                41.78         17.73        2.5106    0   0   2         2
                41.79          3.09        2.5101   -2   6   1         4
                44.98          1.65        2.3400    5   3   0         4
                45.19          1.47        2.3298   -4   0   2         2
                45.93          1.09        2.2940   -1   7   1         4
                46.61          2.86        2.2625    2   6   1         4
                46.79          2.05        2.2542   -2   4   2         4
                47.32          4.96        2.2306    3   5   1         4
                48.23          1.59        2.1909    1   7   1         4
                48.60          2.42        2.1754    1   3   2         4
                48.62          1.04        2.1743    4   6   0         4
                49.79          3.80        2.1265   -3   7   1         4
                50.25          2.33        2.1082    2   8   0         4
                50.28          1.17        2.1071    4   4   1         4
                50.44          1.88        2.1009   -5   5   1         4
                53.14          1.23        2.0013   -5   3   2         4
                54.47          1.05        1.9560    1   5   2         4
                55.57          1.39        1.9203   -6   0   2         2
                55.70          2.82        1.9162    3   1   2         4
                56.11          1.30        1.9032    3   7   1         4
                56.87          1.39        1.8799    2   8   1         4
                57.66          1.82        1.8564   -1   9   1         4
                58.69          1.75        1.8265   -5   5   2         4
                59.35          1.70        1.8081    7   1   0         4
                59.41          2.04        1.8064   -7  -3   1         4
                59.55          1.18        1.8024    5   7   0         4
                59.69          1.17        1.7987    3   9   0         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
