      Reinhardbraunsite
      Kuznetsova T P, Nevskii N N, Ilyukhin V V, Belov N V
      Soviet Physics Crystallography 25 (1980) 91-92
      Refinement of the crystal structure of calcium chondrodite Ca5[SiO4]2(OH)2=Ca(OH)2*2Ca2SiO4
      Locality: synthetic
      _database_code_amcsd 0015581
      CELL PARAMETERS:   8.9207 11.4481  5.0759   90.000   90.000  108.320
      SPACE GROUP: P2_1/b    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    492.103
      Density (g/cm3):      2.811
      MAX. ABS. INTENSITY / VOLUME**2:      4.119378975    
      RIR:      0.684
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.14         15.48        8.4686    1   0   0         2
                18.96          2.10        5.4339    0   2   0         2
                19.04         42.54        5.4114   -1   2   0         2
                22.45          3.63        4.5990    0   1   1         4
                23.73         15.74        4.3537    1   0   1         4
                24.41         12.19        4.2343    2   0   0         2
                25.65         15.49        4.0333    1   2   0         2
                25.83          7.83        4.0058   -2   2   0         2
                27.01         64.22        3.8333    1   1   1         4
                27.93         13.58        3.7093    0   2   1         4
                27.98          4.67        3.7021   -1   2   1         4
                31.05         76.33        3.3446    2  -1   1         4
                31.96          6.12        3.2515    2   0   1         4
                33.08          5.92        3.1445    2  -2   1         4
                34.29        100.00        3.0364   -1   3   1         4
                35.34         57.39        2.9487    0   3   1         4
                35.61         83.23        2.9271    2   1   1         4
                35.65         18.26        2.9240    2   2   0         2
                35.88         16.92        2.9065   -3   2   0         2
                36.45          7.84        2.8620   -1   4   0         2
                36.98          8.97        2.8229    3   0   0         2
                37.63         71.34        2.7756   -2   3   1         4
                38.47         15.71        2.7170    0   4   0         2
                38.64          9.28        2.7057   -2   4   0         2
                40.49         43.01        2.5868    1   3   1         4
                40.89         57.37        2.5626    3  -1   1         4
                41.31         11.19        2.5380    0   0   2         2
                41.38         19.35        2.5337    2   2   1         4
                41.57         21.60        2.5222    3  -2   1         4
                42.09         24.94        2.4930   -1   4   1         4
                42.47         13.27        2.4715    0   1   2         4
                43.43          3.42        2.4195    1  -1   2         4
                44.51          7.87        2.3636   -3   4   0         2
                44.51          1.12        2.3634    3  -3   1         4
                45.22          6.29        2.3282    1   1   2         4
                46.35          6.70        2.2747    3   1   1         4
                47.92          2.32        2.2042    2  -1   2         4
                49.26          3.51        2.1481    1   2   2         4
                49.36          4.54        2.1439    2  -2   2         4
                50.24          2.25        2.1086   -1   3   2         4
                50.88          1.21        2.0839   -1   5   1         4
                51.78          6.08        2.0500   -2   5   1         4
                51.92          2.21        2.0448    3   2   1         4
                52.15          2.23        2.0364    4  -2   1         4
                52.38         11.31        2.0284    4  -1   1         4
                53.23          7.02        1.9981    0   5   1         4
                53.88          3.42        1.9759    4  -3   1         4
                54.53          1.78        1.9540    4   0   1         4
                55.68         58.36        1.9167    2   2   2         4
                55.83          1.23        1.9121   -3   5   1         4
                55.84         54.31        1.9117    3  -2   2         4
                56.25         39.20        1.8989   -1   4   2         4
                56.30          2.03        1.8974   -1   6   0         2
                56.63          4.63        1.8873    3   0   2         4
                57.06          1.78        1.8742    2   4   1         4
                57.72         12.44        1.8547    0   4   2         4
                57.84          6.40        1.8511   -2   4   2         4
                58.47          6.69        1.8328    4   1   1         4
                58.57         12.18        1.8301    1   5   1         4
                58.93         16.56        1.8197    3   3   1         4
                59.23         12.22        1.8113    0   6   0         2
                59.51         13.30        1.8038   -3   6   0         2
                59.96          3.89        1.7914    4   2   0         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
