      Hydroxylclinohumite
      Fujino K, Takeuchi Y
      American Mineralogist 63 (1978) 535-543
      Crystal chemistry of titanian chondrodite and titanian clinohumite of
      high-pressure origin
      _database_code_amcsd 0000668
      CELL PARAMETERS:   4.7450 10.2830 13.6990  101.000   90.000   90.000
      SPACE GROUP: P2_1/b    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    656.132
      Density (g/cm3):      3.371
      MAX. ABS. INTENSITY / VOLUME**2:      2.879361580    
      RIR:      0.399
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                20.41         32.20        5.0530    0  -2   1         2
                20.43          4.82        5.0470    0   2   0         2
                23.04          1.43        4.4824    0   0   3         2
                23.12         17.88        4.4662    0  -2   2         2
                23.19          4.27        4.4539    0   2   1         2
                24.67          4.26        4.1905    1  -1   1         4
                25.88          4.04        3.9977    1   1   1         4
                26.70         25.64        3.8768    1   0   2         4
                27.83         27.25        3.7227    0  -2   3         2
                27.92         44.70        3.7107    0   2   2         2
                29.70         47.82        3.4927    1   1   2         4
                30.00          7.72        3.4590    1  -2   1         4
                30.01         18.35        3.4571    1   2   0         4
                30.88         12.73        3.3618    0   0   4         2
                31.89          4.56        3.2584    1   0   3         4
                32.00          5.49        3.2474    1   2   1         4
                32.13         39.71        3.2348    1  -1   3         4
                33.87          1.23        3.0730    0   2   3         2
                34.93          6.37        2.9823    1   1   3         4
                35.59          9.49        2.9289    1  -2   3         4
                35.67          1.82        2.9230    1   2   2         4
                37.63         95.64        2.7752    1  -3   1         4
                37.88         34.75        2.7580    1  -1   4         4
                38.07         30.59        2.7447    1   3   0         4
                38.09          1.11        2.7431    1   0   4         4
                38.84          2.16        2.6919    1  -3   2         4
                38.88         14.54        2.6895    0   0   5         2
                40.10         45.30        2.6108    1   3   1         4
                40.48          4.48        2.5872    0  -2   5         2
                40.60          6.21        2.5800    0   2   4         2
                40.76          1.47        2.5707    0  -4   1         2
                41.13        100.00        2.5486    1   1   4         4
                41.58         94.90        2.5221    1  -3   3         4
                43.55         34.15        2.4131    1   3   2         4
                43.73          7.90        2.4038    0  -4   3         2
                43.82         13.44        2.3986    0   4   1         2
                44.33          3.41        2.3725    2   0   0         2
                44.43         62.12        2.3674    1  -1   5         4
                45.61         21.47        2.3096    2   1   0         4
                46.42         45.27        2.2715    1  -2   5         4
                46.52         41.76        2.2666    1   2   4         4
                46.66         55.41        2.2603    1  -4   1         4
                46.67          1.03        2.2598    2   1   1         4
                47.08          1.60        2.2412    0   0   6         2
                47.26          4.75        2.2331    0  -4   4         2
                47.69          5.15        2.2142    2  -1   2         4
                48.01          4.26        2.2004    1   1   5         4
                48.17          6.88        2.1936    1   3   3         4
                49.07         14.09        2.1556    2   1   2         4
                50.70          8.16        2.0906    2  -1   3         4
                50.71          5.18        2.0905    1  -3   5         4
                51.60          1.37        2.0565    1  -1   6         4
                51.91          6.79        2.0453    0  -4   5         2
                52.08          1.09        2.0390    0   4   3         2
                54.66          3.73        1.9496    2  -3   1         4
                55.46          2.24        1.9239    1   1   6         4
                56.68         10.30        1.8856    1  -5   1         4
                58.44          1.81        1.8338    1  -5   3         4
                59.31          7.37        1.8092    1  -1   7         4
                59.72          7.88        1.7979    1   5   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
