      Gengenbachite
      Hu Z B, Wang C X, Tong C Q, Huang Y X, Pan Y, Mi J X
      The Canadian Mineralogist 51 (2013) 223-232
      Crystal structure and magnetic property of synthetic gengenbachite,
      KH8(Fe2.66Al0.34)(PO4)6*6H2O
      Locality: synthetic
      _database_code_amcsd 0020142
      CELL PARAMETERS:   9.0440  9.0440 16.7060   90.000   90.000  120.000
      SPACE GROUP: P31c      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1183.380
      Density (g/cm3):      2.382
      MAX. ABS. INTENSITY / VOLUME**2:      8.921542416    
      RIR:      1.749
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.30          3.72        8.3530    0   0   2         1
                13.13         10.79        7.8323    1   0   0         6
                14.50        100.00        7.0916    1   0   1         6
                18.03         64.30        5.7135    1   0   2         6
                22.75          9.08        4.5385    1   0   3         6
                22.83         40.09        4.5220    1   1   0         3
                24.75          3.62        4.1765    0   0   4         1
                26.02          4.80        3.9767    2  -1   2         3
                26.02          3.63        3.9767    1   1   2         3
                26.43          1.68        3.9162    2   0   0         6
                28.12          7.97        3.6853    1   0   4         6
                29.25         18.85        3.5458    2   0   2         6
                32.45         36.76        3.2033    2   0   3         6
                33.87          1.02        3.0732    1   0   5         6
                33.93         43.72        3.0681    2  -1   4         3
                33.93         38.83        3.0681    1   1   4         3
                35.20          3.29        2.9603    2   1   0         6
                35.77         13.63        2.9149    3  -1   1         6
                36.52         32.65        2.8568    2   0   4         6
                37.42         19.24        2.7903    3  -1   2         6
                37.42          7.37        2.7903    2   1   2         6
                37.51          2.61        2.7843    0   0   6         1
                40.05          3.76        2.6139    3  -1   3         6
                40.05          1.37        2.6139    2   1   3         6
                40.10          3.16        2.6108    3   0   0         6
                40.61          7.47        2.5795    3   0   1         6
                41.24          1.24        2.5418    2   0   5         6
                43.51          2.84        2.4152    2   1   4         6
                43.51          8.82        2.4152    3  -1   4         6
                46.47          3.18        2.2692    2   0   6         6
                46.65          8.54        2.2610    2   2   0         3
                47.70          4.48        2.2138    3   0   4         6
                48.43          1.12        2.1825    4  -2   2         3
                48.43          4.02        2.1825    2   2   2         3
                49.11          1.06        2.1542    4  -1   1         6
                49.11          3.16        2.1542    3   1   1         6
                50.40          2.46        2.1024    3   1   2         6
                50.76          4.28        2.0882    0   0   8         1
                51.59          1.82        2.0572    3   0   5         6
                52.11          1.70        2.0380    2   0   7         6
                52.38          1.86        2.0282    3  -1   6         6
                52.38          2.60        2.0282    2   1   6         6
                52.50          1.92        2.0238    4  -1   3         6
                52.50          1.18        2.0238    3   1   3         6
                53.51          1.96        1.9883    4  -2   4         3
                53.51          1.59        1.9883    2   2   4         3
                54.81          1.56        1.9448    4   0   1         6
                55.35          6.07        1.9272    4  -1   4         6
                56.01          1.19        1.9064    4   0   2         6
                56.07          1.59        1.9045    3   0   6         6
                56.35          3.34        1.8959    2  -1   8         3
                57.60          2.52        1.8580    3  -1   7         6
                57.60          4.80        1.8580    2   1   7         6
                58.13          1.95        1.8426    2   0   8         6
                58.88          3.25        1.8212    4  -1   5         6
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
