      Cuspidine
      Saburi S, Kawahara A, Henmi C, Kusachi I, Kihara K
      Mineralogical Journal 8 (1977) 286-298
      The refinement of the crystal structure of cuspidine
      Locality: Fuka, Okayama Prefecture, Japan
      _database_code_amcsd 0018273
      CELL PARAMETERS:   7.5180 10.5210 10.9060   90.000   70.700   90.000
      SPACE GROUP: P2_1/c    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    814.152
      Density (g/cm3):      2.989
      MAX. ABS. INTENSITY / VOLUME**2:      9.515784390    
      RIR:      1.486
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                13.98          7.66        7.3576    0   1   1         4
                14.50          4.82        7.0955    1   0   0         2
                17.50          1.04        5.8827    1   1   0         4
                19.59          5.54        5.2605    0   2   0         2
                20.03          2.54        5.1465    0   0   2         2
                22.75          5.41        4.5385    1   1   2         4
                24.46          2.47        4.2258    1   2   0         4
                28.17          4.34        3.6788    0   2   2         4
                29.23          1.09        3.5477    2   0   0         2
                30.21          3.34        3.4350   -1   1   2         4
                30.89          1.32        3.3618    2   1   0         4
                31.16          1.85        3.3327    2   1   2         4
                31.85         29.42        3.2620    0   1   3         4
                34.04        100.00        3.0582    2   2   1         4
                35.44         14.07        2.9413    2   2   0         4
                35.68         13.79        2.9218    2   2   2         4
                35.98         27.75        2.8981    0   3   2         4
                36.30         48.30        2.8738    0   2   3         4
                40.71          6.73        2.5733    0   0   4         2
                41.05          2.55        2.5531   -2   0   2         2
                41.13          5.83        2.5484    0   4   1         4
                41.69          3.35        2.5153    2   0   4         2
                41.97          1.42        2.4996    0   1   4         4
                42.07          1.39        2.4941    2   3   0         4
                42.28          1.95        2.4822    2   3   2         4
                42.30          2.76        2.4811   -2   1   2         4
                42.81          2.12        2.4525    0   3   3         4
                42.93          3.57        2.4463    2   1   4         4
                43.06          1.56        2.4390   -1   2   3         4
                43.43          2.01        2.4196    1   2   4         4
                45.57          2.16        2.3115    0   2   4         4
                45.71          6.53        2.3045   -2   3   1         4
                46.11          6.11        2.2858    2   3   3         4
                49.09          1.38        2.1550    2   4   1         4
                50.79          1.81        2.0874    0   4   3         4
                51.40          9.49        2.0641   -2   3   2         4
                51.47          1.02        2.0616    0   5   1         4
                51.95          7.77        2.0439    2   3   4         4
                52.60         12.07        2.0203    0   1   5         4
                53.35          4.56        1.9939   -2   4   1         4
                53.71          4.52        1.9817    2   4   3         4
                53.73          3.39        1.9809   -2   2   3         4
                54.43          3.19        1.9572    2   2   5         4
                54.72          1.85        1.9477    0   5   2         4
                56.46          1.23        1.8925    1   4   4         4
                58.50         11.46        1.8320   -2   4   2         4
                58.72          1.34        1.8257   -2   3   3         4
                59.00         10.45        1.8179    2   4   4         4
                59.29          3.31        1.8098    2   5   0         4
                59.38          1.12        1.8071    2   3   5         4
                59.45          3.42        1.8052    2   5   2         4
                59.99          3.67        1.7905   -2   1   4         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
