      Hydroxylclinohumite
      Robinson K, Gibbs G V, Ribbe P H
      American Mineralogist 58 (1973) 43-49
      The crystal structures of the humite minerals. IV. Clinohumite and
      titanclinohumite
      _database_code_amcsd 0000301
      CELL PARAMETERS:   4.7441 10.2501 13.6635  100.786   90.000   90.000
      SPACE GROUP: P2_1/b    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    652.684
      Density (g/cm3):      3.243
      MAX. ABS. INTENSITY / VOLUME**2:      2.620225084    
      RIR:      0.377
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 7.65         29.81       13.4221    0   0   1         2
                15.33          5.34        6.7111    0   0   2         2
                20.48          1.52        5.0345    0   2   0         2
                20.49         52.30        5.0337    0  -2   1         2
                23.08          4.39        4.4740    0   0   3         2
                23.22          6.19        4.4480    0   2   1         2
                23.23         27.03        4.4465    0  -2   2         2
                24.70          4.12        4.1857    1  -1   1         4
                26.72         30.45        3.8739    1   0   2         4
                27.94         48.30        3.7079    0   2   2         2
                27.95         34.52        3.7064    0  -2   3         2
                29.71         33.64        3.4914    1   1   2         4
                30.05         24.80        3.4527    1   2   0         4
                30.05          9.69        3.4524    1  -2   1         4
                30.94         20.73        3.3555    0   0   4         2
                31.93          5.55        3.2549    1   0   3         4
                32.03          7.91        3.2449    1   2   1         4
                32.19         37.12        3.2284    1  -1   3         4
                33.91          1.56        3.0699    0  -2   4         2
                34.95          1.88        2.9806    1   1   3         4
                35.69          2.05        2.9215    1   2   2         4
                35.69         12.27        2.9207    1  -2   3         4
                37.73         87.16        2.7688    1  -3   1         4
                37.96         32.82        2.7521    1  -1   4         4
                38.14         34.97        2.7400    1   3   0         4
                38.14          1.17        2.7395    1   0   4         4
                38.96         11.55        2.6844    0   0   5         2
                40.15         46.12        2.6077    1   3   1         4
                40.63          2.49        2.5784    0   2   4         2
                40.64          1.72        2.5774    0  -2   5         2
                41.16        100.00        2.5467    1   1   4         4
                41.72         84.89        2.5139    1  -3   3         4
                43.59         39.01        2.4111    1   3   2         4
                43.91         13.41        2.3943    0   4   1         2
                43.92         12.52        2.3936    0  -4   3         2
                44.34          1.31        2.3721    2   0   0         2
                44.54         65.87        2.3622    1  -1   5         4
                45.62         22.19        2.3088    2   1   0         4
                46.55         42.49        2.2654    1   2   4         4
                46.56         45.77        2.2648    1  -2   5         4
                46.78         56.39        2.2546    1  -4   1         4
                47.49          2.45        2.2232    0  -4   4         2
                47.73          7.32        2.2127    2  -1   2         4
                48.06          5.52        2.1984    1   1   5         4
                48.20          8.38        2.1922    1   3   3         4
                49.09         17.91        2.1550    2   1   2         4
                50.76          8.63        2.0886    2  -1   3         4
                50.90          3.44        2.0832    1  -3   5         4
                51.73          1.08        2.0519    1  -1   6         4
                52.16          5.45        2.0362    0  -4   5         2
                53.23          1.27        1.9982    2   2   2         4
                54.74          5.02        1.9472    2  -3   1         4
                55.52          3.20        1.9219    1   1   6         4
                56.84          8.15        1.8807    1  -5   1         4
                57.15          1.83        1.8714    1  -5   2         4
                58.66          3.69        1.8275    1  -5   3         4
                59.46          6.10        1.8051    1  -1   7         4
                59.83          5.66        1.7949    1   5   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
