      Potassic-fluoro-pargasite
      Oberti R, Boiocchi M, Hawthorne F C, Pagano R, Pagano A
      Mineralogical Magazine 74 (2010) 961-967
      Fluoro-potassic-pargasite, KCa2(Mg4Al)(Si6Al2)O22F2, from the
      Tranomaro area, Madagascar: mineral description and crystal chemistry
      Locality: Tranomaro area, Madagascar
      _database_code_amcsd 0018305
      CELL PARAMETERS:   9.9104 17.9739  5.3205   90.000  105.534   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    913.114
      Density (g/cm3):      3.097
      MAX. ABS. INTENSITY / VOLUME**2:      3.494427965    
      RIR:      0.527
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.43         26.37        8.9869    0   2   0         2
                12.19         33.66        8.4324    1   1   0         4
                20.32          5.27        5.0750    1   3   0         4
                20.93         12.80        4.9281   -1   1   1         4
                22.98         15.26        4.4935    0   4   0         2
                25.98         11.69        3.9821    1   1   1         4
                26.58          9.99        3.8943   -1   3   1         4
                27.88          3.76        3.7158   -2   2   1         4
                30.72          1.32        3.3790    0   4   1         4
                30.77         76.73        3.3744    1   3   1         4
                30.86          5.14        3.3643    1   5   0         4
                31.75         58.45        3.2721    2   4   0         4
                33.19         61.44        3.1340    3   1   0         4
                33.53          1.18        3.1036    2   0   1         2
                34.06          8.38        3.0566   -3   1   1         4
                34.77          1.22        2.9957    0   6   0         2
                35.42         12.65        2.9429   -1   5   1         4
                35.53         69.01        2.9336    2   2   1         4
                37.14         17.96        2.8108    3   3   0         4
                37.93         44.38        2.7545   -3   3   1         4
                38.75        100.00        2.6983    1   5   1         4
                40.50         58.55        2.5864    0   6   1         4
                40.88          8.41        2.5631    0   0   2         2
                40.90         75.67        2.5622   -2   0   2         2
                43.29          1.17        2.4270   -4   0   1         2
                43.51          5.56        2.4149   -2   6   1         4
                44.05          1.06        2.3871    4   0   0         2
                44.13         14.55        2.3830    3   5   0         4
                44.81         36.84        2.3484   -3   5   1         4
                44.92         26.35        2.3430   -4   2   1         4
                45.72         16.66        2.3040   -3   1   2         4
                45.90         22.08        2.2956   -1   7   1         4
                46.88          2.51        2.2504    3   3   1         4
                47.41          2.19        2.2264    0   4   2         4
                47.43         13.02        2.2258   -2   4   2         4
                48.64          1.20        2.1737    1   7   1         4
                48.82          6.15        2.1661   -3   3   2         4
                49.08         38.50        2.1554    2   6   1         4
                49.49          9.79        2.1384   -1   5   2         4
                52.00         20.59        2.0418    2   0   2         2
                52.04         17.30        2.0405   -4   0   2         2
                52.25          1.85        2.0329    2   8   0         4
                52.83         16.03        2.0122    3   5   1         4
                53.22          6.52        1.9984    3   7   0         4
                54.11          1.46        1.9682   -2   8   1         4
                54.51          4.52        1.9548    1   9   0         4
                54.62          5.87        1.9512   -3   5   2         4
                56.25         11.77        1.8990    5   1   0         4
                56.68          3.18        1.8858   -4   6   1         4
                57.51         11.19        1.8608   -1   9   1         4
                57.57          2.81        1.8589    2   4   2         4
                57.61          4.97        1.8579   -4   4   2         4
                57.96          5.92        1.8475   -1   7   2         4
                58.94          4.29        1.8195    5   3   0         4
                59.74          6.29        1.7974    0  10   0         2
                59.86          1.26        1.7940    1   9   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
