      Natrolite
      Taylor W, Meek C, Jackson W
      Zeitschrift fur Kristallographie 84 (1933) 373-398
      The structures of fibrous zeolites
      _cod_database_code 1011255
      _database_code_amcsd 0018117
      CELL PARAMETERS:  18.3000 18.6000  6.5700   90.000   90.000   90.000
      SPACE GROUP: Fdd2      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   2236.294
      Density (g/cm3):      2.234
      MAX. ABS. INTENSITY / VOLUME**2:      4.119809721    
      RIR:      0.861
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                15.78        100.00        6.5224    2   2   0         4
                17.55         90.07        5.8678    1   1   1         4
                22.20         24.32        4.6500    0   4   0         2
                22.57         19.07        4.5750    4   0   0         2
                23.59         46.38        4.3782    1   3   1         4
                23.77         49.27        4.3465    3   1   1         4
                24.94         24.78        4.1454    2   4   0         4
                25.19         16.47        4.1052    4   2   0         4
                28.58          5.55        3.6260    3   3   1         4
                31.86          1.15        3.2612    4   4   0         4
                32.62         38.38        3.1876    1   5   1         4
                33.01         47.21        3.1511    5   1   1         4
                33.60         17.40        3.0974    0   2   2         2
                33.66         17.55        3.0918    2   0   2         2
                35.50          3.88        2.9361    2   6   0         4
                35.53         41.28        2.9339    2   2   2         4
                35.98          2.07        2.8981    6   2   0         4
                36.49         59.06        2.8594    3   5   1         4
                36.72         52.88        2.8417    5   3   1         4
                40.69         12.96        2.5746    2   4   2         4
                40.85         18.87        2.5649    4   2   2         4
                41.10          2.19        2.5503    6   4   0         4
                43.02         28.93        2.4413    1   7   1         4
                43.63         18.72        2.4086    7   1   1         4
                45.29          4.99        2.3250    0   8   0         2
                45.51          3.98        2.3144    4   4   2         4
                46.07          1.36        2.2875    8   0   0         2
                46.15          3.56        2.2841    3   7   1         4
                46.63          2.28        2.2617    7   3   1         4
                46.79          7.76        2.2546    0   6   2         2
                47.22          5.84        2.2351    6   0   2         2
                48.27         15.21        2.1891    2   6   2         4
                48.63          7.66        2.1741    6   6   0         4
                48.65         10.40        2.1733    6   2   2         4
                51.17          1.70        2.0727    4   8   0         4
                51.71          1.50        2.0526    8   4   0         4
                51.73          1.60        2.0519    1   3   3         4
                51.82          1.85        2.0486    3   1   3         4
                54.47          2.06        1.9559    3   3   3         4
                55.21          1.32        1.9319    9   1   1         4
                56.96          6.30        1.8773    1   5   3         4
                57.00          2.06        1.8759    3   9   1         4
                57.21          6.79        1.8697    5   1   3         4
                57.60          1.01        1.8582    2   8   2         4
                57.75          1.22        1.8536    9   3   1         4
                58.22          1.21        1.8401    8   2   2         4
                58.83          4.46        1.8227    2  10   0         4
                59.54          9.40        1.8029    3   5   3         4
                59.70          9.56        1.7985    5   3   3         4
                59.81          5.60        1.7956   10   2   0         4
                59.91          2.34        1.7928    7   7   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
