      Larnite
      Tsurumi T, Hirano Y, Kato H, Kamiya T, Daimon M
      Ceramic Transactions 40 (1994) 19-25
      Crystal structure and hydration of belite
      Locality: synthetic
      _database_code_amcsd 0012180
      CELL PARAMETERS:   5.5019  6.7624  9.3387   90.000   94.144   90.000
      SPACE GROUP: P2_1/n    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    346.548
      Density (g/cm3):      3.301
      MAX. ABS. INTENSITY / VOLUME**2:      5.327917091    
      RIR:      0.754
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                22.16          9.63        4.6571    0   0   2         2
                26.99          7.77        3.8356    0   1   2         4
                27.29          7.73        3.7951    1   1   1         4
                30.70         10.30        3.3812    0   2   0         2
                32.12          8.49        3.2355   -1   1   2         4
                32.72          7.34        3.1783    0   2   1         4
                34.03         12.41        3.0594    1   1   2         4
                36.23         24.54        2.8786    1   2   0         4
                36.99         13.67        2.8216    0   1   3         4
                37.43        100.00        2.7900   -1   0   3         2
                37.56         81.09        2.7802   -1   2   1         4
                38.08         93.69        2.7438    2   0   0         2
                38.19         31.30        2.7361    0   2   2         4
                38.41         38.69        2.7213    1   2   1         4
                39.92         73.16        2.6222    1   0   3         2
                41.23         12.83        2.5425    2   1   0         4
                42.95          9.70        2.4449    1   1   3         4
                43.00         12.94        2.4424   -2   0   2         2
                43.57         11.08        2.4120    2   1   1         4
                43.64         15.52        2.4081    1   2   2         4
                45.22          3.17        2.3286    0   0   4         2
                45.87          3.75        2.2972   -2   1   2         4
                45.96          2.52        2.2926    2   0   2         2
                46.09         26.93        2.2869    0   2   3         4
                47.98         15.43        2.2017    0   1   4         4
                48.23         50.14        2.1909    0   3   1         4
                48.70         15.89        2.1713    2   1   2         4
                49.16          1.89        2.1520   -1   2   3         4
                49.69          7.05        2.1305    2   2   0         4
                50.39          2.34        2.1027   -2   2   1         4
                50.63          7.60        2.0934   -1   1   4         4
                50.85          3.83        2.0851    1   3   0         4
                51.73         13.21        2.0520    2   2   1         4
                51.87          2.47        2.0467   -1   3   1         4
                52.19          8.14        2.0350   -2   1   3         4
                52.36         10.64        2.0290    0   3   2         4
                52.53         12.30        2.0229    1   3   1         4
                53.27         16.47        1.9968    1   1   4         4
                53.76         27.29        1.9799   -2   2   2         4
                55.65         11.51        1.9178    0   2   4         4
                56.04          6.16        1.9055    2   1   3         4
                56.29         15.00        1.8976    2   2   2         4
                58.14          4.74        1.8423   -2   0   4         2
                58.78          2.43        1.8241    0   3   3         4
                59.48         10.77        1.8046   -2   2   3         4
                59.49          6.05        1.8041   -1   0   5         2
                59.79         11.18        1.7960    0   1   5         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
