      Amesite
      Zheng H, Bailey S W
      Clays and Clay Minerals 45 (1997) 301-310
      Refinement of an amesite-2H1 polytype from Postmasburg, South Africa
      Note: polytype 2H1
      Locality: Postmasburg, South Africa
      _database_code_amcsd 0018811
      CELL PARAMETERS:   5.2990  9.1810 14.0500   90.060   90.300   90.000
      SPACE GROUP: C1        
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    683.524
      Density (g/cm3):      2.708
      MAX. ABS. INTENSITY / VOLUME**2:      6.161807852    
      RIR:      1.062
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                14.64        100.00        7.0249    0   0   2         1
                22.49         15.28        4.5905    0   2   0         1
                22.49         14.14        4.5894   -1   1   0         1
                22.50         14.44        4.5894    1   1   0         1
                26.88          8.98        3.8511   -1  -1   2         1
                26.89          8.52        3.8492   -1   1   2         1
                26.93          8.14        3.8446    0  -2   2         1
                26.95          8.01        3.8409    0   2   2         1
                27.00          8.38        3.8351    1  -1   2         1
                27.01          8.04        3.8333    1   1   2         1
                29.53         73.04        3.5124    0   0   4         1
                37.34          2.76        2.7961   -1  -1   4         1
                37.36          2.89        2.7947   -1   1   4         1
                37.41          2.83        2.7909    0  -2   4         1
                37.45          2.55        2.7881    0   2   4         1
                37.51          2.92        2.7839    1  -1   4         1
                37.53          2.78        2.7825    1   1   4         1
                39.48          1.20        2.6501    1   3   0         1
                40.18          4.74        2.6061   -2   0   1         1
                40.18          7.46        2.6059   -1  -3   1         1
                40.20          6.20        2.6050   -1   3   1         1
                40.22          6.33        2.6034    1  -3   1         1
                40.24          6.92        2.6025    1   3   1         1
                40.26          4.68        2.6011    2   0   1         1
                42.26         17.84        2.4833   -2   0   2         1
                42.27         15.22        2.4824   -1  -3   2         1
                42.30         16.66        2.4809   -1   3   2         1
                42.35         16.71        2.4781    1  -3   2         1
                42.38         14.54        2.4767    1   3   2         1
                42.41         18.51        2.4747    2   0   2         1
                44.95          6.42        2.3416    0   0   6         1
                45.57          3.90        2.3112   -2   0   3         1
                45.60          3.67        2.3099   -1  -3   3         1
                45.64          3.39        2.3081   -1   3   3         1
                45.71          3.67        2.3048    1  -3   3         1
                45.75          3.57        2.3030    1   3   3         1
                45.79          3.99        2.3009    2   0   3         1
                49.94          2.66        2.1205   -2   0   4         1
                49.97          3.26        2.1191   -1  -3   4         1
                50.02          3.14        2.1173   -1   3   4         1
                50.11          2.98        2.1138    1  -3   4         1
                50.16          3.07        2.1119    1   3   4         1
                50.21          2.68        2.1099    2   0   4         1
                55.18          8.70        1.9328   -2   0   5         1
                55.22          8.65        1.9313   -1  -3   5         1
                55.28          8.71        1.9296   -1   3   5         1
                55.38          8.53        1.9263    1  -3   5         1
                55.44          8.74        1.9246    1   3   5         1
                55.49          8.03        1.9227    2   0   5         1
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
