      Analcime
      Moroz N K, Seryotkin Yu V, Afanasiev I S, Belitzkii I A
      Journal of Structural Chemistry 39 (1998) 281-283
      Arrangement of extraframework cations in NH4-analcime
      Locality: River Nidym, Siberian platform, Russia
      Note: O5 positions taken from ICSD
      Note: x(Al1) corrected
      _database_code_amcsd 0014059
      CELL PARAMETERS:  13.2180 13.2180 13.7100   90.000   90.000   90.000
      SPACE GROUP: I4_1/a    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   2395.350
      Density (g/cm3):      2.134
      MAX. ABS. INTENSITY / VOLUME**2:      9.943234976    
      RIR:      2.176
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.80          4.21        9.5157    1   0   1         8
                18.64         42.81        5.5277    1   1   2         8
                18.98         37.21        5.4282    2   1   1         8
                18.98         62.79        5.4282    1   2   1         8
                21.69          3.82        4.7579    2   0   2         8
                22.09          1.21        4.6733    2   2   0         4
                29.28          3.22        3.5416    3   2   1         8
                29.28          5.96        3.5416    2   3   1         8
                30.28         40.78        3.4275    0   0   4         2
                31.43         51.51        3.3045    4   0   0         4
                32.78          2.50        3.1719    3   0   3         8
                33.33          1.77        3.1216    1   4   1         8
                33.33          1.28        3.1216    4   1   1         8
                34.22          1.94        3.0427    2   0   4         8
                35.00          2.01        2.9767    4   0   2         8
                35.26         16.25        2.9556    4   2   0         4
                35.26          2.94        2.9556    2   4   0         4
                36.48         14.01        2.8596    3   2   3         8
                36.48          5.90        2.8596    2   3   3         8
                36.79         11.49        2.8363    3   3   2         8
                39.48          3.89        2.6504    3   1   4         8
                39.48          1.38        2.6504    1   3   4         8
                39.88          1.08        2.6245    4   1   3         8
                39.88          1.59        2.6245    1   4   3         8
                42.18          3.49        2.4874    2   1   5         8
                42.18          1.53        2.4874    1   2   5         8
                43.33          2.79        2.4247    5   1   2         8
                43.49          1.83        2.4161    2   5   1         8
                44.21          8.21        2.3789    4   0   4         8
                47.57          1.34        2.2196    1   1   6         8
                48.98          1.33        2.1596    2   0   6         8
                49.15          2.55        2.1522    3   5   2         8
                49.30          1.58        2.1462    1   6   1         8
                50.72          1.54        2.0899    2   6   0         4
                52.02          1.71        2.0413    5   4   1         8
                53.20          1.14        1.9991    6   2   2         8
                54.64          1.21        1.9504    6   3   1         8
                54.64          1.24        1.9504    3   6   1         8
                56.83          1.64        1.8813    4   5   3         8
                56.89          1.82        1.8794    4   0   6         8
                58.13          2.08        1.8426    3   3   6         8
                58.46          1.13        1.8330    4   6   0         4
                59.30          1.29        1.8094    3   6   3         8
                59.52          1.31        1.8035    5   5   2         8
                59.65          1.20        1.7999    7   2   1         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
