      Vesuvianite
      Pavese A, Prencipe M, Tribaudino M
      The Canadian Mineralogist 36 (1998) 1029-1037
      X-ray and neutron single-crystal study of P4/n vesuvianite
      Sample: neutron
      _database_code_amcsd 0005551
      CELL PARAMETERS:  15.5320 15.5320 11.8210   90.000   90.000   90.000
      SPACE GROUP: P4/n      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   2851.734
      Density (g/cm3):      3.383
      MAX. ABS. INTENSITY / VOLUME**2:      5.935409182    
      RIR:      0.819
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.35          3.31       10.9828    1   1   0         4
                10.92          1.74        9.4066    1   0   1         8
                17.42         10.87        5.9105    0   0   2         2
                18.76          1.12        5.4914    2   2   0         4
                19.81          2.53        5.2047    1   1   2         8
                21.94          3.80        4.7033    2   0   2         8
                25.71         12.94        4.0230    2   2   2         8
                26.66          1.54        3.8830    4   0   0         4
                27.41          1.13        3.7776    1   3   2         8
                29.80          1.32        3.4813    3   2   2         8
                29.87          6.21        3.4731    4   2   0         4
                29.87          7.07        3.4731    2   4   0         4
                32.02          9.97        3.2453    4   0   2         8
                33.86          4.55        3.0735    3   1   3         8
                33.86          1.85        3.0735    1   3   3         8
                34.18          5.30        3.0461    5   1   0         4
                34.18          5.66        3.0461    1   5   0         4
                34.67          4.65        3.0044    4   3   1         8
                34.67          4.60        3.0044    3   4   1         8
                34.79          2.21        2.9944    4   2   2         8
                34.79          2.31        2.9944    2   4   2         8
                35.26         50.62        2.9553    0   0   4         2
                35.86          2.78        2.9075    3   2   3         8
                35.86          2.67        2.9075    2   3   3         8
                36.56          3.52        2.8537    1   1   4         8
                37.82          1.36        2.7620    2   0   4         8
                38.00         50.75        2.7498    4   3   2         8
                38.00         49.25        2.7498    3   4   2         8
                38.05         28.37        2.7457    4   4   0         4
                39.27          1.93        2.6637    3   5   0         4
                39.27          1.79        2.6637    5   3   0         4
                40.19          2.13        2.6054    4   2   3         8
                40.24         37.99        2.6023    2   2   4         8
                40.41         31.46        2.5921    5   2   2         8
                40.41         28.90        2.5921    2   5   2         8
                41.40          1.91        2.5322    3   1   4         8
                41.40          1.94        2.5322    1   3   4         8
                42.03          1.03        2.4959    1   6   1         8
                42.03          1.12        2.4959    6   1   1         8
                42.75         23.38        2.4558    6   2   0         4
                42.75         23.20        2.4558    2   6   0         4
                43.05          8.72        2.4395    5   0   3         8
                43.10          1.67        2.4369    3   2   4         8
                43.61          1.18        2.4099    5   1   3         8
                44.26          1.07        2.3762    5   4   1         8
                44.36          6.66        2.3712    6   0   2         8
                44.75          8.01        2.3516    4   0   4         8
                44.90          1.41        2.3441    1   6   2         8
                44.90          1.09        2.3441    6   1   2         8
                45.04          2.74        2.3373    1   0   5         8
                45.24          1.59        2.3274    5   2   3         8
                45.24          1.61        2.3274    2   5   3         8
                45.29          2.75        2.3251    4   1   4         8
                45.29          4.42        2.3251    1   4   4         8
                45.82          4.72        2.2995    3   3   4         8
                46.40          2.02        2.2722    6   3   1         8
                46.40          1.99        2.2722    3   6   1         8
                47.15          1.66        2.2381    2   1   5         8
                47.15          1.76        2.2381    1   2   5         8
                47.86          2.83        2.2068    3   5   3         8
                47.86          1.52        2.2068    5   3   3         8
                48.10          4.39        2.1966    7   1   0         4
                48.10          4.49        2.1966    1   7   0         4
                48.47          4.34        2.1808    7   0   1         8
                48.98          3.28        2.1596    7   1   1         8
                48.98          2.71        2.1596    1   7   1         8
                49.19          1.94        2.1506    3   0   5         8
                49.43          1.66        2.1411    3   4   4         8
                49.69          6.27        2.1303    3   1   5         8
                49.69          7.46        2.1303    1   3   5         8
                49.98          4.99        2.1190    4   6   1         8
                49.98          5.50        2.1190    6   4   1         8
                50.87          4.78        2.0842    2   6   3         8
                50.87          2.70        2.0842    6   2   3         8
                51.36          1.92        2.0657    5   4   3         8
                51.36          1.68        2.0657    4   5   3         8
                51.40          1.13        2.0641    2   5   4         8
                51.54          2.08        2.0590    1   7   2         8
                51.54          2.00        2.0590    7   1   2         8
                52.07          4.29        2.0395    3   7   0         4
                52.07          4.17        2.0395    7   3   0         4
                52.51          2.20        2.0237    4   6   2         8
                52.51          2.22        2.0237    6   4   2         8
                52.90          2.83        2.0098    3   7   1         8
                52.90          2.40        2.0098    7   3   1         8
                53.28          5.19        1.9962    3   6   3         8
                53.28          5.28        1.9962    6   3   3         8
                54.32          2.70        1.9611    5   6   1         8
                54.32          2.87        1.9611    6   5   1         8
                54.74          1.18        1.9472    6   0   4         8
                55.20          1.11        1.9321    1   6   4         8
                55.33          1.35        1.9279    7   3   2         8
                55.33          1.32        1.9279    3   7   2         8
                55.62          3.07        1.9186    1   7   3         8
                55.62          1.90        1.9186    7   1   3         8
                55.91          3.71        1.9097    2   0   6         8
                56.17          1.04        1.9014    7   4   1         8
                56.17          1.09        1.9014    4   7   1         8
                56.36          1.27        1.8954    2   1   6         8
                56.58          1.03        1.8888    2   6   4         8
                56.58          1.10        1.8888    6   2   4         8
                56.75          3.24        1.8835    8   2   0         4
                56.75          3.14        1.8835    2   8   0         4
                56.82          1.09        1.8813    3   4   5         8
                56.82          2.43        1.8813    5   0   5         8
                57.28          1.37        1.8677    5   1   5         8
                57.28          1.94        1.8677    1   5   5         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
