      Schwertmannite
      Fernandez-Martinez A, Timon V, Roman-Ross G, Cuello G J, Daniels J E, Ayora C
      American Mineralogist 95 (2010) 1312-1322
      The structure of schwertmannite, a nanocrystalline iron oxyhydroxysulfate
      Note: Model 1, positions of sulfate groups not determined
      Locality: Monte Romero mine (Iberian Pyrite Belt), Spain
      _database_code_amcsd 0018670
      CELL PARAMETERS:  10.8210  6.0020 10.5140   90.000   92.600   90.000
      SPACE GROUP: P1        
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    682.157
      Density (g/cm3):      3.421
      MAX. ABS. INTENSITY / VOLUME**2:      18.45544191    
      RIR:      2.518
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.50          5.11       10.8099    1   0   0         1
                13.33         92.03        7.7098   -1   0   1         1
                13.96        100.00        7.3678    1   0   1         1
                19.07         66.21        5.4049    2   0   0         1
                19.63         33.83        5.2516    0   0   2         1
                21.06          5.79        4.8972   -2   0   1         1
                21.45          1.85        4.8102   -1   0   2         1
                22.24          1.39        4.6416    1   0   2         1
                28.13          1.48        3.6839    2   0   2         1
                30.02         18.88        3.4568   -3   0   1         1
                30.75         13.86        3.3759   -1   0   3         1
                30.88         24.80        3.3618    3   0   1         1
                31.60         19.03        3.2873    1   0   3         1
                34.71          5.58        3.0012   -2   0   3         1
                38.69         16.23        2.7025    4   0   0         1
                39.54          1.04        2.6463   -4   0   1         1
                39.86         22.92        2.6258    0   0   4         1
                40.19          1.11        2.6056    0   2   2         1
                40.19          1.11        2.6056    0  -2   2         1
                40.63          6.60        2.5786   -1   0   4         1
                40.77          3.62        2.5699   -3   0   3         1
                40.95         13.21        2.5588   -2   2   1         1
                40.95         13.21        2.5588   -2  -2   1         1
                41.17         11.78        2.5461   -1  -2   2         1
                41.17         11.78        2.5461   -1   2   2         1
                41.40          8.61        2.5324    2  -2   1         1
                41.40          8.61        2.5324    2   2   1         1
                41.61         13.12        2.5201    1  -2   2         1
                41.61         13.12        2.5201    1   2   2         1
                42.75          9.35        2.4559    3   0   3         1
                43.70          4.64        2.4051   -2   0   4         1
                44.58          3.45        2.3598    4   0   2         1
                45.68          6.06        2.3060   -3   2   0         1
                45.68          6.06        2.3060    3   2   0         1
                46.27          4.30        2.2785    0   2   3         1
                46.27          4.30        2.2785    0  -2   3         1
                46.53          1.35        2.2662   -3   2   1         1
                46.53          1.35        2.2662   -3  -2   1         1
                48.30          1.76        2.1878   -4   0   3         1
                48.92          2.36        2.1620    5   0   0         1
                49.90          1.92        2.1221   -2  -2   3         1
                49.90          1.92        2.1221   -2   2   3         1
                50.49          2.19        2.0989    5   0   1         1
                50.74          1.57        2.0892    3  -2   2         1
                50.74          1.57        2.0892    3   2   2         1
                51.92          1.58        2.0448    1   0   5         1
                53.61          3.01        1.9849   -4   2   1         1
                53.61          3.01        1.9849   -4  -2   1         1
                53.87          1.04        1.9761    0   2   4         1
                53.87          1.04        1.9761    0  -2   4         1
                54.34          6.23        1.9603    4   2   1         1
                54.34          6.23        1.9603    4  -2   1         1
                54.48          4.73        1.9558   -1  -2   4         1
                54.48          4.73        1.9558   -1   2   4         1
                55.19          1.48        1.9323    1   2   4         1
                55.19          1.48        1.9323    1  -2   4         1
                56.31          1.35        1.8972   -4  -2   2         1
                56.31          1.35        1.8972   -4   2   2         1
                58.15          3.08        1.8419    4   0   4         1
                59.58          9.18        1.8016    6   0   0         1
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
