      Fluoro-pargasite
      Oberti R, Sardone N, Hawthorne F C, Raudsepp M, Turnock A C
      The Canadian Mineralogist 33 (1995) 25-31
      Synthesis and crystal-structure refinement of synthetic fluor-pargasite
      Sample: FP1  [note: ideal = NaCa2(Mg4Al)(Si6Al2)O22(OH)2]
      Locality: Synthetic
      _database_code_amcsd 0005425
      CELL PARAMETERS:   9.8200 17.8960  5.2940   90.000  105.300   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    897.386
      Density (g/cm3):      3.118
      MAX. ABS. INTENSITY / VOLUME**2:      2.855507128    
      RIR:      0.428
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.48         45.86        8.9480    0   2   0         2
                12.28         57.15        8.3717    1   1   0         4
                20.43          1.29        5.0477    1   3   0         4
                21.07         17.61        4.8965   -1   1   1         4
                23.08         17.96        4.4740    0   4   0         2
                24.70          1.69        4.1858    2   2   0         4
                25.57          1.18        4.0451   -2   0   1         2
                26.08         13.29        3.9674    1   1   1         4
                26.73         25.74        3.8724   -1   3   1         4
                28.11          1.49        3.6860   -2   2   1         4
                30.89         77.98        3.3613    1   3   1         4
                31.95         75.10        3.2523    2   4   0         4
                33.46         87.71        3.1093    3   1   0         4
                33.68          1.30        3.0896    2   0   1         2
                34.39          8.32        3.0282   -3   1   1         4
                34.71          1.57        3.0005   -2   4   1         4
                35.60         24.21        2.9280   -1   5   1         4
                35.70         79.46        2.9204    2   2   1         4
                37.42         28.69        2.7906    3   3   0         4
                38.26         41.52        2.7315   -3   3   1         4
                38.91        100.00        2.6874    1   5   1         4
                40.68         83.89        2.5755    0   6   1         4
                41.05         14.01        2.5532    0   0   2         2
                41.18         88.58        2.5454   -2   0   2         2
                42.53          1.17        2.4682    1   7   0         4
                42.77          1.46        2.4552    0   2   2         4
                42.89          2.20        2.4483   -2   2   2         4
                43.72          1.47        2.4039   -4   0   1         2
                43.79          5.27        2.4006   -2   6   1         4
                44.43          8.96        2.3677    3   5   0         4
                45.16         39.05        2.3313   -3   5   1         4
                45.36         30.06        2.3216   -4   2   1         4
                46.11         21.58        2.2859   -3   1   2         4
                46.13         20.33        2.2847   -1   7   1         4
                47.13          1.50        2.2389    3   3   1         4
                47.18          1.61        2.2370    0   8   0         2
                47.62          2.46        2.2175    0   4   2         4
                47.73         14.18        2.2124   -2   4   2         4
                48.85          6.23        2.1647    1   7   1         4
                49.21         10.32        2.1499   -3   3   2         4
                49.31         54.00        2.1459    2   6   1         4
                49.75          4.92        2.1282   -1   5   2         4
                51.81          2.06        2.0490    0   8   1         4
                52.21         24.77        2.0343    2   0   2         2
                52.53          4.87        2.0227    2   8   0         4
                52.54         21.14        2.0226   -4   0   2         2
                53.11         15.94        2.0022    3   5   1         4
                53.56          4.78        1.9869    3   7   0         4
                53.65          1.21        1.9837    2   2   2         4
                54.19          2.50        1.9652   -3   7   1         4
                54.77          3.15        1.9460    1   9   0         4
                55.03          3.26        1.9378   -3   5   2         4
                56.74         12.78        1.8839    5   1   0         4
                57.14          3.47        1.8717   -4   6   1         4
                57.80          9.84        1.8522   -1   9   1         4
                57.81          3.46        1.8519    2   4   2         4
                58.12          8.47        1.8430   -4   4   2         4
                58.26          5.06        1.8389   -1   7   2         4
                59.44          3.47        1.8055    5   3   0         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
