      Jadeite
      Nestola F, Tribaudino M, Ballaran T B, Liebske C, Bruno M
      American Mineralogist 92 (2007) 1492-1501
      The crystal structures of pyroxenes along the jadeite - hedenbergite and
      jadeite - aegirine joins
      Locality: synthetic
      Sample: Jd53Hd47
      _database_code_amcsd 0004449
      CELL PARAMETERS:   9.6031  8.7735  5.2656   90.000  106.725   90.000
      SPACE GROUP: C2/c      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    424.874
      Density (g/cm3):      3.528
      MAX. ABS. INTENSITY / VOLUME**2:      10.38910743    
      RIR:      1.375
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                16.21         14.53        6.3482    1   1   0         4
                22.45          2.16        4.5984    2   0   0         2
                23.49          4.67        4.3968   -1   1   1         4
                23.55         10.63        4.3868    0   2   0         2
                31.38          2.15        3.3097    0   2   1         4
                32.76         11.09        3.1741    2   2   0         4
                35.15        100.00        2.9649   -2   2   1         4
                36.03         39.52        2.8940    3   1   0         4
                36.36         17.98        2.8690   -3   1   1         4
                41.36         27.26        2.5346   -1   3   1         4
                41.59         40.92        2.5214    0   0   2         2
                42.43         40.33        2.4739    2   2   1         4
                46.69          8.70        2.2591    3   1   1         4
                48.06         14.09        2.1983    1   1   2         4
                48.34          5.45        2.1860    0   2   2         4
                50.05          4.83        2.1161    3   3   0         4
                50.30         18.28        2.1062   -3   3   1         4
                50.94          9.55        2.0815   -4   2   1         4
                52.85         10.55        2.0114   -4   0   2         2
                52.85         10.86        2.0114    0   4   1         4
                53.66          6.15        1.9833    2   0   2         2
                54.45          3.10        1.9566   -1   3   2         4
                55.40          3.21        1.9257   -2   4   1         4
                57.18          1.44        1.8704   -5   1   1         4
                58.63          1.23        1.8284   -4   2   2         4
                58.71          2.81        1.8261    3   3   1         4
                59.38          1.07        1.8072    2   2   2         4
                59.63          2.75        1.8002    5   1   0         4
                59.88          1.61        1.7936    1   3   2         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
