      Bosoite
      Gerke H, Gies H
      Zeitschrift fur Kristallographie 166 (1984) 11-22
      Studies on clathrasils. IV. Crystal structure of dodecasil 1H,
      a synthetic clathrate compound of silica
      Locality: synthetic
      _database_code_amcsd 0020684
      CELL PARAMETERS:  13.7830 13.7830 11.1900   90.000   90.000  120.000
      SPACE GROUP: P6/mmm    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1840.976
      Density (g/cm3):      1.842
      MAX. ABS. INTENSITY / VOLUME**2:      7.080468678    
      RIR:      1.794
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 8.60         55.91       11.9364    1   0   0         6
                 9.18         13.51       11.1900    0   0   1         2
                12.59         31.78        8.1637    1   0   1        12
                14.93         34.80        6.8915    1   1   0         6
                17.25         25.41        5.9682    2   0   0         6
                17.55         60.14        5.8680    1   1   1        12
                18.41         22.71        5.5950    0   0   2         2
                19.57        100.00        5.2660    2   0   1        12
                20.35         36.16        5.0661    1   0   2        12
                22.89          9.94        4.5115    2   1   0        12
                24.71          5.35        4.1843    2   1   1        24
                25.34          2.21        4.0818    2   0   2        12
                26.00          5.33        3.9788    3   0   0         6
                27.63         24.91        3.7489    3   0   1        12
                27.77          4.87        3.7300    0   0   3         2
                29.12          4.48        3.5602    1   0   3        12
                29.53         47.84        3.5120    2   1   2        24
                30.11         13.94        3.4457    2   2   0         6
                31.37         27.41        3.3106    3   1   0        12
                31.55         18.71        3.2932    2   2   1        12
                31.67         21.28        3.2803    1   1   3        12
                32.76          1.15        3.1746    3   1   1        24
                32.88         11.26        3.1631    2   0   3        12
                34.91          1.79        2.9841    4   0   0         6
                36.29          2.99        2.8747    2   1   3        24
                36.62          4.78        2.8492    3   1   2        24
                38.16          1.12        2.7384    3   2   0        12
                38.37          2.75        2.7237    1   0   4        12
                39.75          1.30        2.6330    4   0   2        12
                41.32          2.76        2.5369    4   1   1        24
                41.39          4.08        2.5330    2   0   4        12
                41.42          1.16        2.5310    2   2   3        12
                42.68          8.69        2.4596    3   2   2        24
                44.04          5.60        2.3873    5   0   0         6
                44.23          1.81        2.3775    2   1   4        24
                45.09          2.05        2.3347    5   0   1        12
                45.18          1.71        2.3302    4   0   3        12
                45.87          3.79        2.2972    3   3   0         6
                46.05          6.51        2.2885    3   0   4        12
                47.85          3.66        2.2074    3   2   3        24
                48.12          1.14        2.1958    5   0   2        12
                54.63          1.35        1.9506    3   0   5        12
                55.26          3.38        1.9302    4   2   3        24
                57.05          2.69        1.8744    6   0   2        12
                57.37          1.14        1.8650    0   0   6         2
                60.00          1.13        1.7904    4   0   5        12
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
