      Phlogopite
      Brigatti M F, Caprilli E, Funiciello R, Giordano G, Mottana A, Poppi L
      European Journal of Mineralogy 17 (2005) 611-621
      Crystal chemisty of ferroan phlogopites from the Albano maar lake
      (Colli Albani volcano, central Italy)
      Locality: Colli Albani volcano, central Italy
      Sample: 6B
      _database_code_amcsd 0007124
      CELL PARAMETERS:   5.3235  9.2170 10.2430   90.000   99.980   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    494.985
      Density (g/cm3):      2.933
      MAX. ABS. INTENSITY / VOLUME**2:      8.452481491    
      RIR:      1.345
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.18        100.00       10.0880    0   0   1         2
                22.40          7.43        4.6085    0   2   0         2
                22.66          9.91        4.5572    1   1   0         4
                23.42          1.91        4.4098   -1   1   1         4
                24.66          1.14        4.1918    0   2   1         4
                26.29         11.98        3.9366    1   1   1         4
                28.25         27.41        3.6674   -1   1   2         4
                30.51         36.16        3.4023    0   2   2         4
                30.88         36.56        3.3627    0   0   3         2
                32.98         32.92        3.1534    1   1   2         4
                35.65         21.95        2.9244   -1   1   3         4
                38.48         10.84        2.7164    0   2   3         4
                39.46          2.47        2.6515   -2   0   1         2
                39.47          4.99        2.6507    1   3   0         4
                39.93         23.65        2.6215    2   0   0         2
                39.94         47.13        2.6208   -1   3   1         4
                41.44          3.82        2.5299    1   1   3         4
                41.58          5.90        2.5220    0   0   4         2
                41.78          1.77        2.5102    1   3   1         4
                43.11         11.74        2.4365    2   0   1         2
                43.12         23.25        2.4360   -1   3   2         4
                45.72          1.67        2.3043    0   4   0         2
                45.85          3.32        2.2983   -2   2   1         4
                46.26          3.59        2.2786    2   2   0         4
                46.52          2.75        2.2667   -2   0   3         2
                46.53          5.56        2.2661    1   3   2         4
                46.97          3.61        2.2464    0   4   1         4
                47.90          3.40        2.2049   -2   2   2         4
                48.56         11.12        2.1768    2   0   2         2
                48.57         22.24        2.1765   -1   3   3         4
                49.11          2.57        2.1540    2   2   1         4
                50.57          1.44        2.0959    0   4   2         4
                52.68          6.46        2.0176    0   0   5         2
                53.21          5.61        1.9988   -2   0   4         2
                53.22         11.24        1.9983    1   3   3         4
                55.80          1.98        1.9129    2   0   3         2
                55.81          3.98        1.9128   -1   3   4         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
